omega,alpha,beta,t
1,0.171622,1.31081e-05,1.03689e+06
1,0.171622,1.32432e-05,1.03782e+06
1,0.171622,1.33784e-05,977594
1,0.171622,1.35135e-05,968927
1,0.171622,1.36486e-05,988641
1,0.171622,1.37838e-05,993488
1,0.171622,1.39189e-05,975254
1,0.171622,1.40541e-05,991112
1,0.171622,1.41892e-05,966818
1,0.171622,1.43243e-05,959011
1,0.171622,1.44595e-05,997400
1,0.171622,1.45946e-05,924034
1,0.171622,1.47297e-05,931745
1,0.171622,1.48649e-05,930232
1,0.171622,1.5e-05,926173
1,0.174324,5e-06,2.23007e+06
1,0.174324,5.13514e-06,2.21696e+06
1,0.174324,5.27027e-06,2.18549e+06
1,0.174324,5.40541e-06,2.1128e+06
1,0.174324,5.54054e-06,2.03546e+06
1,0.174324,5.67568e-06,1.99187e+06
1,0.174324,5.81081e-06,2.00018e+06
1,0.174324,5.94595e-06,1.89377e+06
1,0.174324,6.08108e-06,1.93014e+06
1,0.174324,6.21622e-06,1.87567e+06
1,0.174324,6.35135e-06,1.86962e+06
1,0.174324,6.48649e-06,1.80649e+06
1,0.174324,6.62162e-06,1.74452e+06
1,0.174324,6.75676e-06,1.69705e+06
1,0.174324,6.89189e-06,1.7056e+06
1,0.174324,7.02703e-06,1.66148e+06
1,0.174324,7.16216e-06,1.64936e+06
1,0.174324,7.2973e-06,1.61152e+06
1,0.174324,7.43243e-06,1.60357e+06
1,0.174324,7.56757e-06,1.57108e+06
1,0.174324,7.7027e-06,1.56162e+06
1,0.174324,7.83784e-06,1.53538e+06
1,0.174324,7.97297e-06,1.55402e+06
1,0.174324,8.10811e-06,1.44366e+06
1,0.174324,8.24324e-06,1.48528e+06
1,0.174324,8.37838e-06,1.44881e+06
1,0.174324,8.51351e-06,1.42493e+06
1,0.174324,8.64865e-06,1.43121e+06
1,0.174324,8.78378e-06,1.39393e+06
1,0.174324,8.91892e-06,1.43548e+06
1,0.174324,9.05405e-06,1.3752e+06
1,0.174324,9.18919e-06,1.34764e+06
1,0.174324,9.32432e-06,1.32763e+06
1,0.174324,9.45946e-06,1.29513e+06
1,0.174324,9.59459e-06,1.28913e+06
1,0.174324,9.72973e-06,1.31108e+06
1,0.174324,9.86486e-06,1.22916e+06
1,0.174324,1e-05,1.23482e+06
1,0.174324,1.01351e-05,1.28404e+06
1,0.174324,1.02703e-05,1.24272e+06
1,0.174324,1.04054e-05,1.24092e+06
1,0.174324,1.05405e-05,1.17464e+06
1,0.174324,1.06757e-05,1.18324e+06
1,0.174324,1.08108e-05,1.15345e+06
1,0.174324,1.09459e-05,1.16486e+06
1,0.174324,1.10811e-05,1.14659e+06
1,0.174324,1.12162e-05,1.18081e+06
1,0.174324,1.13514e-05,1.16426e+06
1,0.174324,1.14865e-05,1.11932e+06
1,0.174324,1.16216e-05,1.10948e+06
1,0.174324,1.17568e-05,1.09086e+06
1,0.174324,1.18919e-05,1.10322e+06
1,0.174324,1.2027e-05,1.12962e+06
1,0.174324,1.21622e-05,1.04506e+06
1,0.174324,1.22973e-05,1.06423e+06
1,0.174324,1.24324e-05,1.03333e+06
1,0.174324,1.25676e-05,1.05334e+06
1,0.174324,1.27027e-05,1.06572e+06
1,0.174324,1.28378e-05,1.02315e+06
1,0.174324,1.2973e-05,986795
1,0.174324,1.31081e-05,1.0489e+06
1,0.174324,1.32432e-05,1.03207e+06
1,0.174324,1.33784e-05,1.02189e+06
1,0.174324,1.35135e-05,985060
1,0.174324,1.36486e-05,980384
1,0.174324,1.37838e-05,941653
1,0.174324,1.39189e-05,991269
1,0.174324,1.40541e-05,931024
1,0.174324,1.41892e-05,974678
1,0.174324,1.43243e-05,975427
1,0.174324,1.44595e-05,937120
1,0.174324,1.45946e-05,937355
1,0.174324,1.47297e-05,928157
1,0.174324,1.48649e-05,945565
1,0.174324,1.5e-05,932100
1,0.177027,5e-06,2.30982e+06
1,0.177027,5.13514e-06,2.18824e+06
1,0.177027,5.27027e-06,2.13861e+06
1,0.177027,5.40541e-06,2.12361e+06
1,0.177027,5.54054e-06,2.08428e+06
1,0.177027,5.67568e-06,2.02617e+06
1,0.177027,5.81081e-06,1.96378e+06
1,0.177027,5.94595e-06,1.94873e+06
1,0.177027,6.08108e-06,1.90433e+06
1,0.177027,6.21622e-06,1.86234e+06
1,0.177027,6.35135e-06,1.80319e+06
1,0.177027,6.48649e-06,1.85208e+06
1,0.177027,6.62162e-06,1.75526e+06
1,0.177027,6.75676e-06,1.74526e+06
1,0.177027,6.89189e-06,1.68639e+06
1,0.177027,7.02703e-06,1.65867e+06
1,0.177027,7.16216e-06,1.68418e+06
1,0.177027,7.2973e-06,1.60979e+06
1,0.177027,7.43243e-06,1.62823e+06
1,0.177027,7.56757e-06,1.57939e+06
1,0.177027,7.7027e-06,1.53889e+06
1,0.177027,7.83784e-06,1.51111e+06
1,0.177027,7.97297e-06,1.49418e+06
1,0.177027,8.10811e-06,1.47242e+06
1,0.177027,8.24324e-06,1.453e+06
1,0.177027,8.37838e-06,1.48184e+06
1,0.177027,8.51351e-06,1.42602e+06
1,0.177027,8.64865e-06,1.41198e+06
1,0.177027,8.78378e-06,1.37904e+06
1,0.177027,8.91892e-06,1.38839e+06
1,0.177027,9.05405e-06,1.35247e+06
1,0.177027,9.18919e-06,1.3252e+06
1,0.177027,9.32432e-06,1.36789e+06
1,0.177027,9.45946e-06,1.31615e+06
1,0.177027,9.59459e-06,1.28912e+06
1,0.177027,9.72973e-06,1.29818e+06
1,0.177027,9.86486e-06,1.262e+06
1,0.177027,1e-05,1.23168e+06
1,0.177027,1.01351e-05,1.21368e+06
1,0.177027,1.02703e-05,1.20196e+06
1,0.177027,1.04054e-05,1.23615e+06
1,0.177027,1.05405e-05,1.24459e+06
1,0.177027,1.06757e-05,1.2063e+06
1,0.177027,1.08108e-05,1.17899e+06
1,0.177027,1.09459e-05,1.15416e+06
1,0.177027,1.10811e-05,1.17932e+06
1,0.177027,1.12162e-05,1.15692e+06
1,0.177027,1.13514e-05,1.12463e+06
1,0.177027,1.14865e-05,1.12452e+06
1,0.177027,1.16216e-05,1.11336e+06
1,0.177027,1.17568e-05,1.08036e+06
1,0.177027,1.18919e-05,1.07779e+06
1,0.177027,1.2027e-05,1.07542e+06
1,0.177027,1.21622e-05,1.03847e+06
1,0.177027,1.22973e-05,1.06363e+06
1,0.177027,1.24324e-05,1.03684e+06
1,0.177027,1.25676e-05,1.07211e+06
1,0.177027,1.27027e-05,1.075e+06
1,0.177027,1.28378e-05,1.04767e+06
1,0.177027,1.2973e-05,1.00437e+06
1,0.177027,1.31081e-05,1.03731e+06
1,0.177027,1.32432e-05,980118
1,0.177027,1.33784e-05,979251
1,0.177027,1.35135e-05,1.0022e+06
1,0.177027,1.36486e-05,966721
1,0.177027,1.37838e-05,1.00535e+06
1,0.177027,1.39189e-05,971757
1,0.177027,1.40541e-05,1.01215e+06
1,0.177027,1.41892e-05,991722
1,0.177027,1.43243e-05,959312
1,0.177027,1.44595e-05,922202
1,0.177027,1.45946e-05,906563
1,0.177027,1.47297e-05,923464
1,0.177027,1.48649e-05,940467
1,0.177027,1.5e-05,943571
1,0.17973,5e-06,2.25486e+06
1,0.17973,5.13514e-06,2.22766e+06
1,0.17973,5.27027e-06,2.17859e+06
1,0.17973,5.40541e-06,2.09918e+06
1,0.17973,5.54054e-06,2.0812e+06
1,0.17973,5.67568e-06,2.04757e+06
1,0.17973,5.81081e-06,1.9678e+06
1,0.17973,5.94595e-06,1.97074e+06
1,0.17973,6.08108e-06,1.9012e+06
1,0.17973,6.21622e-06,1.88853e+06
1,0.17973,6.35135e-06,1.8853e+06
1,0.17973,6.48649e-06,1.79105e+06
1,0.17973,6.62162e-06,1.75737e+06
1,0.17973,6.75676e-06,1.76279e+06
1,0.17973,6.89189e-06,1.7447e+06
1,0.17973,7.02703e-06,1.69134e+06
1,0.17973,7.16216e-06,1.64507e+06
1,0.17973,7.2973e-06,1.62657e+06
1,0.17973,7.43243e-06,1.58121e+06
1,0.17973,7.56757e-06,1.5433e+06
1,0.17973,7.7027e-06,1.57541e+06
1,0.17973,7.83784e-06,1.54451e+06
1,0.17973,7.97297e-06,1.4831e+06
1,0.17973,8.10811e-06,1.4435e+06
1,0.17973,8.24324e-06,1.4665e+06
1,0.17973,8.37838e-06,1.44459e+06
1,0.17973,8.51351e-06,1.40317e+06
1,0.17973,8.64865e-06,1.41625e+06
1,0.17973,8.78378e-06,1.41416e+06
1,0.17973,8.91892e-06,1.40061e+06
1,0.17973,9.05405e-06,1.36092e+06
1,0.17973,9.18919e-06,1.35206e+06
1,0.17973,9.32432e-06,1.29618e+06
1,0.17973,9.45946e-06,1.32279e+06
1,0.17973,9.59459e-06,1.25808e+06
1,0.17973,9.72973e-06,1.2919e+06
1,0.17973,9.86486e-06,1.24852e+06
1,0.17973,1e-05,1.27539e+06
1,0.17973,1.01351e-05,1.23254e+06
1,0.17973,1.02703e-05,1.21402e+06
1,0.17973,1.04054e-05,1.18873e+06
1,0.17973,1.05405e-05,1.23382e+06
1,0.17973,1.06757e-05,1.25043e+06
1,0.17973,1.08108e-05,1.18445e+06
1,0.17973,1.09459e-05,1.20221e+06
1,0.17973,1.10811e-05,1.11384e+06
1,0.17973,1.12162e-05,1.16937e+06
1,0.17973,1.13514e-05,1.11708e+06
1,0.17973,1.14865e-05,1.11564e+06
1,0.17973,1.16216e-05,1.09995e+06
1,0.17973,1.17568e-05,1.11121e+06
1,0.17973,1.18919e-05,1.05444e+06
1,0.17973,1.2027e-05,1.0722e+06
1,0.17973,1.21622e-05,1.05286e+06
1,0.17973,1.22973e-05,1.06946e+06
1,0.17973,1.24324e-05,1.05614e+06
1,0.17973,1.25676e-05,1.03836e+06
1,0.17973,1.27027e-05,1.03675e+06
1,0.17973,1.28378e-05,1.0657e+06
1,0.17973,1.2973e-05,1.0392e+06
1,0.17973,1.31081e-05,1.04148e+06
1,0.17973,1.32432e-05,1.01737e+06
1,0.17973,1.33784e-05,1.00044e+06
1,0.17973,1.35135e-05,1.05752e+06
1,0.17973,1.36486e-05,976602
1,0.17973,1.37838e-05,1.01516e+06
1,0.17973,1.39189e-05,992196
1,0.17973,1.40541e-05,964483
1,0.17973,1.41892e-05,964800
1,0.17973,1.43243e-05,942415
1,0.17973,1.44595e-05,956638
1,0.17973,1.45946e-05,952130
1,0.17973,1.47297e-05,978718
1,0.17973,1.48649e-05,950400
1,0.17973,1.5e-05,922109
1,0.182432,5e-06,2.29454e+06
1,0.182432,5.13514e-06,2.17991e+06
1,0.182432,5.27027e-06,2.14493e+06
1,0.182432,5.40541e-06,2.13846e+06
1,0.182432,5.54054e-06,2.08766e+06
1,0.182432,5.67568e-06,2.04803e+06
1,0.182432,5.81081e-06,1.95759e+06
1,0.182432,5.94595e-06,1.94093e+06
1,0.182432,6.08108e-06,1.89133e+06
1,0.182432,6.21622e-06,1.83108e+06
1,0.182432,6.35135e-06,1.82928e+06
1,0.182432,6.48649e-06,1.84445e+06
1,0.182432,6.62162e-06,1.74222e+06
1,0.182432,6.75676e-06,1.73671e+06
1,0.182432,6.89189e-06,1.69064e+06
1,0.182432,7.02703e-06,1.68399e+06
1,0.182432,7.16216e-06,1.64442e+06
1,0.182432,7.2973e-06,1.60715e+06
1,0.182432,7.43243e-06,1.57601e+06
1,0.182432,7.56757e-06,1.6081e+06
1,0.182432,7.7027e-06,1.53777e+06
1,0.182432,7.83784e-06,1.50943e+06
1,0.182432,7.97297e-06,1.53157e+06
1,0.182432,8.10811e-06,1.50364e+06
1,0.182432,8.24324e-06,1.46217e+06
1,0.182432,8.37838e-06,1.47458e+06
1,0.182432,8.51351e-06,1.39702e+06
1,0.182432,8.64865e-06,1.38621e+06
1,0.182432,8.78378e-06,1.38658e+06
1,0.182432,8.91892e-06,1.3646e+06
1,0.182432,9.05405e-06,1.37287e+06
1,0.182432,9.18919e-06,1.32598e+06
1,0.182432,9.32432e-06,1.3202e+06
1,0.182432,9.45946e-06,1.33455e+06
1,0.182432,9.59459e-06,1.28565e+06
1,0.182432,9.72973e-06,1.30948e+06
1,0.182432,9.86486e-06,1.26919e+06
1,0.182432,1e-05,1.24031e+06
1,0.182432,1.01351e-05,1.23493e+06
1,0.182432,1.02703e-05,1.26142e+06
1,0.182432,1.04054e-05,1.20544e+06
1,0.182432,1.05405e-05,1.19752e+06
1,0.182432,1.06757e-05,1.17792e+06
1,0.182432,1.08108e-05,1.16381e+06
1,0.182432,1.09459e-05,1.15779e+06
1,0.182432,1.10811e-05,1.15333e+06
1,0.182432,1.12162e-05,1.20483e+06
1,0.182432,1.13514e-05,1.12476e+06
1,0.182432,1.14865e-05,1.11108e+06
1,0.182432,1.16216e-05,1.08516e+06
1,0.182432,1.17568e-05,1.0915e+06
1,0.182432,1.18919e-05,1.11218e+06
1,0.182432,1.2027e-05,1.09312e+06
1,0.182432,1.21622e-05,1.08736e+06
1,0.182432,1.22973e-05,1.0615e+06
1,0.182432,1.24324e-05,1.06182e+06
1,0.182432,1.25676e-05,1.05762e+06
1,0.182432,1.27027e-05,1.06465e+06
1,0.182432,1.28378e-05,1.04176e+06
1,0.182432,1.2973e-05,1.03636e+06
1,0.182432,1.31081e-05,1.01815e+06
1,0.182432,1.32432e-05,1.01986e+06
1,0.182432,1.33784e-05,981544
1,0.182432,1.35135e-05,966915
1,0.182432,1.36486e-05,972467
1,0.182432,1.37838e-05,973348
1,0.182432,1.39189e-05,971956
1,0.182432,1.40541e-05,991473
1,0.182432,1.41892e-05,929016
1,0.182432,1.43243e-05,969589
1,0.182432,1.44595e-05,921328
1,0.182432,1.45946e-05,929454
1,0.182432,1.47297e-05,978090
1,0.182432,1.48649e-05,967667
1,0.182432,1.5e-05,942239
1,0.185135,5e-06,2.2774e+06
1,0.185135,5.13514e-06,2.2273e+06
1,0.185135,5.27027e-06,2.16233e+06
1,0.185135,5.40541e-06,2.09088e+06
1,0.185135,5.54054e-06,2.05379e+06
1,0.185135,5.67568e-06,2.00342e+06
1,0.185135,5.81081e-06,1.97274e+06
1,0.185135,5.94595e-06,1.9234e+06
1,0.185135,6.08108e-06,1.89205e+06
1,0.185135,6.21622e-06,1.85649e+06
1,0.185135,6.35135e-06,1.81826e+06
1,0.185135,6.48649e-06,1.81692e+06
1,0.185135,6.62162e-06,1.77644e+06
1,0.185135,6.75676e-06,1.72e+06
1,0.185135,6.89189e-06,1.72613e+06
1,0.185135,7.02703e-06,1.67128e+06
1,0.185135,7.16216e-06,1.67172e+06
1,0.185135,7.2973e-06,1.62184e+06
1,0.185135,7.43243e-06,1.5899e+06
1,0.185135,7.56757e-06,1.59366e+06
1,0.185135,7.7027e-06,1.55928e+06
1,0.185135,7.83784e-06,1.52532e+06
1,0.185135,7.97297e-06,1.50621e+06
1,0.185135,8.10811e-06,1.51431e+06
1,0.185135,8.24324e-06,1.45678e+06
1,0.185135,8.37838e-06,1.45991e+06
1,0.185135,8.51351e-06,1.45056e+06
1,0.185135,8.64865e-06,1.40198e+06
1,0.185135,8.78378e-06,1.45232e+06
1,0.185135,8.91892e-06,1.35886e+06
1,0.185135,9.05405e-06,1.35521e+06
1,0.185135,9.18919e-06,1.34191e+06
1,0.185135,9.32432e-06,1.30522e+06
1,0.185135,9.45946e-06,1.32792e+06
1,0.185135,9.59459e-06,1.30014e+06
1,0.185135,9.72973e-06,1.28874e+06
1,0.185135,9.86486e-06,1.29729e+06
1,0.185135,1e-05,1.27918e+06
1,0.185135,1.01351e-05,1.24356e+06
1,0.185135,1.02703e-05,1.24914e+06
1,0.185135,1.04054e-05,1.20868e+06
1,0.185135,1.05405e-05,1.18576e+06
1,0.185135,1.06757e-05,1.20737e+06
1,0.185135,1.08108e-05,1.1898e+06
1,0.185135,1.09459e-05,1.18664e+06
1,0.185135,1.10811e-05,1.1484e+06
1,0.185135,1.12162e-05,1.16974e+06
1,0.185135,1.13514e-05,1.11928e+06
1,0.185135,1.14865e-05,1.11649e+06
1,0.185135,1.16216e-05,1.08822e+06
1,0.185135,1.17568e-05,1.12835e+06
1,0.185135,1.18919e-05,1.09504e+06
1,0.185135,1.2027e-05,1.07884e+06
1,0.185135,1.21622e-05,1.0801e+06
1,0.185135,1.22973e-05,1.04351e+06
1,0.185135,1.24324e-05,1.1156e+06
1,0.185135,1.25676e-05,1.06477e+06
1,0.185135,1.27027e-05,1.04909e+06
1,0.185135,1.28378e-05,1.04361e+06
1,0.185135,1.2973e-05,1.05014e+06
1,0.185135,1.31081e-05,1.01018e+06
1,0.185135,1.32432e-05,1.00934e+06
1,0.185135,1.33784e-05,986147
1,0.185135,1.35135e-05,978303
1,0.185135,1.36486e-05,1.0194e+06
1,0.185135,1.37838e-05,991487
1,0.185135,1.39189e-05,1.00165e+06
1,0.185135,1.40541e-05,962480
1,0.185135,1.41892e-05,988031
1,0.185135,1.43243e-05,955931
1,0.185135,1.44595e-05,958566
1,0.185135,1.45946e-05,963909
1,0.185135,1.47297e-05,984186
1,0.185135,1.48649e-05,903027
1,0.185135,1.5e-05,924601
1,0.187838,5e-06,2.28974e+06
1,0.187838,5.13514e-06,2.23421e+06
1,0.187838,5.27027e-06,2.13946e+06
1,0.187838,5.40541e-06,2.09903e+06
1,0.187838,5.54054e-06,2.0776e+06
1,0.187838,5.67568e-06,2.02695e+06
1,0.187838,5.81081e-06,1.95214e+06
1,0.187838,5.94595e-06,1.9203e+06
1,0.187838,6.08108e-06,1.88723e+06
1,0.187838,6.21622e-06,1.87261e+06
1,0.187838,6.35135e-06,1.82546e+06
1,0.187838,6.48649e-06,1.78862e+06
1,0.187838,6.62162e-06,1.80599e+06
1,0.187838,6.75676e-06,1.74974e+06
1,0.187838,6.89189e-06,1.74194e+06
1,0.187838,7.02703e-06,1.69185e+06
1,0.187838,7.16216e-06,1.65707e+06
1,0.187838,7.2973e-06,1.63402e+06
1,0.187838,7.43243e-06,1.6015e+06
1,0.187838,7.56757e-06,1.57847e+06
1,0.187838,7.7027e-06,1.55528e+06
1,0.187838,7.83784e-06,1.53281e+06
1,0.187838,7.97297e-06,1.48201e+06
1,0.187838,8.10811e-06,1.48705e+06
1,0.187838,8.24324e-06,1.4717e+06
1,0.187838,8.37838e-06,1.46574e+06
1,0.187838,8.51351e-06,1.43728e+06
1,0.187838,8.64865e-06,1.41428e+06
1,0.187838,8.78378e-06,1.38895e+06
1,0.187838,8.91892e-06,1.37197e+06
1,0.187838,9.05405e-06,1.3299e+06
1,0.187838,9.18919e-06,1.35987e+06
1,0.187838,9.32432e-06,1.31826e+06
1,0.187838,9.45946e-06,1.35352e+06
1,0.187838,9.59459e-06,1.3232e+06
1,0.187838,9.72973e-06,1.27578e+06
1,0.187838,9.86486e-06,1.26714e+06
1,0.187838,1e-05,1.21346e+06
1,0.187838,1.01351e-05,1.30745e+06
1,0.187838,1.02703e-05,1.26488e+06
1,0.187838,1.04054e-05,1.22872e+06
1,0.187838,1.05405e-05,1.24183e+06
1,0.187838,1.06757e-05,1.20284e+06
1,0.187838,1.08108e-05,1.16686e+06
1,0.187838,1.09459e-05,1.18558e+06
1,0.187838,1.10811e-05,1.15756e+06
1,0.187838,1.12162e-05,1.15957e+06
1,0.187838,1.13514e-05,1.14849e+06
1,0.187838,1.14865e-05,1.1277e+06
1,0.187838,1.16216e-05,1.08282e+06
1,0.187838,1.17568e-05,1.08492e+06
1,0.187838,1.18919e-05,1.0939e+06
1,0.187838,1.2027e-05,1.11119e+06
1,0.187838,1.21622e-05,1.04816e+06
1,0.187838,1.22973e-05,1.0807e+06
1,0.187838,1.24324e-05,1.08263e+06
1,0.187838,1.25676e-05,1.05015e+06
1,0.187838,1.27027e-05,1.0245e+06
1,0.187838,1.28378e-05,1.00835e+06
1,0.187838,1.2973e-05,1.0344e+06
1,0.187838,1.31081e-05,1.01921e+06
1,0.187838,1.32432e-05,999398
1,0.187838,1.33784e-05,1.01836e+06
1,0.187838,1.35135e-05,972539
1,0.187838,1.36486e-05,1.02453e+06
1,0.187838,1.37838e-05,977172
1,0.187838,1.39189e-05,984821
1,0.187838,1.40541e-05,987257
1,0.187838,1.41892e-05,970044
1,0.187838,1.43243e-05,934087
1,0.187838,1.44595e-05,921460
1,0.187838,1.45946e-05,917510
1,0.187838,1.47297e-05,933048
1,0.187838,1.48649e-05,926090
1,0.187838,1.5e-05,940085
1,0.190541,5e-06,2.29045e+06
1,0.190541,5.13514e-06,2.23692e+06
1,0.190541,5.27027e-06,2.16002e+06
1,0.190541,5.40541e-06,2.08826e+06
1,0.190541,5.54054e-06,2.07337e+06
1,0.190541,5.67568e-06,2.05623e+06
1,0.190541,5.81081e-06,2.05066e+06
1,0.190541,5.94595e-06,1.96542e+06
1,0.190541,6.08108e-06,1.93919e+06
1,0.190541,6.21622e-06,1.88702e+06
1,0.190541,6.35135e-06,1.84334e+06
1,0.190541,6.48649e-06,1.7963e+06
1,0.190541,6.62162e-06,1.80008e+06
1,0.190541,6.75676e-06,1.73952e+06
1,0.190541,6.89189e-06,1.69895e+06
1,0.190541,7.02703e-06,1.72508e+06
1,0.190541,7.16216e-06,1.66281e+06
1,0.190541,7.2973e-06,1.63305e+06
1,0.190541,7.43243e-06,1.6535e+06
1,0.190541,7.56757e-06,1.57028e+06
1,0.190541,7.7027e-06,1.54396e+06
1,0.190541,7.83784e-06,1.54095e+06
1,0.190541,7.97297e-06,1.51028e+06
1,0.190541,8.10811e-06,1.48955e+06
1,0.190541,8.24324e-06,1.49134e+06
1,0.190541,8.37838e-06,1.46269e+06
1,0.190541,8.51351e-06,1.45328e+06
1,0.190541,8.64865e-06,1.39342e+06
1,0.190541,8.78378e-06,1.41747e+06
1,0.190541,8.91892e-06,1.36965e+06
1,0.190541,9.05405e-06,1.37867e+06
1,0.190541,9.18919e-06,1.32043e+06
1,0.190541,9.32432e-06,1.34038e+06
1,0.190541,9.45946e-06,1.31587e+06
1,0.190541,9.59459e-06,1.31933e+06
1,0.190541,9.72973e-06,1.26126e+06
1,0.190541,9.86486e-06,1.25416e+06
1,0.190541,1e-05,1.28511e+06
1,0.190541,1.01351e-05,1.22682e+06
1,0.190541,1.02703e-05,1.23025e+06
1,0.190541,1.04054e-05,1.19625e+06
1,0.190541,1.05405e-05,1.205e+06
1,0.190541,1.06757e-05,1.2207e+06
1,0.190541,1.08108e-05,1.17869e+06
1,0.190541,1.09459e-05,1.16841e+06
1,0.190541,1.10811e-05,1.1498e+06
1,0.190541,1.12162e-05,1.13969e+06
1,0.190541,1.13514e-05,1.16495e+06
1,0.190541,1.14865e-05,1.13843e+06
1,0.190541,1.16216e-05,1.08684e+06
1,0.190541,1.17568e-05,1.10318e+06
1,0.190541,1.18919e-05,1.09204e+06
1,0.190541,1.2027e-05,1.11116e+06
1,0.190541,1.21622e-05,1.11337e+06
1,0.190541,1.22973e-05,1.03156e+06
1,0.190541,1.24324e-05,1.06906e+06
1,0.190541,1.25676e-05,1.07089e+06
1,0.190541,1.27027e-05,1.06896e+06
1,0.190541,1.28378e-05,1.05188e+06
1,0.190541,1.2973e-05,1.04065e+06
1,0.190541,1.31081e-05,1.02294e+06
1,0.190541,1.32432e-05,1.0332e+06
1,0.190541,1.33784e-05,1.00492e+06
1,0.190541,1.35135e-05,989991
1,0.190541,1.36486e-05,968518
1,0.190541,1.37838e-05,995203
1,0.190541,1.39189e-05,944780
1,0.190541,1.40541e-05,975649
1,0.190541,1.41892e-05,1.01084e+06
1,0.190541,1.43243e-05,943605
1,0.190541,1.44595e-05,946132
1,0.190541,1.45946e-05,943349
1,0.190541,1.47297e-05,924641
1,0.190541,1.48649e-05,928654
1,0.190541,1.5e-05,905010
1,0.193243,5e-06,2.27791e+06
1,0.193243,5.13514e-06,2.24409e+06
1,0.193243,5.27027e-06,2.19388e+06
1,0.193243,5.40541e-06,2.10332e+06
1,0.193243,5.54054e-06,2.11596e+06
1,0.193243,5.67568e-06,2.09172e+06
1,0.193243,5.81081e-06,2.00766e+06
1,0.193243,5.94595e-06,1.95208e+06
1,0.193243,6.08108e-06,1.91088e+06
1,0.193243,6.21622e-06,1.89767e+06
1,0.193243,6.35135e-06,1.83588e+06
1,0.193243,6.48649e-06,1.81167e+06
1,0.193243,6.62162e-06,1.75728e+06
1,0.193243,6.75676e-06,1.71699e+06
1,0.193243,6.89189e-06,1.74673e+06
1,0.193243,7.02703e-06,1.6864e+06
1,0.193243,7.16216e-06,1.65317e+06
1,0.193243,7.2973e-06,1.64627e+06
1,0.193243,7.43243e-06,1.61125e+06
1,0.193243,7.56757e-06,1.59519e+06
1,0.193243,7.7027e-06,1.58125e+06
1,0.193243,7.83784e-06,1.54032e+06
1,0.193243,7.97297e-06,1.54582e+06
1,0.193243,8.10811e-06,1.49641e+06
1,0.193243,8.24324e-06,1.4622e+06
1,0.193243,8.37838e-06,1.49496e+06
1,0.193243,8.51351e-06,1.44843e+06
1,0.193243,8.64865e-06,1.43082e+06
1,0.193243,8.78378e-06,1.3684e+06
1,0.193243,8.91892e-06,1.39708e+06
1,0.193243,9.05405e-06,1.34738e+06
1,0.193243,9.18919e-06,1.41363e+06
1,0.193243,9.32432e-06,1.33269e+06
1,0.193243,9.45946e-06,1.31858e+06
1,0.193243,9.59459e-06,1.29558e+06
1,0.193243,9.72973e-06,1.30566e+06
1,0.193243,9.86486e-06,1.29561e+06
1,0.193243,1e-05,1.24637e+06
1,0.193243,1.01351e-05,1.25054e+06
1,0.193243,1.02703e-05,1.25659e+06
1,0.193243,1.04054e-05,1.17069e+06
1,0.193243,1.05405e-05,1.2077e+06
1,0.193243,1.06757e-05,1.1976e+06
1,0.193243,1.08108e-05,1.21488e+06
1,0.193243,1.09459e-05,1.17061e+06
1,0.193243,1.10811e-05,1.1756e+06
1,0.193243,1.12162e-05,1.16035e+06
1,0.193243,1.13514e-05,1.15882e+06
1,0.193243,1.14865e-05,1.14574e+06
1,0.193243,1.16216e-05,1.12936e+06
1,0.193243,1.17568e-05,1.12523e+06
1,0.193243,1.18919e-05,1.08926e+06
1,0.193243,1.2027e-05,1.10865e+06
1,0.193243,1.21622e-05,1.04732e+06
1,0.193243,1.22973e-05,1.07559e+06
1,0.193243,1.24324e-05,1.08164e+06
1,0.193243,1.25676e-05,1.08019e+06
1,0.193243,1.27027e-05,1.06971e+06
1,0.193243,1.28378e-05,1.0324e+06
1,0.193243,1.2973e-05,1.01262e+06
1,0.193243,1.31081e-05,1.01905e+06
1,0.193243,1.32432e-05,1.00156e+06
1,0.193243,1.33784e-05,1.00149e+06
1,0.193243,1.35135e-05,980822
1,0.193243,1.36486e-05,1.00644e+06
1,0.193243,1.37838e-05,989452
1,0.193243,1.39189e-05,942896
1,0.193243,1.40541e-05,997750
1,0.193243,1.41892e-05,946106
1,0.193243,1.43243e-05,987134
1,0.193243,1.44595e-05,952837
1,0.193243,1.45946e-05,995005
1,0.193243,1.47297e-05,942615
1,0.193243,1.48649e-05,883500
1,0.193243,1.5e-05,904872
1,0.195946,5e-06,2.23432e+06
1,0.195946,5.13514e-06,2.21726e+06
1,0.195946,5.27027e-06,2.18652e+06
1,0.195946,5.40541e-06,2.10992e+06
1,0.195946,5.54054e-06,2.11471e+06
1,0.195946,5.67568e-06,2.03538e+06
1,0.195946,5.81081e-06,2.00902e+06
1,0.195946,5.94595e-06,1.9633e+06
1,0.195946,6.08108e-06,1.94835e+06
1,0.195946,6.21622e-06,1.87875e+06
1,0.195946,6.35135e-06,1.88032e+06
1,0.195946,6.48649e-06,1.79313e+06
1,0.195946,6.62162e-06,1.74586e+06
1,0.195946,6.75676e-06,1.76793e+06
1,0.195946,6.89189e-06,1.74146e+06
1,0.195946,7.02703e-06,1.68735e+06
1,0.195946,7.16216e-06,1.69868e+06
1,0.195946,7.2973e-06,1.6488e+06
