omega,alpha,beta,cs
1,0.147297,1.10811e-05,0.325863
1,0.147297,1.12162e-05,0.323254
1,0.147297,1.13514e-05,0.320907
1,0.147297,1.14865e-05,0.319517
1,0.147297,1.16216e-05,0.321885
1,0.147297,1.17568e-05,0.319072
1,0.147297,1.18919e-05,0.319389
1,0.147297,1.2027e-05,0.326013
1,0.147297,1.21622e-05,0.323566
1,0.147297,1.22973e-05,0.321475
1,0.147297,1.24324e-05,0.324617
1,0.147297,1.25676e-05,0.321425
1,0.147297,1.27027e-05,0.325489
1,0.147297,1.28378e-05,0.324094
1,0.147297,1.2973e-05,0.323813
1,0.147297,1.31081e-05,0.318874
1,0.147297,1.32432e-05,0.325059
1,0.147297,1.33784e-05,0.322209
1,0.147297,1.35135e-05,0.325975
1,0.147297,1.36486e-05,0.327499
1,0.147297,1.37838e-05,0.327579
1,0.147297,1.39189e-05,0.322732
1,0.147297,1.40541e-05,0.319054
1,0.147297,1.41892e-05,0.328247
1,0.147297,1.43243e-05,0.32505
1,0.147297,1.44595e-05,0.32844
1,0.147297,1.45946e-05,0.325918
1,0.147297,1.47297e-05,0.326141
1,0.147297,1.48649e-05,0.327733
1,0.147297,1.5e-05,0.328415
1,0.15,5e-06,0.312447
1,0.15,5.13514e-06,0.318395
1,0.15,5.27027e-06,0.316247
1,0.15,5.40541e-06,0.315759
1,0.15,5.54054e-06,0.315813
1,0.15,5.67568e-06,0.314623
1,0.15,5.81081e-06,0.317449
1,0.15,5.94595e-06,0.317613
1,0.15,6.08108e-06,0.316025
1,0.15,6.21622e-06,0.314069
1,0.15,6.35135e-06,0.316022
1,0.15,6.48649e-06,0.324088
1,0.15,6.62162e-06,0.315746
1,0.15,6.75676e-06,0.316912
1,0.15,6.89189e-06,0.313403
1,0.15,7.02703e-06,0.318108
1,0.15,7.16216e-06,0.319779
1,0.15,7.2973e-06,0.317676
1,0.15,7.43243e-06,0.315882
1,0.15,7.56757e-06,0.316943
1,0.15,7.7027e-06,0.313173
1,0.15,7.83784e-06,0.31814
1,0.15,7.97297e-06,0.312293
1,0.15,8.10811e-06,0.323358
1,0.15,8.24324e-06,0.320251
1,0.15,8.37838e-06,0.314005
1,0.15,8.51351e-06,0.319517
1,0.15,8.64865e-06,0.319104
1,0.15,8.78378e-06,0.321995
1,0.15,8.91892e-06,0.318978
1,0.15,9.05405e-06,0.317888
1,0.15,9.18919e-06,0.316592
1,0.15,9.32432e-06,0.313957
1,0.15,9.45946e-06,0.319432
1,0.15,9.59459e-06,0.319554
1,0.15,9.72973e-06,0.318626
1,0.15,9.86486e-06,0.318783
1,0.15,1e-05,0.315414
1,0.15,1.01351e-05,0.322729
1,0.15,1.02703e-05,0.32318
1,0.15,1.04054e-05,0.316127
1,0.15,1.05405e-05,0.323465
1,0.15,1.06757e-05,0.325205
1,0.15,1.08108e-05,0.318966
1,0.15,1.09459e-05,0.321376
1,0.15,1.10811e-05,0.321202
1,0.15,1.12162e-05,0.314898
1,0.15,1.13514e-05,0.322122
1,0.15,1.14865e-05,0.320392
1,0.15,1.16216e-05,0.3202
1,0.15,1.17568e-05,0.323898
1,0.15,1.18919e-05,0.324173
1,0.15,1.2027e-05,0.318937
1,0.15,1.21622e-05,0.324541
1,0.15,1.22973e-05,0.321863
1,0.15,1.24324e-05,0.322223
1,0.15,1.25676e-05,0.320566
1,0.15,1.27027e-05,0.323767
1,0.15,1.28378e-05,0.323119
1,0.15,1.2973e-05,0.32575
1,0.15,1.31081e-05,0.329063
1,0.15,1.32432e-05,0.323001
1,0.15,1.33784e-05,0.321657
1,0.15,1.35135e-05,0.323339
1,0.15,1.36486e-05,0.32008
1,0.15,1.37838e-05,0.322375
1,0.15,1.39189e-05,0.323944
1,0.15,1.40541e-05,0.326867
1,0.15,1.41892e-05,0.324229
1,0.15,1.43243e-05,0.327922
1,0.15,1.44595e-05,0.321787
1,0.15,1.45946e-05,0.322824
1,0.15,1.47297e-05,0.321763
1,0.15,1.48649e-05,0.324569
1,0.15,1.5e-05,0.32545
1,0.152703,5e-06,0.313856
1,0.152703,5.13514e-06,0.312494
1,0.152703,5.27027e-06,0.3149
1,0.152703,5.40541e-06,0.314235
1,0.152703,5.54054e-06,0.316556
1,0.152703,5.67568e-06,0.315029
1,0.152703,5.81081e-06,0.31569
1,0.152703,5.94595e-06,0.32057
1,0.152703,6.08108e-06,0.31866
1,0.152703,6.21622e-06,0.318076
1,0.152703,6.35135e-06,0.314105
1,0.152703,6.48649e-06,0.321543
1,0.152703,6.62162e-06,0.318493
1,0.152703,6.75676e-06,0.317406
1,0.152703,6.89189e-06,0.317976
1,0.152703,7.02703e-06,0.315661
1,0.152703,7.16216e-06,0.313327
1,0.152703,7.2973e-06,0.315746
1,0.152703,7.43243e-06,0.318531
1,0.152703,7.56757e-06,0.313694
1,0.152703,7.7027e-06,0.316508
1,0.152703,7.83784e-06,0.318783
1,0.152703,7.97297e-06,0.321301
1,0.152703,8.10811e-06,0.317103
1,0.152703,8.24324e-06,0.32076
1,0.152703,8.37838e-06,0.317622
1,0.152703,8.51351e-06,0.318954
1,0.152703,8.64865e-06,0.313795
1,0.152703,8.78378e-06,0.319751
1,0.152703,8.91892e-06,0.319253
1,0.152703,9.05405e-06,0.320544
1,0.152703,9.18919e-06,0.323772
1,0.152703,9.32432e-06,0.31855
1,0.152703,9.45946e-06,0.320335
1,0.152703,9.59459e-06,0.317499
1,0.152703,9.72973e-06,0.320507
1,0.152703,9.86486e-06,0.325013
1,0.152703,1e-05,0.319476
1,0.152703,1.01351e-05,0.317996
1,0.152703,1.02703e-05,0.324344
1,0.152703,1.04054e-05,0.322909
1,0.152703,1.05405e-05,0.321448
1,0.152703,1.06757e-05,0.324705
1,0.152703,1.08108e-05,0.319888
1,0.152703,1.09459e-05,0.321661
1,0.152703,1.10811e-05,0.315624
1,0.152703,1.12162e-05,0.323304
1,0.152703,1.13514e-05,0.324111
1,0.152703,1.14865e-05,0.322501
1,0.152703,1.16216e-05,0.321295
1,0.152703,1.17568e-05,0.320571
1,0.152703,1.18919e-05,0.321915
1,0.152703,1.2027e-05,0.319175
1,0.152703,1.21622e-05,0.324991
1,0.152703,1.22973e-05,0.323696
1,0.152703,1.24324e-05,0.323846
1,0.152703,1.25676e-05,0.321755
1,0.152703,1.27027e-05,0.32237
1,0.152703,1.28378e-05,0.325028
1,0.152703,1.2973e-05,0.323251
1,0.152703,1.31081e-05,0.322195
1,0.152703,1.32432e-05,0.321383
1,0.152703,1.33784e-05,0.321025
1,0.152703,1.35135e-05,0.32563
1,0.152703,1.36486e-05,0.325273
1,0.152703,1.37838e-05,0.32324
1,0.152703,1.39189e-05,0.328967
1,0.152703,1.40541e-05,0.326795
1,0.152703,1.41892e-05,0.32351
1,0.152703,1.43243e-05,0.321476
1,0.152703,1.44595e-05,0.319549
1,0.152703,1.45946e-05,0.321674
1,0.152703,1.47297e-05,0.323247
1,0.152703,1.48649e-05,0.325756
1,0.152703,1.5e-05,0.325044
1,0.155405,5e-06,0.313702
1,0.155405,5.13514e-06,0.318646
1,0.155405,5.27027e-06,0.316622
1,0.155405,5.40541e-06,0.312984
1,0.155405,5.54054e-06,0.314857
1,0.155405,5.67568e-06,0.317771
1,0.155405,5.81081e-06,0.31681
1,0.155405,5.94595e-06,0.315896
1,0.155405,6.08108e-06,0.318115
1,0.155405,6.21622e-06,0.315668
1,0.155405,6.35135e-06,0.321417
1,0.155405,6.48649e-06,0.319378
1,0.155405,6.62162e-06,0.31913
1,0.155405,6.75676e-06,0.315371
1,0.155405,6.89189e-06,0.31667
1,0.155405,7.02703e-06,0.320045
1,0.155405,7.16216e-06,0.319463
1,0.155405,7.2973e-06,0.3192
1,0.155405,7.43243e-06,0.318929
1,0.155405,7.56757e-06,0.317076
1,0.155405,7.7027e-06,0.31599
1,0.155405,7.83784e-06,0.321366
1,0.155405,7.97297e-06,0.316456
1,0.155405,8.10811e-06,0.317202
1,0.155405,8.24324e-06,0.316586
1,0.155405,8.37838e-06,0.319053
1,0.155405,8.51351e-06,0.323018
1,0.155405,8.64865e-06,0.316918
1,0.155405,8.78378e-06,0.319521
1,0.155405,8.91892e-06,0.321103
1,0.155405,9.05405e-06,0.317787
1,0.155405,9.18919e-06,0.322802
1,0.155405,9.32432e-06,0.316893
1,0.155405,9.45946e-06,0.324148
1,0.155405,9.59459e-06,0.321283
1,0.155405,9.72973e-06,0.321951
1,0.155405,9.86486e-06,0.319281
1,0.155405,1e-05,0.31773
1,0.155405,1.01351e-05,0.323624
1,0.155405,1.02703e-05,0.319688
1,0.155405,1.04054e-05,0.322444
1,0.155405,1.05405e-05,0.318396
1,0.155405,1.06757e-05,0.32186
1,0.155405,1.08108e-05,0.319514
1,0.155405,1.09459e-05,0.321868
1,0.155405,1.10811e-05,0.318587
1,0.155405,1.12162e-05,0.320277
1,0.155405,1.13514e-05,0.32022
1,0.155405,1.14865e-05,0.323708
1,0.155405,1.16216e-05,0.322032
1,0.155405,1.17568e-05,0.323725
1,0.155405,1.18919e-05,0.326607
1,0.155405,1.2027e-05,0.327106
1,0.155405,1.21622e-05,0.322367
1,0.155405,1.22973e-05,0.32138
1,0.155405,1.24324e-05,0.323979
1,0.155405,1.25676e-05,0.326249
1,0.155405,1.27027e-05,0.319533
1,0.155405,1.28378e-05,0.325632
1,0.155405,1.2973e-05,0.324507
1,0.155405,1.31081e-05,0.322715
1,0.155405,1.32432e-05,0.322627
1,0.155405,1.33784e-05,0.32111
1,0.155405,1.35135e-05,0.320646
1,0.155405,1.36486e-05,0.32002
1,0.155405,1.37838e-05,0.323504
1,0.155405,1.39189e-05,0.32255
1,0.155405,1.40541e-05,0.327042
1,0.155405,1.41892e-05,0.327394
1,0.155405,1.43243e-05,0.319773
1,0.155405,1.44595e-05,0.320879
1,0.155405,1.45946e-05,0.321382
1,0.155405,1.47297e-05,0.320415
1,0.155405,1.48649e-05,0.320442
1,0.155405,1.5e-05,0.319497
1,0.158108,5e-06,0.31822
1,0.158108,5.13514e-06,0.319953
1,0.158108,5.27027e-06,0.315284
1,0.158108,5.40541e-06,0.315401
1,0.158108,5.54054e-06,0.318231
1,0.158108,5.67568e-06,0.319536
1,0.158108,5.81081e-06,0.313948
1,0.158108,5.94595e-06,0.316221
1,0.158108,6.08108e-06,0.317273
1,0.158108,6.21622e-06,0.320452
1,0.158108,6.35135e-06,0.319058
1,0.158108,6.48649e-06,0.31415
1,0.158108,6.62162e-06,0.316549
1,0.158108,6.75676e-06,0.314819
1,0.158108,6.89189e-06,0.32093
1,0.158108,7.02703e-06,0.320167
1,0.158108,7.16216e-06,0.321489
1,0.158108,7.2973e-06,0.317878
1,0.158108,7.43243e-06,0.318004
1,0.158108,7.56757e-06,0.316719
1,0.158108,7.7027e-06,0.317582
1,0.158108,7.83784e-06,0.318372
1,0.158108,7.97297e-06,0.317094
1,0.158108,8.10811e-06,0.323147
1,0.158108,8.24324e-06,0.318896
1,0.158108,8.37838e-06,0.324116
1,0.158108,8.51351e-06,0.317605
1,0.158108,8.64865e-06,0.319475
1,0.158108,8.78378e-06,0.313679
1,0.158108,8.91892e-06,0.318515
1,0.158108,9.05405e-06,0.320841
1,0.158108,9.18919e-06,0.319613
1,0.158108,9.32432e-06,0.318092
1,0.158108,9.45946e-06,0.323564
1,0.158108,9.59459e-06,0.319525
1,0.158108,9.72973e-06,0.32076
1,0.158108,9.86486e-06,0.318219
1,0.158108,1e-05,0.319345
1,0.158108,1.01351e-05,0.31878
1,0.158108,1.02703e-05,0.323457
1,0.158108,1.04054e-05,0.320916
1,0.158108,1.05405e-05,0.321496
1,0.158108,1.06757e-05,0.322535
1,0.158108,1.08108e-05,0.322243
1,0.158108,1.09459e-05,0.31891
1,0.158108,1.10811e-05,0.319959
1,0.158108,1.12162e-05,0.320927
1,0.158108,1.13514e-05,0.322331
1,0.158108,1.14865e-05,0.323108
1,0.158108,1.16216e-05,0.315958
1,0.158108,1.17568e-05,0.322477
1,0.158108,1.18919e-05,0.324568
1,0.158108,1.2027e-05,0.324334
1,0.158108,1.21622e-05,0.322717
1,0.158108,1.22973e-05,0.325871
1,0.158108,1.24324e-05,0.321633
1,0.158108,1.25676e-05,0.322145
1,0.158108,1.27027e-05,0.322714
1,0.158108,1.28378e-05,0.323122
1,0.158108,1.2973e-05,0.320378
1,0.158108,1.31081e-05,0.32039
1,0.158108,1.32432e-05,0.322054
1,0.158108,1.33784e-05,0.326329
1,0.158108,1.35135e-05,0.318082
1,0.158108,1.36486e-05,0.328848
1,0.158108,1.37838e-05,0.320548
1,0.158108,1.39189e-05,0.324085
1,0.158108,1.40541e-05,0.325629
1,0.158108,1.41892e-05,0.328309
1,0.158108,1.43243e-05,0.328497
1,0.158108,1.44595e-05,0.326375
1,0.158108,1.45946e-05,0.320988
1,0.158108,1.47297e-05,0.320841
1,0.158108,1.48649e-05,0.321402
1,0.158108,1.5e-05,0.325928
1,0.160811,5e-06,0.313687
1,0.160811,5.13514e-06,0.31445
1,0.160811,5.27027e-06,0.313345
1,0.160811,5.40541e-06,0.3157
1,0.160811,5.54054e-06,0.314281
1,0.160811,5.67568e-06,0.314992
1,0.160811,5.81081e-06,0.316204
1,0.160811,5.94595e-06,0.317387
1,0.160811,6.08108e-06,0.314087
1,0.160811,6.21622e-06,0.316951
1,0.160811,6.35135e-06,0.318832
1,0.160811,6.48649e-06,0.318698
1,0.160811,6.62162e-06,0.320244
1,0.160811,6.75676e-06,0.317704
1,0.160811,6.89189e-06,0.320127
1,0.160811,7.02703e-06,0.321204
1,0.160811,7.16216e-06,0.318188
1,0.160811,7.2973e-06,0.322382
1,0.160811,7.43243e-06,0.314866
1,0.160811,7.56757e-06,0.317484
1,0.160811,7.7027e-06,0.319719
1,0.160811,7.83784e-06,0.317167
1,0.160811,7.97297e-06,0.315238
1,0.160811,8.10811e-06,0.317843
1,0.160811,8.24324e-06,0.323944
1,0.160811,8.37838e-06,0.319831
1,0.160811,8.51351e-06,0.320357
1,0.160811,8.64865e-06,0.318464
1,0.160811,8.78378e-06,0.32166
1,0.160811,8.91892e-06,0.320381
1,0.160811,9.05405e-06,0.317427
1,0.160811,9.18919e-06,0.320809
1,0.160811,9.32432e-06,0.319777
1,0.160811,9.45946e-06,0.322841
1,0.160811,9.59459e-06,0.324576
1,0.160811,9.72973e-06,0.319294
1,0.160811,9.86486e-06,0.319201
1,0.160811,1e-05,0.32168
1,0.160811,1.01351e-05,0.319051
1,0.160811,1.02703e-05,0.323805
1,0.160811,1.04054e-05,0.318491
1,0.160811,1.05405e-05,0.320169
1,0.160811,1.06757e-05,0.319605
1,0.160811,1.08108e-05,0.325145
1,0.160811,1.09459e-05,0.319048
1,0.160811,1.10811e-05,0.31944
1,0.160811,1.12162e-05,0.323716
1,0.160811,1.13514e-05,0.320888
1,0.160811,1.14865e-05,0.323569
1,0.160811,1.16216e-05,0.320052
1,0.160811,1.17568e-05,0.324737
1,0.160811,1.18919e-05,0.320002
1,0.160811,1.2027e-05,0.322463
1,0.160811,1.21622e-05,0.325619
1,0.160811,1.22973e-05,0.32468
1,0.160811,1.24324e-05,0.32722
1,0.160811,1.25676e-05,0.328907
1,0.160811,1.27027e-05,0.323267
1,0.160811,1.28378e-05,0.325537
1,0.160811,1.2973e-05,0.325021
1,0.160811,1.31081e-05,0.321706
1,0.160811,1.32432e-05,0.320731
1,0.160811,1.33784e-05,0.324321
1,0.160811,1.35135e-05,0.319628
1,0.160811,1.36486e-05,0.323579
1,0.160811,1.37838e-05,0.323962
1,0.160811,1.39189e-05,0.321916
1,0.160811,1.40541e-05,0.31874
1,0.160811,1.41892e-05,0.320625
1,0.160811,1.43243e-05,0.327865
1,0.160811,1.44595e-05,0.325589
1,0.160811,1.45946e-05,0.326102
1,0.160811,1.47297e-05,0.322733
1,0.160811,1.48649e-05,0.327519
1,0.160811,1.5e-05,0.319217
1,0.163514,5e-06,0.315829
1,0.163514,5.13514e-06,0.315019
1,0.163514,5.27027e-06,0.317327
1,0.163514,5.40541e-06,0.319586
1,0.163514,5.54054e-06,0.318611
1,0.163514,5.67568e-06,0.3169
1,0.163514,5.81081e-06,0.318217
1,0.163514,5.94595e-06,0.322957
1,0.163514,6.08108e-06,0.316186
1,0.163514,6.21622e-06,0.317404
1,0.163514,6.35135e-06,0.316744
1,0.163514,6.48649e-06,0.31331
1,0.163514,6.62162e-06,0.316569
1,0.163514,6.75676e-06,0.319366
1,0.163514,6.89189e-06,0.312053
1,0.163514,7.02703e-06,0.321913
1,0.163514,7.16216e-06,0.318844
1,0.163514,7.2973e-06,0.317438
1,0.163514,7.43243e-06,0.318278
1,0.163514,7.56757e-06,0.314799
1,0.163514,7.7027e-06,0.317015
1,0.163514,7.83784e-06,0.321717
1,0.163514,7.97297e-06,0.318987
1,0.163514,8.10811e-06,0.318943
1,0.163514,8.24324e-06,0.319385
1,0.163514,8.37838e-06,0.32088
1,0.163514,8.51351e-06,0.324317
1,0.163514,8.64865e-06,0.321841
1,0.163514,8.78378e-06,0.316745
1,0.163514,8.91892e-06,0.321942
1,0.163514,9.05405e-06,0.3242
1,0.163514,9.18919e-06,0.321602
1,0.163514,9.32432e-06,0.322152
1,0.163514,9.45946e-06,0.321316
1,0.163514,9.59459e-06,0.324512
1,0.163514,9.72973e-06,0.319089
1,0.163514,9.86486e-06,0.323113
1,0.163514,1e-05,0.325533
1,0.163514,1.01351e-05,0.320214
1,0.163514,1.02703e-05,0.319901
1,0.163514,1.04054e-05,0.317247
1,0.163514,1.05405e-05,0.320242
1,0.163514,1.06757e-05,0.323062
1,0.163514,1.08108e-05,0.319752
1,0.163514,1.09459e-05,0.316331
1,0.163514,1.10811e-05,0.319999
1,0.163514,1.12162e-05,0.322759
1,0.163514,1.13514e-05,0.32291
1,0.163514,1.14865e-05,0.31788
1,0.163514,1.16216e-05,0.323026
1,0.163514,1.17568e-05,0.316442
1,0.163514,1.18919e-05,0.319784
1,0.163514,1.2027e-05,0.324773
1,0.163514,1.21622e-05,0.32146
1,0.163514,1.22973e-05,0.326042
1,0.163514,1.24324e-05,0.31846
1,0.163514,1.25676e-05,0.320835
1,0.163514,1.27027e-05,0.320821
1,0.163514,1.28378e-05,0.321794
1,0.163514,1.2973e-05,0.323239
1,0.163514,1.31081e-05,0.325585
1,0.163514,1.32432e-05,0.319776
1,0.163514,1.33784e-05,0.321499
1,0.163514,1.35135e-05,0.321774
1,0.163514,1.36486e-05,0.325056
1,0.163514,1.37838e-05,0.319802
1,0.163514,1.39189e-05,0.328364
1,0.163514,1.40541e-05,0.327525
1,0.163514,1.41892e-05,0.322564
1,0.163514,1.43243e-05,0.327929
1,0.163514,1.44595e-05,0.327127
1,0.163514,1.45946e-05,0.323736
1,0.163514,1.47297e-05,0.324029
1,0.163514,1.48649e-05,0.324116
1,0.163514,1.5e-05,0.321343
1,0.166216,5e-06,0.318014
1,0.166216,5.13514e-06,0.321241
1,0.166216,5.27027e-06,0.316858
1,0.166216,5.40541e-06,0.317551
1,0.166216,5.54054e-06,0.31747
1,0.166216,5.67568e-06,0.31473
1,0.166216,5.81081e-06,0.316637
1,0.166216,5.94595e-06,0.320054
1,0.166216,6.08108e-06,0.315188
1,0.166216,6.21622e-06,0.318429
1,0.166216,6.35135e-06,0.319979
1,0.166216,6.48649e-06,0.319903
1,0.166216,6.62162e-06,0.321295
1,0.166216,6.75676e-06,0.317484
1,0.166216,6.89189e-06,0.316396
1,0.166216,7.02703e-06,0.324429
1,0.166216,7.16216e-06,0.312852
1,0.166216,7.2973e-06,0.314559
1,0.166216,7.43243e-06,0.316197
1,0.166216,7.56757e-06,0.317708
1,0.166216,7.7027e-06,0.315866
1,0.166216,7.83784e-06,0.318438
1,0.166216,7.97297e-06,0.31539
1,0.166216,8.10811e-06,0.319542
1,0.166216,8.24324e-06,0.322898
1,0.166216,8.37838e-06,0.320081
1,0.166216,8.51351e-06,0.321613
1,0.166216,8.64865e-06,0.325798
1,0.166216,8.78378e-06,0.319055
1,0.166216,8.91892e-06,0.318303
1,0.166216,9.05405e-06,0.318401
1,0.166216,9.18919e-06,0.319236
1,0.166216,9.32432e-06,0.322638
1,0.166216,9.45946e-06,0.324137
1,0.166216,9.59459e-06,0.322082
1,0.166216,9.72973e-06,0.318542
1,0.166216,9.86486e-06,0.318139
1,0.166216,1e-05,0.321185
1,0.166216,1.01351e-05,0.318634
1,0.166216,1.02703e-05,0.321345
1,0.166216,1.04054e-05,0.323319
1,0.166216,1.05405e-05,0.322346
1,0.166216,1.06757e-05,0.322144
1,0.166216,1.08108e-05,0.320407
1,0.166216,1.09459e-05,0.322483
1,0.166216,1.10811e-05,0.324575
1,0.166216,1.12162e-05,0.317113
1,0.166216,1.13514e-05,0.32584
1,0.166216,1.14865e-05,0.326376
1,0.166216,1.16216e-05,0.316707
1,0.166216,1.17568e-05,0.326449
1,0.166216,1.18919e-05,0.316549
1,0.166216,1.2027e-05,0.320706
1,0.166216,1.21622e-05,0.318323
1,0.166216,1.22973e-05,0.319354
1,0.166216,1.24324e-05,0.318983
1,0.166216,1.25676e-05,0.326937
1,0.166216,1.27027e-05,0.324914
1,0.166216,1.28378e-05,0.32148
1,0.166216,1.2973e-05,0.324363
1,0.166216,1.31081e-05,0.317529
1,0.166216,1.32432e-05,0.323231
1,0.166216,1.33784e-05,0.322563
1,0.166216,1.35135e-05,0.321814
1,0.166216,1.36486e-05,0.320533
1,0.166216,1.37838e-05,0.32494
1,0.166216,1.39189e-05,0.324235
1,0.166216,1.40541e-05,0.324703
1,0.166216,1.41892e-05,0.32057
1,0.166216,1.43243e-05,0.325478
1,0.166216,1.44595e-05,0.325442
1,0.166216,1.45946e-05,0.315772
1,0.166216,1.47297e-05,0.323459
1,0.166216,1.48649e-05,0.322836
1,0.166216,1.5e-05,0.326501
1,0.168919,5e-06,0.31221
1,0.168919,5.13514e-06,0.315239
1,0.168919,5.27027e-06,0.31484
1,0.168919,5.40541e-06,0.313079
1,0.168919,5.54054e-06,0.319545
1,0.168919,5.67568e-06,0.319103
1,0.168919,5.81081e-06,0.316266
1,0.168919,5.94595e-06,0.316967
1,0.168919,6.08108e-06,0.316518
1,0.168919,6.21622e-06,0.316278
1,0.168919,6.35135e-06,0.313385
1,0.168919,6.48649e-06,0.316578
1,0.168919,6.62162e-06,0.314966
1,0.168919,6.75676e-06,0.316125
1,0.168919,6.89189e-06,0.317246
1,0.168919,7.02703e-06,0.318945
1,0.168919,7.16216e-06,0.316792
1,0.168919,7.2973e-06,0.319104
1,0.168919,7.43243e-06,0.320154
1,0.168919,7.56757e-06,0.321137
1,0.168919,7.7027e-06,0.317732
1,0.168919,7.83784e-06,0.322848
1,0.168919,7.97297e-06,0.316583
1,0.168919,8.10811e-06,0.321656
1,0.168919,8.24324e-06,0.317815
1,0.168919,8.37838e-06,0.317664
1,0.168919,8.51351e-06,0.327135
1,0.168919,8.64865e-06,0.321186
1,0.168919,8.78378e-06,0.321043
1,0.168919,8.91892e-06,0.321937
1,0.168919,9.05405e-06,0.319887
1,0.168919,9.18919e-06,0.320309
1,0.168919,9.32432e-06,0.320193
1,0.168919,9.45946e-06,0.321087
1,0.168919,9.59459e-06,0.319987
1,0.168919,9.72973e-06,0.323812
1,0.168919,9.86486e-06,0.32031
1,0.168919,1e-05,0.324797
1,0.168919,1.01351e-05,0.314067
1,0.168919,1.02703e-05,0.320349
1,0.168919,1.04054e-05,0.322058
1,0.168919,1.05405e-05,0.325243
1,0.168919,1.06757e-05,0.324131
1,0.168919,1.08108e-05,0.320421
1,0.168919,1.09459e-05,0.320103
1,0.168919,1.10811e-05,0.320498
1,0.168919,1.12162e-05,0.319966
1,0.168919,1.13514e-05,0.320591
1,0.168919,1.14865e-05,0.322742
1,0.168919,1.16216e-05,0.322232
1,0.168919,1.17568e-05,0.318249
1,0.168919,1.18919e-05,0.317324
1,0.168919,1.2027e-05,0.319659
1,0.168919,1.21622e-05,0.32682
1,0.168919,1.22973e-05,0.326149
1,0.168919,1.24324e-05,0.320938
1,0.168919,1.25676e-05,0.321943
1,0.168919,1.27027e-05,0.32338
1,0.168919,1.28378e-05,0.320744
1,0.168919,1.2973e-05,0.323377
1,0.168919,1.31081e-05,0.320995
1,0.168919,1.32432e-05,0.320106
1,0.168919,1.33784e-05,0.320712
1,0.168919,1.35135e-05,0.324784
1,0.168919,1.36486e-05,0.323248
1,0.168919,1.37838e-05,0.325643
1,0.168919,1.39189e-05,0.324363
1,0.168919,1.40541e-05,0.323362
1,0.168919,1.41892e-05,0.321029
1,0.168919,1.43243e-05,0.322277
1,0.168919,1.44595e-05,0.324572
1,0.168919,1.45946e-05,0.32366
1,0.168919,1.47297e-05,0.323167
1,0.168919,1.48649e-05,0.326299
1,0.168919,1.5e-05,0.323268
1,0.171622,5e-06,0.314189
1,0.171622,5.13514e-06,0.320416
1,0.171622,5.27027e-06,0.318651
1,0.171622,5.40541e-06,0.312288
1,0.171622,5.54054e-06,0.316971
1,0.171622,5.67568e-06,0.316571
1,0.171622,5.81081e-06,0.312456
1,0.171622,5.94595e-06,0.320888
1,0.171622,6.08108e-06,0.320697
1,0.171622,6.21622e-06,0.323073
1,0.171622,6.35135e-06,0.31978
1,0.171622,6.48649e-06,0.321898
1,0.171622,6.62162e-06,0.315123
1,0.171622,6.75676e-06,0.320067
1,0.171622,6.89189e-06,0.313377
1,0.171622,7.02703e-06,0.317703
1,0.171622,7.16216e-06,0.319123
1,0.171622,7.2973e-06,0.31646
1,0.171622,7.43243e-06,0.320414
1,0.171622,7.56757e-06,0.321413
1,0.171622,7.7027e-06,0.322402
1,0.171622,7.83784e-06,0.31689
1,0.171622,7.97297e-06,0.321997
1,0.171622,8.10811e-06,0.320938
1,0.171622,8.24324e-06,0.317952
1,0.171622,8.37838e-06,0.323997
1,0.171622,8.51351e-06,0.323005
1,0.171622,8.64865e-06,0.319946
1,0.171622,8.78378e-06,0.319319
1,0.171622,8.91892e-06,0.320453
1,0.171622,9.05405e-06,0.321566
1,0.171622,9.18919e-06,0.320611
1,0.171622,9.32432e-06,0.31825
1,0.171622,9.45946e-06,0.31703
1,0.171622,9.59459e-06,0.320929
1,0.171622,9.72973e-06,0.325838
1,0.171622,9.86486e-06,0.320302
1,0.171622,1e-05,0.31977
1,0.171622,1.01351e-05,0.323772
1,0.171622,1.02703e-05,0.319727
1,0.171622,1.04054e-05,0.321789
1,0.171622,1.05405e-05,0.31984
1,0.171622,1.06757e-05,0.319915
1,0.171622,1.08108e-05,0.326355
1,0.171622,1.09459e-05,0.318459
1,0.171622,1.10811e-05,0.317581
1,0.171622,1.12162e-05,0.327607
1,0.171622,1.13514e-05,0.319617
1,0.171622,1.14865e-05,0.316752
1,0.171622,1.16216e-05,0.321467
1,0.171622,1.17568e-05,0.321844
1,0.171622,1.18919e-05,0.319709
1,0.171622,1.2027e-05,0.320924
1,0.171622,1.21622e-05,0.325236
1,0.171622,1.22973e-05,0.323418
1,0.171622,1.24324e-05,0.325108
1,0.171622,1.25676e-05,0.319618
1,0.171622,1.27027e-05,0.326574
1,0.171622,1.28378e-05,0.323252
1,0.171622,1.2973e-05,0.323066
1,0.171622,1.31081e-05,0.326255
1,0.171622,1.32432e-05,0.32535
1,0.171622,1.33784e-05,0.32065
1,0.171622,1.35135e-05,0.322268
1,0.171622,1.36486e-05,0.323689
1,0.171622,1.37838e-05,0.320694
1,0.171622,1.39189e-05,0.322887
1,0.171622,1.40541e-05,0.322556
1,0.171622,1.41892e-05,0.31972
1,0.171622,1.43243e-05,0.328467
1,0.171622,1.44595e-05,0.324669
1,0.171622,1.45946e-05,0.320169
1,0.171622,1.47297e-05,0.327354
1,0.171622,1.48649e-05,0.324325
1,0.171622,1.5e-05,0.329025
1,0.174324,5e-06,0.316294
