omega,gamma,beta,firm,profit
1,0.212119,7.71718e-06,2,0.1332
1,0.212119,7.9091e-06,1,0.134273
1,0.212119,7.9091e-06,2,0.13536
1,0.212119,8.10102e-06,1,0.134175
1,0.212119,8.10102e-06,2,0.132181
1,0.212119,8.29294e-06,1,0.133216
1,0.212119,8.29294e-06,2,0.133165
1,0.212119,8.48486e-06,1,0.132579
1,0.212119,8.48486e-06,2,0.132887
1,0.212119,8.67678e-06,1,0.133404
1,0.212119,8.67678e-06,2,0.133705
1,0.212119,8.86869e-06,1,0.133932
1,0.212119,8.86869e-06,2,0.133765
1,0.212119,9.06061e-06,1,0.133839
1,0.212119,9.06061e-06,2,0.133557
1,0.212119,9.25253e-06,1,0.13433
1,0.212119,9.25253e-06,2,0.132159
1,0.212119,9.44445e-06,1,0.133716
1,0.212119,9.44445e-06,2,0.133386
1,0.212119,9.63637e-06,1,0.133838
1,0.212119,9.63637e-06,2,0.134263
1,0.212119,9.82829e-06,1,0.133315
1,0.212119,9.82829e-06,2,0.133775
1,0.212119,1.00202e-05,1,0.133527
1,0.212119,1.00202e-05,2,0.132439
1,0.212119,1.02121e-05,1,0.133581
1,0.212119,1.02121e-05,2,0.134946
1,0.212119,1.0404e-05,1,0.134441
1,0.212119,1.0404e-05,2,0.135538
1,0.212119,1.0596e-05,1,0.134879
1,0.212119,1.0596e-05,2,0.133826
1,0.212119,1.07879e-05,1,0.134243
1,0.212119,1.07879e-05,2,0.134971
1,0.212119,1.09798e-05,1,0.133914
1,0.212119,1.09798e-05,2,0.134547
1,0.212119,1.11717e-05,1,0.134656
1,0.212119,1.11717e-05,2,0.134518
1,0.212119,1.13636e-05,1,0.132645
1,0.212119,1.13636e-05,2,0.132354
1,0.212119,1.15556e-05,1,0.133209
1,0.212119,1.15556e-05,2,0.134296
1,0.212119,1.17475e-05,1,0.134062
1,0.212119,1.17475e-05,2,0.134402
1,0.212119,1.19394e-05,1,0.135729
1,0.212119,1.19394e-05,2,0.134171
1,0.212119,1.21313e-05,1,0.135076
1,0.212119,1.21313e-05,2,0.135506
1,0.212119,1.23232e-05,1,0.132686
1,0.212119,1.23232e-05,2,0.132868
1,0.212119,1.25151e-05,1,0.133958
1,0.212119,1.25151e-05,2,0.133708
1,0.212119,1.27071e-05,1,0.134619
1,0.212119,1.27071e-05,2,0.135274
1,0.212119,1.2899e-05,1,0.133789
1,0.212119,1.2899e-05,2,0.133581
1,0.212119,1.30909e-05,1,0.134257
1,0.212119,1.30909e-05,2,0.133606
1,0.212119,1.32828e-05,1,0.135551
1,0.212119,1.32828e-05,2,0.134565
1,0.212119,1.34747e-05,1,0.134701
1,0.212119,1.34747e-05,2,0.133954
1,0.212119,1.36667e-05,1,0.133691
1,0.212119,1.36667e-05,2,0.133886
1,0.212119,1.38586e-05,1,0.134966
1,0.212119,1.38586e-05,2,0.134218
1,0.212119,1.40505e-05,1,0.13412
1,0.212119,1.40505e-05,2,0.134967
1,0.212119,1.42424e-05,1,0.135581
1,0.212119,1.42424e-05,2,0.135697
1,0.212119,1.44343e-05,1,0.134681
1,0.212119,1.44343e-05,2,0.135546
1,0.212119,1.46262e-05,1,0.134654
1,0.212119,1.46262e-05,2,0.13474
1,0.212119,1.48182e-05,1,0.133487
1,0.212119,1.48182e-05,2,0.133448
1,0.212119,1.50101e-05,1,0.135042
1,0.212119,1.50101e-05,2,0.134946
1,0.212119,1.5202e-05,1,0.135252
1,0.212119,1.5202e-05,2,0.134787
1,0.215048,5.798e-06,1,0.133506
1,0.215048,5.798e-06,2,0.134562
1,0.215048,5.98992e-06,1,0.131885
1,0.215048,5.98992e-06,2,0.131928
1,0.215048,6.18184e-06,1,0.133296
1,0.215048,6.18184e-06,2,0.133
1,0.215048,6.37376e-06,1,0.133599
1,0.215048,6.37376e-06,2,0.132802
1,0.215048,6.56567e-06,1,0.132114
1,0.215048,6.56567e-06,2,0.133016
1,0.215048,6.75759e-06,1,0.133676
1,0.215048,6.75759e-06,2,0.13342
1,0.215048,6.94951e-06,1,0.132804
1,0.215048,6.94951e-06,2,0.132334
1,0.215048,7.14143e-06,1,0.133033
1,0.215048,7.14143e-06,2,0.132167
1,0.215048,7.33335e-06,1,0.132814
1,0.215048,7.33335e-06,2,0.132812
1,0.215048,7.52527e-06,1,0.134324
1,0.215048,7.52527e-06,2,0.134341
1,0.215048,7.71718e-06,1,0.132657
1,0.215048,7.71718e-06,2,0.133455
1,0.215048,7.9091e-06,1,0.133604
1,0.215048,7.9091e-06,2,0.134699
1,0.215048,8.10102e-06,1,0.134252
1,0.215048,8.10102e-06,2,0.134572
1,0.215048,8.29294e-06,1,0.13369
1,0.215048,8.29294e-06,2,0.133844
1,0.215048,8.48486e-06,1,0.135165
1,0.215048,8.48486e-06,2,0.135492
1,0.215048,8.67678e-06,1,0.133058
1,0.215048,8.67678e-06,2,0.133067
1,0.215048,8.86869e-06,1,0.134418
1,0.215048,8.86869e-06,2,0.134096
1,0.215048,9.06061e-06,1,0.133564
1,0.215048,9.06061e-06,2,0.133842
1,0.215048,9.25253e-06,1,0.135206
1,0.215048,9.25253e-06,2,0.135681
1,0.215048,9.44445e-06,1,0.133459
1,0.215048,9.44445e-06,2,0.13413
1,0.215048,9.63637e-06,1,0.134375
1,0.215048,9.63637e-06,2,0.135044
1,0.215048,9.82829e-06,1,0.133883
1,0.215048,9.82829e-06,2,0.134222
1,0.215048,1.00202e-05,1,0.132543
1,0.215048,1.00202e-05,2,0.132753
1,0.215048,1.02121e-05,1,0.134073
1,0.215048,1.02121e-05,2,0.13445
1,0.215048,1.0404e-05,1,0.133199
1,0.215048,1.0404e-05,2,0.133212
1,0.215048,1.0596e-05,1,0.133298
1,0.215048,1.0596e-05,2,0.133331
1,0.215048,1.07879e-05,1,0.134633
1,0.215048,1.07879e-05,2,0.133595
1,0.215048,1.09798e-05,1,0.134513
1,0.215048,1.09798e-05,2,0.13486
1,0.215048,1.11717e-05,1,0.133117
1,0.215048,1.11717e-05,2,0.13269
1,0.215048,1.13636e-05,1,0.134999
1,0.215048,1.13636e-05,2,0.134914
1,0.215048,1.15556e-05,1,0.133351
1,0.215048,1.15556e-05,2,0.134313
1,0.215048,1.17475e-05,1,0.134624
1,0.215048,1.17475e-05,2,0.1339
1,0.215048,1.19394e-05,1,0.135793
1,0.215048,1.19394e-05,2,0.135496
1,0.215048,1.21313e-05,1,0.133445
1,0.215048,1.21313e-05,2,0.134738
1,0.215048,1.23232e-05,1,0.134745
1,0.215048,1.23232e-05,2,0.133643
1,0.215048,1.25151e-05,1,0.133273
1,0.215048,1.25151e-05,2,0.133584
1,0.215048,1.27071e-05,1,0.13464
1,0.215048,1.27071e-05,2,0.134399
1,0.215048,1.2899e-05,1,0.133176
1,0.215048,1.2899e-05,2,0.133857
1,0.215048,1.30909e-05,1,0.133862
1,0.215048,1.30909e-05,2,0.135891
1,0.215048,1.32828e-05,1,0.134061
1,0.215048,1.32828e-05,2,0.134209
1,0.215048,1.34747e-05,1,0.135915
1,0.215048,1.34747e-05,2,0.135343
1,0.215048,1.36667e-05,1,0.134278
1,0.215048,1.36667e-05,2,0.132799
1,0.215048,1.38586e-05,1,0.134587
1,0.215048,1.38586e-05,2,0.135031
1,0.215048,1.40505e-05,1,0.134396
1,0.215048,1.40505e-05,2,0.134024
1,0.215048,1.42424e-05,1,0.135422
1,0.215048,1.42424e-05,2,0.135913
1,0.215048,1.44343e-05,1,0.134454
1,0.215048,1.44343e-05,2,0.13366
1,0.215048,1.46262e-05,1,0.135252
1,0.215048,1.46262e-05,2,0.134288
1,0.215048,1.48182e-05,1,0.134343
1,0.215048,1.48182e-05,2,0.134709
1,0.215048,1.50101e-05,1,0.134745
1,0.215048,1.50101e-05,2,0.134565
1,0.215048,1.5202e-05,1,0.13401
1,0.215048,1.5202e-05,2,0.135015
1,0.217977,5.798e-06,1,0.132915
1,0.217977,5.798e-06,2,0.132804
1,0.217977,5.98992e-06,1,0.133231
1,0.217977,5.98992e-06,2,0.132864
1,0.217977,6.18184e-06,1,0.133362
1,0.217977,6.18184e-06,2,0.134868
1,0.217977,6.37376e-06,1,0.133488
1,0.217977,6.37376e-06,2,0.134389
1,0.217977,6.56567e-06,1,0.132913
1,0.217977,6.56567e-06,2,0.132984
1,0.217977,6.75759e-06,1,0.132521
1,0.217977,6.75759e-06,2,0.134103
1,0.217977,6.94951e-06,1,0.132293
1,0.217977,6.94951e-06,2,0.133656
1,0.217977,7.14143e-06,1,0.131782
1,0.217977,7.14143e-06,2,0.132173
1,0.217977,7.33335e-06,1,0.133553
1,0.217977,7.33335e-06,2,0.134141
1,0.217977,7.52527e-06,1,0.13302
1,0.217977,7.52527e-06,2,0.132937
1,0.217977,7.71718e-06,1,0.133202
1,0.217977,7.71718e-06,2,0.133135
1,0.217977,7.9091e-06,1,0.132233
1,0.217977,7.9091e-06,2,0.132692
1,0.217977,8.10102e-06,1,0.133235
1,0.217977,8.10102e-06,2,0.133737
1,0.217977,8.29294e-06,1,0.133237
1,0.217977,8.29294e-06,2,0.133079
1,0.217977,8.48486e-06,1,0.133053
1,0.217977,8.48486e-06,2,0.134505
1,0.217977,8.67678e-06,1,0.133615
1,0.217977,8.67678e-06,2,0.132924
1,0.217977,8.86869e-06,1,0.133
1,0.217977,8.86869e-06,2,0.132213
1,0.217977,9.06061e-06,1,0.1341
1,0.217977,9.06061e-06,2,0.133177
1,0.217977,9.25253e-06,1,0.133681
1,0.217977,9.25253e-06,2,0.132841
1,0.217977,9.44445e-06,1,0.133648
1,0.217977,9.44445e-06,2,0.134108
1,0.217977,9.63637e-06,1,0.134746
1,0.217977,9.63637e-06,2,0.134614
1,0.217977,9.82829e-06,1,0.134218
1,0.217977,9.82829e-06,2,0.135198
1,0.217977,1.00202e-05,1,0.133305
1,0.217977,1.00202e-05,2,0.132835
1,0.217977,1.02121e-05,1,0.133792
1,0.217977,1.02121e-05,2,0.134522
1,0.217977,1.0404e-05,1,0.133363
1,0.217977,1.0404e-05,2,0.133501
1,0.217977,1.0596e-05,1,0.136008
1,0.217977,1.0596e-05,2,0.134812
1,0.217977,1.07879e-05,1,0.13315
1,0.217977,1.07879e-05,2,0.133924
1,0.217977,1.09798e-05,1,0.133668
1,0.217977,1.09798e-05,2,0.13492
1,0.217977,1.11717e-05,1,0.133868
1,0.217977,1.11717e-05,2,0.133397
1,0.217977,1.13636e-05,1,0.134301
1,0.217977,1.13636e-05,2,0.13458
1,0.217977,1.15556e-05,1,0.13418
1,0.217977,1.15556e-05,2,0.134166
1,0.217977,1.17475e-05,1,0.133646
1,0.217977,1.17475e-05,2,0.133479
1,0.217977,1.19394e-05,1,0.133971
1,0.217977,1.19394e-05,2,0.132707
1,0.217977,1.21313e-05,1,0.134631
1,0.217977,1.21313e-05,2,0.134084
1,0.217977,1.23232e-05,1,0.134402
1,0.217977,1.23232e-05,2,0.13416
1,0.217977,1.25151e-05,1,0.13376
1,0.217977,1.25151e-05,2,0.134404
1,0.217977,1.27071e-05,1,0.132844
1,0.217977,1.27071e-05,2,0.134413
1,0.217977,1.2899e-05,1,0.134727
1,0.217977,1.2899e-05,2,0.133753
1,0.217977,1.30909e-05,1,0.1344
1,0.217977,1.30909e-05,2,0.134176
1,0.217977,1.32828e-05,1,0.135166
1,0.217977,1.32828e-05,2,0.135334
1,0.217977,1.34747e-05,1,0.133266
1,0.217977,1.34747e-05,2,0.133539
1,0.217977,1.36667e-05,1,0.134389
1,0.217977,1.36667e-05,2,0.133045
1,0.217977,1.38586e-05,1,0.134778
1,0.217977,1.38586e-05,2,0.135427
1,0.217977,1.40505e-05,1,0.134226
1,0.217977,1.40505e-05,2,0.134542
1,0.217977,1.42424e-05,1,0.135001
1,0.217977,1.42424e-05,2,0.135308
1,0.217977,1.44343e-05,1,0.135259
1,0.217977,1.44343e-05,2,0.135605
1,0.217977,1.46262e-05,1,0.134209
1,0.217977,1.46262e-05,2,0.133935
1,0.217977,1.48182e-05,1,0.134006
1,0.217977,1.48182e-05,2,0.134396
1,0.217977,1.50101e-05,1,0.13432
1,0.217977,1.50101e-05,2,0.135582
1,0.217977,1.5202e-05,1,0.135816
1,0.217977,1.5202e-05,2,0.135497
1,0.220906,5.798e-06,1,0.131187
1,0.220906,5.798e-06,2,0.132803
1,0.220906,5.98992e-06,1,0.133588
1,0.220906,5.98992e-06,2,0.132698
1,0.220906,6.18184e-06,1,0.133366
1,0.220906,6.18184e-06,2,0.133193
1,0.220906,6.37376e-06,1,0.133314
1,0.220906,6.37376e-06,2,0.133354
1,0.220906,6.56567e-06,1,0.132569
1,0.220906,6.56567e-06,2,0.132423
1,0.220906,6.75759e-06,1,0.131714
1,0.220906,6.75759e-06,2,0.131288
1,0.220906,6.94951e-06,1,0.131796
1,0.220906,6.94951e-06,2,0.132627
1,0.220906,7.14143e-06,1,0.132963
1,0.220906,7.14143e-06,2,0.13311
1,0.220906,7.33335e-06,1,0.132966
1,0.220906,7.33335e-06,2,0.133346
1,0.220906,7.52527e-06,1,0.133805
1,0.220906,7.52527e-06,2,0.132843
1,0.220906,7.71718e-06,1,0.134532
1,0.220906,7.71718e-06,2,0.134469
1,0.220906,7.9091e-06,1,0.132881
1,0.220906,7.9091e-06,2,0.13353
1,0.220906,8.10102e-06,1,0.134148
1,0.220906,8.10102e-06,2,0.133814
1,0.220906,8.29294e-06,1,0.133725
1,0.220906,8.29294e-06,2,0.133026
1,0.220906,8.48486e-06,1,0.13356
1,0.220906,8.48486e-06,2,0.133761
1,0.220906,8.67678e-06,1,0.134209
1,0.220906,8.67678e-06,2,0.133608
1,0.220906,8.86869e-06,1,0.132886
1,0.220906,8.86869e-06,2,0.131986
1,0.220906,9.06061e-06,1,0.134263
1,0.220906,9.06061e-06,2,0.134034
1,0.220906,9.25253e-06,1,0.133642
1,0.220906,9.25253e-06,2,0.134141
1,0.220906,9.44445e-06,1,0.134079
1,0.220906,9.44445e-06,2,0.132946
1,0.220906,9.63637e-06,1,0.134544
1,0.220906,9.63637e-06,2,0.134821
1,0.220906,9.82829e-06,1,0.133359
1,0.220906,9.82829e-06,2,0.133253
1,0.220906,1.00202e-05,1,0.132578
1,0.220906,1.00202e-05,2,0.132709
1,0.220906,1.02121e-05,1,0.133258
1,0.220906,1.02121e-05,2,0.132734
1,0.220906,1.0404e-05,1,0.133411
1,0.220906,1.0404e-05,2,0.13316
1,0.220906,1.0596e-05,1,0.134298
1,0.220906,1.0596e-05,2,0.133893
1,0.220906,1.07879e-05,1,0.134323
1,0.220906,1.07879e-05,2,0.134422
1,0.220906,1.09798e-05,1,0.133785
1,0.220906,1.09798e-05,2,0.134479
1,0.220906,1.11717e-05,1,0.134904
1,0.220906,1.11717e-05,2,0.1344
1,0.220906,1.13636e-05,1,0.13262
1,0.220906,1.13636e-05,2,0.133113
1,0.220906,1.15556e-05,1,0.133136
1,0.220906,1.15556e-05,2,0.132718
1,0.220906,1.17475e-05,1,0.133627
1,0.220906,1.17475e-05,2,0.134124
1,0.220906,1.19394e-05,1,0.13389
1,0.220906,1.19394e-05,2,0.13373
1,0.220906,1.21313e-05,1,0.13396
1,0.220906,1.21313e-05,2,0.133448
1,0.220906,1.23232e-05,1,0.134625
1,0.220906,1.23232e-05,2,0.135187
1,0.220906,1.25151e-05,1,0.134607
1,0.220906,1.25151e-05,2,0.135161
1,0.220906,1.27071e-05,1,0.134316
1,0.220906,1.27071e-05,2,0.134215
1,0.220906,1.2899e-05,1,0.135681
1,0.220906,1.2899e-05,2,0.135509
1,0.220906,1.30909e-05,1,0.13403
1,0.220906,1.30909e-05,2,0.13465
1,0.220906,1.32828e-05,1,0.135357
1,0.220906,1.32828e-05,2,0.136136
1,0.220906,1.34747e-05,1,0.135377
1,0.220906,1.34747e-05,2,0.13627
1,0.220906,1.36667e-05,1,0.133704
1,0.220906,1.36667e-05,2,0.132918
1,0.220906,1.38586e-05,1,0.133165
1,0.220906,1.38586e-05,2,0.134501
1,0.220906,1.40505e-05,1,0.134496
1,0.220906,1.40505e-05,2,0.134674
1,0.220906,1.42424e-05,1,0.135291
1,0.220906,1.42424e-05,2,0.134893
1,0.220906,1.44343e-05,1,0.135129
1,0.220906,1.44343e-05,2,0.136034
1,0.220906,1.46262e-05,1,0.13372
1,0.220906,1.46262e-05,2,0.134023
1,0.220906,1.48182e-05,1,0.135683
1,0.220906,1.48182e-05,2,0.135362
1,0.220906,1.50101e-05,1,0.134492
1,0.220906,1.50101e-05,2,0.134534
1,0.220906,1.5202e-05,1,0.134698
1,0.220906,1.5202e-05,2,0.134928
1,0.223835,5.798e-06,1,0.13207
1,0.223835,5.798e-06,2,0.132175
1,0.223835,5.98992e-06,1,0.133808
1,0.223835,5.98992e-06,2,0.132712
1,0.223835,6.18184e-06,1,0.132419
1,0.223835,6.18184e-06,2,0.131136
1,0.223835,6.37376e-06,1,0.134131
1,0.223835,6.37376e-06,2,0.132792
1,0.223835,6.56567e-06,1,0.133192
1,0.223835,6.56567e-06,2,0.132468
1,0.223835,6.75759e-06,1,0.131388
1,0.223835,6.75759e-06,2,0.133131
1,0.223835,6.94951e-06,1,0.132771
1,0.223835,6.94951e-06,2,0.131716
1,0.223835,7.14143e-06,1,0.134036
1,0.223835,7.14143e-06,2,0.133237
1,0.223835,7.33335e-06,1,0.133896
1,0.223835,7.33335e-06,2,0.132171
1,0.223835,7.52527e-06,1,0.132179
1,0.223835,7.52527e-06,2,0.13229
1,0.223835,7.71718e-06,1,0.133649
1,0.223835,7.71718e-06,2,0.133787
1,0.223835,7.9091e-06,1,0.133628
1,0.223835,7.9091e-06,2,0.13277
1,0.223835,8.10102e-06,1,0.13373
1,0.223835,8.10102e-06,2,0.132631
1,0.223835,8.29294e-06,1,0.13481
1,0.223835,8.29294e-06,2,0.134573
1,0.223835,8.48486e-06,1,0.133892
1,0.223835,8.48486e-06,2,0.133173
1,0.223835,8.67678e-06,1,0.133986
1,0.223835,8.67678e-06,2,0.133479
1,0.223835,8.86869e-06,1,0.135106
1,0.223835,8.86869e-06,2,0.134001
1,0.223835,9.06061e-06,1,0.13401
1,0.223835,9.06061e-06,2,0.133022
1,0.223835,9.25253e-06,1,0.133444
1,0.223835,9.25253e-06,2,0.13276
1,0.223835,9.44445e-06,1,0.13231
1,0.223835,9.44445e-06,2,0.133054
1,0.223835,9.63637e-06,1,0.132454
1,0.223835,9.63637e-06,2,0.133377
1,0.223835,9.82829e-06,1,0.13365
1,0.223835,9.82829e-06,2,0.132762
1,0.223835,1.00202e-05,1,0.132548
1,0.223835,1.00202e-05,2,0.132546
1,0.223835,1.02121e-05,1,0.134833
1,0.223835,1.02121e-05,2,0.133615
1,0.223835,1.0404e-05,1,0.132433
1,0.223835,1.0404e-05,2,0.132674
1,0.223835,1.0596e-05,1,0.134481
1,0.223835,1.0596e-05,2,0.135224
1,0.223835,1.07879e-05,1,0.134232
1,0.223835,1.07879e-05,2,0.134143
1,0.223835,1.09798e-05,1,0.134056
1,0.223835,1.09798e-05,2,0.133876
1,0.223835,1.11717e-05,1,0.134392
1,0.223835,1.11717e-05,2,0.134744
1,0.223835,1.13636e-05,1,0.133531
1,0.223835,1.13636e-05,2,0.133226
1,0.223835,1.15556e-05,1,0.133818
1,0.223835,1.15556e-05,2,0.134262
1,0.223835,1.17475e-05,1,0.134362
1,0.223835,1.17475e-05,2,0.131584
1,0.223835,1.19394e-05,1,0.135752
1,0.223835,1.19394e-05,2,0.134748
1,0.223835,1.21313e-05,1,0.133822
1,0.223835,1.21313e-05,2,0.133427
1,0.223835,1.23232e-05,1,0.134614
1,0.223835,1.23232e-05,2,0.135044
1,0.223835,1.25151e-05,1,0.134776
1,0.223835,1.25151e-05,2,0.134681
1,0.223835,1.27071e-05,1,0.13282
1,0.223835,1.27071e-05,2,0.133301
1,0.223835,1.2899e-05,1,0.135115
1,0.223835,1.2899e-05,2,0.135646
1,0.223835,1.30909e-05,1,0.134457
1,0.223835,1.30909e-05,2,0.135578
1,0.223835,1.32828e-05,1,0.133842
1,0.223835,1.32828e-05,2,0.134488
1,0.223835,1.34747e-05,1,0.134386
1,0.223835,1.34747e-05,2,0.1341
1,0.223835,1.36667e-05,1,0.134932
1,0.223835,1.36667e-05,2,0.134482
1,0.223835,1.38586e-05,1,0.13401
1,0.223835,1.38586e-05,2,0.136304
1,0.223835,1.40505e-05,1,0.136285
1,0.223835,1.40505e-05,2,0.135375
1,0.223835,1.42424e-05,1,0.133851
1,0.223835,1.42424e-05,2,0.135124
1,0.223835,1.44343e-05,1,0.133704
1,0.223835,1.44343e-05,2,0.134704
1,0.223835,1.46262e-05,1,0.134065
1,0.223835,1.46262e-05,2,0.133281
1,0.223835,1.48182e-05,1,0.134239
1,0.223835,1.48182e-05,2,0.134432
1,0.223835,1.50101e-05,1,0.13399
1,0.223835,1.50101e-05,2,0.134176
1,0.223835,1.5202e-05,1,0.13441
1,0.223835,1.5202e-05,2,0.135012
1,0.226765,5.798e-06,1,0.133344
1,0.226765,5.798e-06,2,0.132662
1,0.226765,5.98992e-06,1,0.1321
1,0.226765,5.98992e-06,2,0.13237
1,0.226765,6.18184e-06,1,0.130315
1,0.226765,6.18184e-06,2,0.131713
1,0.226765,6.37376e-06,1,0.133037
1,0.226765,6.37376e-06,2,0.131971
1,0.226765,6.56567e-06,1,0.133078
1,0.226765,6.56567e-06,2,0.133194
1,0.226765,6.75759e-06,1,0.133423
1,0.226765,6.75759e-06,2,0.133222
1,0.226765,6.94951e-06,1,0.133249
1,0.226765,6.94951e-06,2,0.132588
1,0.226765,7.14143e-06,1,0.133247
1,0.226765,7.14143e-06,2,0.132836
1,0.226765,7.33335e-06,1,0.133391
1,0.226765,7.33335e-06,2,0.13417
1,0.226765,7.52527e-06,1,0.131802
1,0.226765,7.52527e-06,2,0.133432
1,0.226765,7.71718e-06,1,0.131753
1,0.226765,7.71718e-06,2,0.13253
1,0.226765,7.9091e-06,1,0.132936
1,0.226765,7.9091e-06,2,0.132496
1,0.226765,8.10102e-06,1,0.133106
1,0.226765,8.10102e-06,2,0.133118
1,0.226765,8.29294e-06,1,0.131495
1,0.226765,8.29294e-06,2,0.131493
1,0.226765,8.48486e-06,1,0.132018
1,0.226765,8.48486e-06,2,0.133799
1,0.226765,8.67678e-06,1,0.133987
1,0.226765,8.67678e-06,2,0.134003
1,0.226765,8.86869e-06,1,0.13326
1,0.226765,8.86869e-06,2,0.132625
1,0.226765,9.06061e-06,1,0.134424
1,0.226765,9.06061e-06,2,0.134013
1,0.226765,9.25253e-06,1,0.133334
1,0.226765,9.25253e-06,2,0.133324
1,0.226765,9.44445e-06,1,0.133046
1,0.226765,9.44445e-06,2,0.133523
1,0.226765,9.63637e-06,1,0.133519
1,0.226765,9.63637e-06,2,0.134883
1,0.226765,9.82829e-06,1,0.133371
1,0.226765,9.82829e-06,2,0.134154
1,0.226765,1.00202e-05,1,0.131991
1,0.226765,1.00202e-05,2,0.131611
1,0.226765,1.02121e-05,1,0.133453
1,0.226765,1.02121e-05,2,0.132462
1,0.226765,1.0404e-05,1,0.13285
1,0.226765,1.0404e-05,2,0.13369
1,0.226765,1.0596e-05,1,0.13307
1,0.226765,1.0596e-05,2,0.133395
1,0.226765,1.07879e-05,1,0.134482
1,0.226765,1.07879e-05,2,0.132964
1,0.226765,1.09798e-05,1,0.134062
1,0.226765,1.09798e-05,2,0.133546
1,0.226765,1.11717e-05,1,0.134426
1,0.226765,1.11717e-05,2,0.132679
1,0.226765,1.13636e-05,1,0.133111
1,0.226765,1.13636e-05,2,0.132732
1,0.226765,1.15556e-05,1,0.133927
1,0.226765,1.15556e-05,2,0.133326
1,0.226765,1.17475e-05,1,0.133582
1,0.226765,1.17475e-05,2,0.134343
1,0.226765,1.19394e-05,1,0.134051
1,0.226765,1.19394e-05,2,0.134231
1,0.226765,1.21313e-05,1,0.135103
1,0.226765,1.21313e-05,2,0.133841
1,0.226765,1.23232e-05,1,0.13364
1,0.226765,1.23232e-05,2,0.13311
1,0.226765,1.25151e-05,1,0.13422
1,0.226765,1.25151e-05,2,0.134574
1,0.226765,1.27071e-05,1,0.134477
1,0.226765,1.27071e-05,2,0.134475
1,0.226765,1.2899e-05,1,0.134147
1,0.226765,1.2899e-05,2,0.134335
1,0.226765,1.30909e-05,1,0.133526
1,0.226765,1.30909e-05,2,0.134
1,0.226765,1.32828e-05,1,0.135651
1,0.226765,1.32828e-05,2,0.134965
1,0.226765,1.34747e-05,1,0.133433
1,0.226765,1.34747e-05,2,0.133676
1,0.226765,1.36667e-05,1,0.134571
1,0.226765,1.36667e-05,2,0.134676
1,0.226765,1.38586e-05,1,0.134829
1,0.226765,1.38586e-05,2,0.13485
1,0.226765,1.40505e-05,1,0.135612
1,0.226765,1.40505e-05,2,0.134734
1,0.226765,1.42424e-05,1,0.134176
1,0.226765,1.42424e-05,2,0.134906
1,0.226765,1.44343e-05,1,0.134637
1,0.226765,1.44343e-05,2,0.134114
1,0.226765,1.46262e-05,1,0.133371
1,0.226765,1.46262e-05,2,0.133617
1,0.226765,1.48182e-05,1,0.134956
1,0.226765,1.48182e-05,2,0.13471
1,0.226765,1.50101e-05,1,0.132598
1,0.226765,1.50101e-05,2,0.132247
1,0.226765,1.5202e-05,1,0.133555
1,0.226765,1.5202e-05,2,0.13325
