omega,alpha,beta,cs
0.8,0.0716216,7.16216e-06,0.338576
0.8,0.0716216,7.2973e-06,0.335522
0.8,0.0716216,7.43243e-06,0.336469
0.8,0.0716216,7.56757e-06,0.336253
0.8,0.0716216,7.7027e-06,0.33916
0.8,0.0716216,7.83784e-06,0.336169
0.8,0.0716216,7.97297e-06,0.339259
0.8,0.0716216,8.10811e-06,0.33831
0.8,0.0716216,8.24324e-06,0.334551
0.8,0.0716216,8.37838e-06,0.338434
0.8,0.0716216,8.51351e-06,0.339864
0.8,0.0716216,8.64865e-06,0.333735
0.8,0.0716216,8.78378e-06,0.342063
0.8,0.0716216,8.91892e-06,0.339814
0.8,0.0716216,9.05405e-06,0.336321
0.8,0.0716216,9.18919e-06,0.336015
0.8,0.0716216,9.32432e-06,0.33734
0.8,0.0716216,9.45946e-06,0.337196
0.8,0.0716216,9.59459e-06,0.336628
0.8,0.0716216,9.72973e-06,0.337476
0.8,0.0716216,9.86486e-06,0.334975
0.8,0.0716216,1e-05,0.338873
0.8,0.0716216,1.01351e-05,0.339987
0.8,0.0716216,1.02703e-05,0.336378
0.8,0.0716216,1.04054e-05,0.336836
0.8,0.0716216,1.05405e-05,0.338754
0.8,0.0716216,1.06757e-05,0.337217
0.8,0.0716216,1.08108e-05,0.336485
0.8,0.0716216,1.09459e-05,0.335702
0.8,0.0716216,1.10811e-05,0.337066
0.8,0.0716216,1.12162e-05,0.337736
0.8,0.0716216,1.13514e-05,0.336435
0.8,0.0716216,1.14865e-05,0.336236
0.8,0.0716216,1.16216e-05,0.337714
0.8,0.0716216,1.17568e-05,0.336179
0.8,0.0716216,1.18919e-05,0.336092
0.8,0.0716216,1.2027e-05,0.338169
0.8,0.0716216,1.21622e-05,0.335468
0.8,0.0716216,1.22973e-05,0.337244
0.8,0.0716216,1.24324e-05,0.337146
0.8,0.0716216,1.25676e-05,0.336191
0.8,0.0716216,1.27027e-05,0.331913
0.8,0.0716216,1.28378e-05,0.33369
0.8,0.0716216,1.2973e-05,0.336004
0.8,0.0716216,1.31081e-05,0.33895
0.8,0.0716216,1.32432e-05,0.336282
0.8,0.0716216,1.33784e-05,0.332327
0.8,0.0716216,1.35135e-05,0.333592
0.8,0.0716216,1.36486e-05,0.330708
0.8,0.0716216,1.37838e-05,0.334528
0.8,0.0716216,1.39189e-05,0.33435
0.8,0.0716216,1.40541e-05,0.334419
0.8,0.0716216,1.41892e-05,0.329014
0.8,0.0716216,1.43243e-05,0.334533
0.8,0.0716216,1.44595e-05,0.334771
0.8,0.0716216,1.45946e-05,0.33536
0.8,0.0716216,1.47297e-05,0.331962
0.8,0.0716216,1.48649e-05,0.330137
0.8,0.0716216,1.5e-05,0.332184
0.8,0.0743243,5e-06,0.334424
0.8,0.0743243,5.13514e-06,0.331353
0.8,0.0743243,5.27027e-06,0.331655
0.8,0.0743243,5.40541e-06,0.332124
0.8,0.0743243,5.54054e-06,0.33246
0.8,0.0743243,5.67568e-06,0.334975
0.8,0.0743243,5.81081e-06,0.335295
0.8,0.0743243,5.94595e-06,0.335074
0.8,0.0743243,6.08108e-06,0.332084
0.8,0.0743243,6.21622e-06,0.339976
0.8,0.0743243,6.35135e-06,0.33583
0.8,0.0743243,6.48649e-06,0.335713
0.8,0.0743243,6.62162e-06,0.338752
0.8,0.0743243,6.75676e-06,0.340726
0.8,0.0743243,6.89189e-06,0.34114
0.8,0.0743243,7.02703e-06,0.338717
0.8,0.0743243,7.16216e-06,0.338985
0.8,0.0743243,7.2973e-06,0.33868
0.8,0.0743243,7.43243e-06,0.340625
0.8,0.0743243,7.56757e-06,0.336392
0.8,0.0743243,7.7027e-06,0.33781
0.8,0.0743243,7.83784e-06,0.336499
0.8,0.0743243,7.97297e-06,0.342058
0.8,0.0743243,8.10811e-06,0.340187
0.8,0.0743243,8.24324e-06,0.33691
0.8,0.0743243,8.37838e-06,0.340583
0.8,0.0743243,8.51351e-06,0.336886
0.8,0.0743243,8.64865e-06,0.337195
0.8,0.0743243,8.78378e-06,0.336268
0.8,0.0743243,8.91892e-06,0.337592
0.8,0.0743243,9.05405e-06,0.340103
0.8,0.0743243,9.18919e-06,0.336487
0.8,0.0743243,9.32432e-06,0.338217
0.8,0.0743243,9.45946e-06,0.338141
0.8,0.0743243,9.59459e-06,0.339896
0.8,0.0743243,9.72973e-06,0.336641
0.8,0.0743243,9.86486e-06,0.339418
0.8,0.0743243,1e-05,0.339204
0.8,0.0743243,1.01351e-05,0.335561
0.8,0.0743243,1.02703e-05,0.338529
0.8,0.0743243,1.04054e-05,0.341229
0.8,0.0743243,1.05405e-05,0.339798
0.8,0.0743243,1.06757e-05,0.339272
0.8,0.0743243,1.08108e-05,0.337577
0.8,0.0743243,1.09459e-05,0.333995
0.8,0.0743243,1.10811e-05,0.336855
0.8,0.0743243,1.12162e-05,0.335748
0.8,0.0743243,1.13514e-05,0.336776
0.8,0.0743243,1.14865e-05,0.336272
0.8,0.0743243,1.16216e-05,0.339304
0.8,0.0743243,1.17568e-05,0.336789
0.8,0.0743243,1.18919e-05,0.339952
0.8,0.0743243,1.2027e-05,0.337207
0.8,0.0743243,1.21622e-05,0.337948
0.8,0.0743243,1.22973e-05,0.337221
0.8,0.0743243,1.24324e-05,0.3374
0.8,0.0743243,1.25676e-05,0.336346
0.8,0.0743243,1.27027e-05,0.337896
0.8,0.0743243,1.28378e-05,0.336456
0.8,0.0743243,1.2973e-05,0.336303
0.8,0.0743243,1.31081e-05,0.336812
0.8,0.0743243,1.32432e-05,0.335558
0.8,0.0743243,1.33784e-05,0.337641
0.8,0.0743243,1.35135e-05,0.334198
0.8,0.0743243,1.36486e-05,0.334251
0.8,0.0743243,1.37838e-05,0.335283
0.8,0.0743243,1.39189e-05,0.337688
0.8,0.0743243,1.40541e-05,0.331725
0.8,0.0743243,1.41892e-05,0.334185
0.8,0.0743243,1.43243e-05,0.337224
0.8,0.0743243,1.44595e-05,0.337656
0.8,0.0743243,1.45946e-05,0.337074
0.8,0.0743243,1.47297e-05,0.330331
0.8,0.0743243,1.48649e-05,0.338031
0.8,0.0743243,1.5e-05,0.335752
0.8,0.077027,5e-06,0.333153
0.8,0.077027,5.13514e-06,0.333143
0.8,0.077027,5.27027e-06,0.333384
0.8,0.077027,5.40541e-06,0.336963
0.8,0.077027,5.54054e-06,0.336532
0.8,0.077027,5.67568e-06,0.335004
0.8,0.077027,5.81081e-06,0.336112
0.8,0.077027,5.94595e-06,0.336706
0.8,0.077027,6.08108e-06,0.337434
0.8,0.077027,6.21622e-06,0.335606
0.8,0.077027,6.35135e-06,0.335703
0.8,0.077027,6.48649e-06,0.335439
0.8,0.077027,6.62162e-06,0.33835
0.8,0.077027,6.75676e-06,0.336624
0.8,0.077027,6.89189e-06,0.338864
0.8,0.077027,7.02703e-06,0.340992
0.8,0.077027,7.16216e-06,0.335689
0.8,0.077027,7.2973e-06,0.345238
0.8,0.077027,7.43243e-06,0.340672
0.8,0.077027,7.56757e-06,0.339721
0.8,0.077027,7.7027e-06,0.338504
0.8,0.077027,7.83784e-06,0.338571
0.8,0.077027,7.97297e-06,0.340035
0.8,0.077027,8.10811e-06,0.336147
0.8,0.077027,8.24324e-06,0.339502
0.8,0.077027,8.37838e-06,0.33887
0.8,0.077027,8.51351e-06,0.337404
0.8,0.077027,8.64865e-06,0.341912
0.8,0.077027,8.78378e-06,0.341331
0.8,0.077027,8.91892e-06,0.337414
0.8,0.077027,9.05405e-06,0.341064
0.8,0.077027,9.18919e-06,0.34024
0.8,0.077027,9.32432e-06,0.337743
0.8,0.077027,9.45946e-06,0.341108
0.8,0.077027,9.59459e-06,0.342492
0.8,0.077027,9.72973e-06,0.337662
0.8,0.077027,9.86486e-06,0.341556
0.8,0.077027,1e-05,0.339433
0.8,0.077027,1.01351e-05,0.337031
0.8,0.077027,1.02703e-05,0.340242
0.8,0.077027,1.04054e-05,0.337767
0.8,0.077027,1.05405e-05,0.340507
0.8,0.077027,1.06757e-05,0.33883
0.8,0.077027,1.08108e-05,0.33838
0.8,0.077027,1.09459e-05,0.342244
0.8,0.077027,1.10811e-05,0.337531
0.8,0.077027,1.12162e-05,0.335332
0.8,0.077027,1.13514e-05,0.341151
0.8,0.077027,1.14865e-05,0.336982
0.8,0.077027,1.16216e-05,0.338387
0.8,0.077027,1.17568e-05,0.338371
0.8,0.077027,1.18919e-05,0.340189
0.8,0.077027,1.2027e-05,0.336359
0.8,0.077027,1.21622e-05,0.340549
0.8,0.077027,1.22973e-05,0.340188
0.8,0.077027,1.24324e-05,0.340138
0.8,0.077027,1.25676e-05,0.335119
0.8,0.077027,1.27027e-05,0.33588
0.8,0.077027,1.28378e-05,0.34249
0.8,0.077027,1.2973e-05,0.335837
0.8,0.077027,1.31081e-05,0.337904
0.8,0.077027,1.32432e-05,0.339007
0.8,0.077027,1.33784e-05,0.338405
0.8,0.077027,1.35135e-05,0.334888
0.8,0.077027,1.36486e-05,0.33451
0.8,0.077027,1.37838e-05,0.336311
0.8,0.077027,1.39189e-05,0.335336
0.8,0.077027,1.40541e-05,0.335341
0.8,0.077027,1.41892e-05,0.337502
0.8,0.077027,1.43243e-05,0.333692
0.8,0.077027,1.44595e-05,0.336746
0.8,0.077027,1.45946e-05,0.335604
0.8,0.077027,1.47297e-05,0.336164
0.8,0.077027,1.48649e-05,0.337887
0.8,0.077027,1.5e-05,0.332932
0.8,0.0797297,5e-06,0.335337
0.8,0.0797297,5.13514e-06,0.337
0.8,0.0797297,5.27027e-06,0.333917
0.8,0.0797297,5.40541e-06,0.336151
0.8,0.0797297,5.54054e-06,0.335856
0.8,0.0797297,5.67568e-06,0.337914
0.8,0.0797297,5.81081e-06,0.33531
0.8,0.0797297,5.94595e-06,0.337124
0.8,0.0797297,6.08108e-06,0.337943
0.8,0.0797297,6.21622e-06,0.339421
0.8,0.0797297,6.35135e-06,0.338238
0.8,0.0797297,6.48649e-06,0.338192
0.8,0.0797297,6.62162e-06,0.336952
0.8,0.0797297,6.75676e-06,0.339012
0.8,0.0797297,6.89189e-06,0.34097
0.8,0.0797297,7.02703e-06,0.339398
0.8,0.0797297,7.16216e-06,0.333373
0.8,0.0797297,7.2973e-06,0.341722
0.8,0.0797297,7.43243e-06,0.341034
0.8,0.0797297,7.56757e-06,0.33751
0.8,0.0797297,7.7027e-06,0.342641
0.8,0.0797297,7.83784e-06,0.341134
0.8,0.0797297,7.97297e-06,0.341688
0.8,0.0797297,8.10811e-06,0.340641
0.8,0.0797297,8.24324e-06,0.339917
0.8,0.0797297,8.37838e-06,0.338317
0.8,0.0797297,8.51351e-06,0.343216
0.8,0.0797297,8.64865e-06,0.33974
0.8,0.0797297,8.78378e-06,0.344688
0.8,0.0797297,8.91892e-06,0.3452
0.8,0.0797297,9.05405e-06,0.339865
0.8,0.0797297,9.18919e-06,0.342204
0.8,0.0797297,9.32432e-06,0.344226
0.8,0.0797297,9.45946e-06,0.342103
0.8,0.0797297,9.59459e-06,0.342241
0.8,0.0797297,9.72973e-06,0.338921
0.8,0.0797297,9.86486e-06,0.343774
0.8,0.0797297,1e-05,0.337387
0.8,0.0797297,1.01351e-05,0.343293
0.8,0.0797297,1.02703e-05,0.340065
0.8,0.0797297,1.04054e-05,0.338583
0.8,0.0797297,1.05405e-05,0.341117
0.8,0.0797297,1.06757e-05,0.339251
0.8,0.0797297,1.08108e-05,0.338551
0.8,0.0797297,1.09459e-05,0.338082
0.8,0.0797297,1.10811e-05,0.338788
0.8,0.0797297,1.12162e-05,0.338134
0.8,0.0797297,1.13514e-05,0.34075
0.8,0.0797297,1.14865e-05,0.341792
0.8,0.0797297,1.16216e-05,0.342139
0.8,0.0797297,1.17568e-05,0.338323
0.8,0.0797297,1.18919e-05,0.339256
0.8,0.0797297,1.2027e-05,0.340797
0.8,0.0797297,1.21622e-05,0.337457
0.8,0.0797297,1.22973e-05,0.338397
0.8,0.0797297,1.24324e-05,0.338818
0.8,0.0797297,1.25676e-05,0.337946
0.8,0.0797297,1.27027e-05,0.340975
0.8,0.0797297,1.28378e-05,0.338194
0.8,0.0797297,1.2973e-05,0.339074
0.8,0.0797297,1.31081e-05,0.340342
0.8,0.0797297,1.32432e-05,0.337055
0.8,0.0797297,1.33784e-05,0.334783
0.8,0.0797297,1.35135e-05,0.337698
0.8,0.0797297,1.36486e-05,0.334814
0.8,0.0797297,1.37838e-05,0.335879
0.8,0.0797297,1.39189e-05,0.335308
0.8,0.0797297,1.40541e-05,0.33591
0.8,0.0797297,1.41892e-05,0.336106
0.8,0.0797297,1.43243e-05,0.337063
0.8,0.0797297,1.44595e-05,0.33242
0.8,0.0797297,1.45946e-05,0.333993
0.8,0.0797297,1.47297e-05,0.332918
0.8,0.0797297,1.48649e-05,0.333448
0.8,0.0797297,1.5e-05,0.330325
0.8,0.0824324,5e-06,0.332808
0.8,0.0824324,5.13514e-06,0.333167
0.8,0.0824324,5.27027e-06,0.33703
0.8,0.0824324,5.40541e-06,0.333433
0.8,0.0824324,5.54054e-06,0.334779
0.8,0.0824324,5.67568e-06,0.338698
0.8,0.0824324,5.81081e-06,0.335583
0.8,0.0824324,5.94595e-06,0.335842
0.8,0.0824324,6.08108e-06,0.337292
0.8,0.0824324,6.21622e-06,0.338709
0.8,0.0824324,6.35135e-06,0.337417
0.8,0.0824324,6.48649e-06,0.335929
0.8,0.0824324,6.62162e-06,0.336747
0.8,0.0824324,6.75676e-06,0.341759
0.8,0.0824324,6.89189e-06,0.339737
0.8,0.0824324,7.02703e-06,0.341597
0.8,0.0824324,7.16216e-06,0.338783
0.8,0.0824324,7.2973e-06,0.342536
0.8,0.0824324,7.43243e-06,0.340372
0.8,0.0824324,7.56757e-06,0.339798
0.8,0.0824324,7.7027e-06,0.340486
0.8,0.0824324,7.83784e-06,0.339678
0.8,0.0824324,7.97297e-06,0.342086
0.8,0.0824324,8.10811e-06,0.3396
0.8,0.0824324,8.24324e-06,0.339975
0.8,0.0824324,8.37838e-06,0.342548
0.8,0.0824324,8.51351e-06,0.33958
0.8,0.0824324,8.64865e-06,0.33919
0.8,0.0824324,8.78378e-06,0.344223
0.8,0.0824324,8.91892e-06,0.342629
0.8,0.0824324,9.05405e-06,0.343949
0.8,0.0824324,9.18919e-06,0.344481
0.8,0.0824324,9.32432e-06,0.341386
0.8,0.0824324,9.45946e-06,0.341175
0.8,0.0824324,9.59459e-06,0.341271
0.8,0.0824324,9.72973e-06,0.34135
0.8,0.0824324,9.86486e-06,0.34085
0.8,0.0824324,1e-05,0.340084
0.8,0.0824324,1.01351e-05,0.33748
0.8,0.0824324,1.02703e-05,0.338934
0.8,0.0824324,1.04054e-05,0.338382
0.8,0.0824324,1.05405e-05,0.344031
0.8,0.0824324,1.06757e-05,0.340957
0.8,0.0824324,1.08108e-05,0.340957
0.8,0.0824324,1.09459e-05,0.341416
0.8,0.0824324,1.10811e-05,0.342309
0.8,0.0824324,1.12162e-05,0.341412
0.8,0.0824324,1.13514e-05,0.338244
0.8,0.0824324,1.14865e-05,0.338004
0.8,0.0824324,1.16216e-05,0.336673
0.8,0.0824324,1.17568e-05,0.34185
0.8,0.0824324,1.18919e-05,0.338748
0.8,0.0824324,1.2027e-05,0.334577
0.8,0.0824324,1.21622e-05,0.339339
0.8,0.0824324,1.22973e-05,0.340988
0.8,0.0824324,1.24324e-05,0.340149
0.8,0.0824324,1.25676e-05,0.338173
0.8,0.0824324,1.27027e-05,0.342232
0.8,0.0824324,1.28378e-05,0.340496
0.8,0.0824324,1.2973e-05,0.339139
0.8,0.0824324,1.31081e-05,0.336969
0.8,0.0824324,1.32432e-05,0.33888
0.8,0.0824324,1.33784e-05,0.339987
0.8,0.0824324,1.35135e-05,0.340513
0.8,0.0824324,1.36486e-05,0.340481
0.8,0.0824324,1.37838e-05,0.338785
0.8,0.0824324,1.39189e-05,0.340805
0.8,0.0824324,1.40541e-05,0.335058
0.8,0.0824324,1.41892e-05,0.336968
0.8,0.0824324,1.43243e-05,0.339122
0.8,0.0824324,1.44595e-05,0.334696
0.8,0.0824324,1.45946e-05,0.340904
0.8,0.0824324,1.47297e-05,0.337455
0.8,0.0824324,1.48649e-05,0.338655
0.8,0.0824324,1.5e-05,0.338794
0.8,0.0851351,5e-06,0.332864
0.8,0.0851351,5.13514e-06,0.333301
0.8,0.0851351,5.27027e-06,0.334857
0.8,0.0851351,5.40541e-06,0.333694
0.8,0.0851351,5.54054e-06,0.338042
0.8,0.0851351,5.67568e-06,0.335593
0.8,0.0851351,5.81081e-06,0.336276
0.8,0.0851351,5.94595e-06,0.336761
0.8,0.0851351,6.08108e-06,0.337446
0.8,0.0851351,6.21622e-06,0.337616
0.8,0.0851351,6.35135e-06,0.33839
0.8,0.0851351,6.48649e-06,0.336785
0.8,0.0851351,6.62162e-06,0.339311
0.8,0.0851351,6.75676e-06,0.340538
0.8,0.0851351,6.89189e-06,0.337945
0.8,0.0851351,7.02703e-06,0.33832
0.8,0.0851351,7.16216e-06,0.341829
0.8,0.0851351,7.2973e-06,0.337223
0.8,0.0851351,7.43243e-06,0.340198
0.8,0.0851351,7.56757e-06,0.340492
0.8,0.0851351,7.7027e-06,0.341068
0.8,0.0851351,7.83784e-06,0.340306
0.8,0.0851351,7.97297e-06,0.34036
0.8,0.0851351,8.10811e-06,0.34455
0.8,0.0851351,8.24324e-06,0.342593
0.8,0.0851351,8.37838e-06,0.343477
0.8,0.0851351,8.51351e-06,0.343546
0.8,0.0851351,8.64865e-06,0.341888
0.8,0.0851351,8.78378e-06,0.340579
0.8,0.0851351,8.91892e-06,0.342203
0.8,0.0851351,9.05405e-06,0.344163
0.8,0.0851351,9.18919e-06,0.343496
0.8,0.0851351,9.32432e-06,0.342363
0.8,0.0851351,9.45946e-06,0.340868
0.8,0.0851351,9.59459e-06,0.344975
0.8,0.0851351,9.72973e-06,0.342748
0.8,0.0851351,9.86486e-06,0.339359
0.8,0.0851351,1e-05,0.339822
0.8,0.0851351,1.01351e-05,0.339918
0.8,0.0851351,1.02703e-05,0.342239
0.8,0.0851351,1.04054e-05,0.343636
0.8,0.0851351,1.05405e-05,0.342466
0.8,0.0851351,1.06757e-05,0.340363
0.8,0.0851351,1.08108e-05,0.345964
0.8,0.0851351,1.09459e-05,0.33993
0.8,0.0851351,1.10811e-05,0.341585
0.8,0.0851351,1.12162e-05,0.34261
0.8,0.0851351,1.13514e-05,0.341077
0.8,0.0851351,1.14865e-05,0.342061
0.8,0.0851351,1.16216e-05,0.341225
0.8,0.0851351,1.17568e-05,0.338743
0.8,0.0851351,1.18919e-05,0.343028
0.8,0.0851351,1.2027e-05,0.339861
0.8,0.0851351,1.21622e-05,0.339938
0.8,0.0851351,1.22973e-05,0.338478
0.8,0.0851351,1.24324e-05,0.338451
0.8,0.0851351,1.25676e-05,0.339532
0.8,0.0851351,1.27027e-05,0.338932
0.8,0.0851351,1.28378e-05,0.339357
0.8,0.0851351,1.2973e-05,0.338701
0.8,0.0851351,1.31081e-05,0.340519
0.8,0.0851351,1.32432e-05,0.341311
0.8,0.0851351,1.33784e-05,0.338481
0.8,0.0851351,1.35135e-05,0.342628
0.8,0.0851351,1.36486e-05,0.341047
0.8,0.0851351,1.37838e-05,0.337389
0.8,0.0851351,1.39189e-05,0.338424
0.8,0.0851351,1.40541e-05,0.339205
0.8,0.0851351,1.41892e-05,0.339817
0.8,0.0851351,1.43243e-05,0.33652
0.8,0.0851351,1.44595e-05,0.338136
0.8,0.0851351,1.45946e-05,0.338647
0.8,0.0851351,1.47297e-05,0.340597
0.8,0.0851351,1.48649e-05,0.338876
0.8,0.0851351,1.5e-05,0.332632
0.8,0.0878378,5e-06,0.337867
0.8,0.0878378,5.13514e-06,0.335913
0.8,0.0878378,5.27027e-06,0.335906
0.8,0.0878378,5.40541e-06,0.337614
0.8,0.0878378,5.54054e-06,0.338719
0.8,0.0878378,5.67568e-06,0.339116
0.8,0.0878378,5.81081e-06,0.337045
0.8,0.0878378,5.94595e-06,0.337915
0.8,0.0878378,6.08108e-06,0.338651
0.8,0.0878378,6.21622e-06,0.336544
0.8,0.0878378,6.35135e-06,0.335692
0.8,0.0878378,6.48649e-06,0.340078
0.8,0.0878378,6.62162e-06,0.337277
0.8,0.0878378,6.75676e-06,0.340277
0.8,0.0878378,6.89189e-06,0.344426
0.8,0.0878378,7.02703e-06,0.341302
0.8,0.0878378,7.16216e-06,0.341172
0.8,0.0878378,7.2973e-06,0.338939
0.8,0.0878378,7.43243e-06,0.343241
0.8,0.0878378,7.56757e-06,0.34195
0.8,0.0878378,7.7027e-06,0.339962
0.8,0.0878378,7.83784e-06,0.340124
0.8,0.0878378,7.97297e-06,0.34289
0.8,0.0878378,8.10811e-06,0.339414
0.8,0.0878378,8.24324e-06,0.340781
0.8,0.0878378,8.37838e-06,0.33936
0.8,0.0878378,8.51351e-06,0.342075
0.8,0.0878378,8.64865e-06,0.345352
0.8,0.0878378,8.78378e-06,0.342842
0.8,0.0878378,8.91892e-06,0.340221
0.8,0.0878378,9.05405e-06,0.34031
0.8,0.0878378,9.18919e-06,0.344068
0.8,0.0878378,9.32432e-06,0.342376
0.8,0.0878378,9.45946e-06,0.341685
0.8,0.0878378,9.59459e-06,0.345548
0.8,0.0878378,9.72973e-06,0.342737
0.8,0.0878378,9.86486e-06,0.344607
0.8,0.0878378,1e-05,0.342762
0.8,0.0878378,1.01351e-05,0.342122
0.8,0.0878378,1.02703e-05,0.34209
0.8,0.0878378,1.04054e-05,0.340501
0.8,0.0878378,1.05405e-05,0.337033
0.8,0.0878378,1.06757e-05,0.341253
0.8,0.0878378,1.08108e-05,0.340584
0.8,0.0878378,1.09459e-05,0.343696
0.8,0.0878378,1.10811e-05,0.344697
0.8,0.0878378,1.12162e-05,0.342167
0.8,0.0878378,1.13514e-05,0.338545
0.8,0.0878378,1.14865e-05,0.34378
0.8,0.0878378,1.16216e-05,0.344301
0.8,0.0878378,1.17568e-05,0.340824
0.8,0.0878378,1.18919e-05,0.343021
0.8,0.0878378,1.2027e-05,0.341291
0.8,0.0878378,1.21622e-05,0.3402
0.8,0.0878378,1.22973e-05,0.34469
0.8,0.0878378,1.24324e-05,0.343725
0.8,0.0878378,1.25676e-05,0.343837
0.8,0.0878378,1.27027e-05,0.34019
0.8,0.0878378,1.28378e-05,0.34226
0.8,0.0878378,1.2973e-05,0.340196
0.8,0.0878378,1.31081e-05,0.338439
0.8,0.0878378,1.32432e-05,0.336639
0.8,0.0878378,1.33784e-05,0.338108
0.8,0.0878378,1.35135e-05,0.339986
0.8,0.0878378,1.36486e-05,0.34002
0.8,0.0878378,1.37838e-05,0.337526
0.8,0.0878378,1.39189e-05,0.341439
0.8,0.0878378,1.40541e-05,0.338423
0.8,0.0878378,1.41892e-05,0.341157
0.8,0.0878378,1.43243e-05,0.341532
0.8,0.0878378,1.44595e-05,0.341362
0.8,0.0878378,1.45946e-05,0.339057
0.8,0.0878378,1.47297e-05,0.340254
0.8,0.0878378,1.48649e-05,0.338177
0.8,0.0878378,1.5e-05,0.339864
0.8,0.0905405,5e-06,0.336855
0.8,0.0905405,5.13514e-06,0.33752
0.8,0.0905405,5.27027e-06,0.3329
0.8,0.0905405,5.40541e-06,0.337626
0.8,0.0905405,5.54054e-06,0.337437
0.8,0.0905405,5.67568e-06,0.338359
0.8,0.0905405,5.81081e-06,0.340207
0.8,0.0905405,5.94595e-06,0.338415
0.8,0.0905405,6.08108e-06,0.340943
0.8,0.0905405,6.21622e-06,0.342084
0.8,0.0905405,6.35135e-06,0.337703
0.8,0.0905405,6.48649e-06,0.340029
0.8,0.0905405,6.62162e-06,0.340133
0.8,0.0905405,6.75676e-06,0.339557
0.8,0.0905405,6.89189e-06,0.341152
0.8,0.0905405,7.02703e-06,0.342387
0.8,0.0905405,7.16216e-06,0.339263
0.8,0.0905405,7.2973e-06,0.342471
0.8,0.0905405,7.43243e-06,0.338879
0.8,0.0905405,7.56757e-06,0.343261
0.8,0.0905405,7.7027e-06,0.342596
0.8,0.0905405,7.83784e-06,0.342454
0.8,0.0905405,7.97297e-06,0.343328
0.8,0.0905405,8.10811e-06,0.342326
0.8,0.0905405,8.24324e-06,0.344394
0.8,0.0905405,8.37838e-06,0.342698
0.8,0.0905405,8.51351e-06,0.345154
0.8,0.0905405,8.64865e-06,0.345694
0.8,0.0905405,8.78378e-06,0.344013
0.8,0.0905405,8.91892e-06,0.342686
0.8,0.0905405,9.05405e-06,0.346056
0.8,0.0905405,9.18919e-06,0.33977
0.8,0.0905405,9.32432e-06,0.345206
0.8,0.0905405,9.45946e-06,0.344845
0.8,0.0905405,9.59459e-06,0.338334
0.8,0.0905405,9.72973e-06,0.344026
0.8,0.0905405,9.86486e-06,0.340497
0.8,0.0905405,1e-05,0.341848
0.8,0.0905405,1.01351e-05,0.34425
0.8,0.0905405,1.02703e-05,0.348172
0.8,0.0905405,1.04054e-05,0.34251
0.8,0.0905405,1.05405e-05,0.342392
0.8,0.0905405,1.06757e-05,0.346258
0.8,0.0905405,1.08108e-05,0.338671
0.8,0.0905405,1.09459e-05,0.340142
0.8,0.0905405,1.10811e-05,0.342806
0.8,0.0905405,1.12162e-05,0.343174
0.8,0.0905405,1.13514e-05,0.342154
0.8,0.0905405,1.14865e-05,0.345239
0.8,0.0905405,1.16216e-05,0.345232
0.8,0.0905405,1.17568e-05,0.341615
0.8,0.0905405,1.18919e-05,0.343014
0.8,0.0905405,1.2027e-05,0.342809
0.8,0.0905405,1.21622e-05,0.340713
0.8,0.0905405,1.22973e-05,0.34222
0.8,0.0905405,1.24324e-05,0.342482
0.8,0.0905405,1.25676e-05,0.342313
0.8,0.0905405,1.27027e-05,0.341585
0.8,0.0905405,1.28378e-05,0.343712
0.8,0.0905405,1.2973e-05,0.343005
0.8,0.0905405,1.31081e-05,0.344018
0.8,0.0905405,1.32432e-05,0.343251
0.8,0.0905405,1.33784e-05,0.343064
0.8,0.0905405,1.35135e-05,0.341581
0.8,0.0905405,1.36486e-05,0.338906
0.8,0.0905405,1.37838e-05,0.340903
0.8,0.0905405,1.39189e-05,0.340996
0.8,0.0905405,1.40541e-05,0.341317
0.8,0.0905405,1.41892e-05,0.339034
0.8,0.0905405,1.43243e-05,0.342467
0.8,0.0905405,1.44595e-05,0.339972
0.8,0.0905405,1.45946e-05,0.343852
0.8,0.0905405,1.47297e-05,0.340293
0.8,0.0905405,1.48649e-05,0.340051
0.8,0.0905405,1.5e-05,0.338763
0.8,0.0932432,5e-06,0.338082
0.8,0.0932432,5.13514e-06,0.33801
0.8,0.0932432,5.27027e-06,0.342431
0.8,0.0932432,5.40541e-06,0.337054
0.8,0.0932432,5.54054e-06,0.340843
0.8,0.0932432,5.67568e-06,0.336361
0.8,0.0932432,5.81081e-06,0.337416
0.8,0.0932432,5.94595e-06,0.342829
0.8,0.0932432,6.08108e-06,0.341144
0.8,0.0932432,6.21622e-06,0.339053
0.8,0.0932432,6.35135e-06,0.338015
0.8,0.0932432,6.48649e-06,0.341622
0.8,0.0932432,6.62162e-06,0.337682
0.8,0.0932432,6.75676e-06,0.342436
0.8,0.0932432,6.89189e-06,0.341078
0.8,0.0932432,7.02703e-06,0.34375
0.8,0.0932432,7.16216e-06,0.339594
0.8,0.0932432,7.2973e-06,0.339175
0.8,0.0932432,7.43243e-06,0.342454
0.8,0.0932432,7.56757e-06,0.342454
0.8,0.0932432,7.7027e-06,0.343707
0.8,0.0932432,7.83784e-06,0.343782
0.8,0.0932432,7.97297e-06,0.341336
0.8,0.0932432,8.10811e-06,0.3439
0.8,0.0932432,8.24324e-06,0.346124
0.8,0.0932432,8.37838e-06,0.341502
0.8,0.0932432,8.51351e-06,0.34406
0.8,0.0932432,8.64865e-06,0.340023
0.8,0.0932432,8.78378e-06,0.343504
