omega,alpha,beta,firm,price
0.8,0.15,1.16216e-05,1,1.68782
0.8,0.15,1.16216e-05,2,1.69372
0.8,0.15,1.17568e-05,1,1.69305
0.8,0.15,1.17568e-05,2,1.6831
0.8,0.15,1.18919e-05,1,1.68904
0.8,0.15,1.18919e-05,2,1.69425
0.8,0.15,1.2027e-05,1,1.69084
0.8,0.15,1.2027e-05,2,1.69261
0.8,0.15,1.21622e-05,1,1.68081
0.8,0.15,1.21622e-05,2,1.69032
0.8,0.15,1.22973e-05,1,1.69087
0.8,0.15,1.22973e-05,2,1.68304
0.8,0.15,1.24324e-05,1,1.67981
0.8,0.15,1.24324e-05,2,1.69342
0.8,0.15,1.25676e-05,1,1.69304
0.8,0.15,1.25676e-05,2,1.68606
0.8,0.15,1.27027e-05,1,1.69
0.8,0.15,1.27027e-05,2,1.68658
0.8,0.15,1.28378e-05,1,1.69308
0.8,0.15,1.28378e-05,2,1.68323
0.8,0.15,1.2973e-05,1,1.6903
0.8,0.15,1.2973e-05,2,1.68021
0.8,0.15,1.31081e-05,1,1.68328
0.8,0.15,1.31081e-05,2,1.68768
0.8,0.15,1.32432e-05,1,1.68889
0.8,0.15,1.32432e-05,2,1.69028
0.8,0.15,1.33784e-05,1,1.68436
0.8,0.15,1.33784e-05,2,1.68717
0.8,0.15,1.35135e-05,1,1.67619
0.8,0.15,1.35135e-05,2,1.69698
0.8,0.15,1.36486e-05,1,1.6899
0.8,0.15,1.36486e-05,2,1.68457
0.8,0.15,1.37838e-05,1,1.68975
0.8,0.15,1.37838e-05,2,1.68525
0.8,0.15,1.39189e-05,1,1.6871
0.8,0.15,1.39189e-05,2,1.69106
0.8,0.15,1.40541e-05,1,1.68637
0.8,0.15,1.40541e-05,2,1.68667
0.8,0.15,1.41892e-05,1,1.67659
0.8,0.15,1.41892e-05,2,1.6986
0.8,0.15,1.43243e-05,1,1.68844
0.8,0.15,1.43243e-05,2,1.69073
0.8,0.15,1.44595e-05,1,1.68405
0.8,0.15,1.44595e-05,2,1.68708
0.8,0.15,1.45946e-05,1,1.67988
0.8,0.15,1.45946e-05,2,1.69865
0.8,0.15,1.47297e-05,1,1.69352
0.8,0.15,1.47297e-05,2,1.69113
0.8,0.15,1.48649e-05,1,1.69543
0.8,0.15,1.48649e-05,2,1.68315
0.8,0.15,1.5e-05,1,1.68663
0.8,0.15,1.5e-05,2,1.68141
0.8,0.152703,5e-06,1,1.69155
0.8,0.152703,5e-06,2,1.7172
0.8,0.152703,5.13514e-06,1,1.69191
0.8,0.152703,5.13514e-06,2,1.70447
0.8,0.152703,5.27027e-06,1,1.70755
0.8,0.152703,5.27027e-06,2,1.69963
0.8,0.152703,5.40541e-06,1,1.70193
0.8,0.152703,5.40541e-06,2,1.69308
0.8,0.152703,5.54054e-06,1,1.69599
0.8,0.152703,5.54054e-06,2,1.6983
0.8,0.152703,5.67568e-06,1,1.70607
0.8,0.152703,5.67568e-06,2,1.69678
0.8,0.152703,5.81081e-06,1,1.70543
0.8,0.152703,5.81081e-06,2,1.69634
0.8,0.152703,5.94595e-06,1,1.69846
0.8,0.152703,5.94595e-06,2,1.70341
0.8,0.152703,6.08108e-06,1,1.69994
0.8,0.152703,6.08108e-06,2,1.70463
0.8,0.152703,6.21622e-06,1,1.69785
0.8,0.152703,6.21622e-06,2,1.69596
0.8,0.152703,6.35135e-06,1,1.70325
0.8,0.152703,6.35135e-06,2,1.70443
0.8,0.152703,6.48649e-06,1,1.697
0.8,0.152703,6.48649e-06,2,1.69096
0.8,0.152703,6.62162e-06,1,1.69289
0.8,0.152703,6.62162e-06,2,1.7035
0.8,0.152703,6.75676e-06,1,1.69622
0.8,0.152703,6.75676e-06,2,1.70508
0.8,0.152703,6.89189e-06,1,1.69669
0.8,0.152703,6.89189e-06,2,1.69616
0.8,0.152703,7.02703e-06,1,1.69377
0.8,0.152703,7.02703e-06,2,1.68767
0.8,0.152703,7.16216e-06,1,1.69201
0.8,0.152703,7.16216e-06,2,1.69182
0.8,0.152703,7.2973e-06,1,1.69428
0.8,0.152703,7.2973e-06,2,1.69487
0.8,0.152703,7.43243e-06,1,1.70616
0.8,0.152703,7.43243e-06,2,1.6825
0.8,0.152703,7.56757e-06,1,1.68981
0.8,0.152703,7.56757e-06,2,1.69653
0.8,0.152703,7.7027e-06,1,1.69909
0.8,0.152703,7.7027e-06,2,1.69256
0.8,0.152703,7.83784e-06,1,1.69612
0.8,0.152703,7.83784e-06,2,1.69307
0.8,0.152703,7.97297e-06,1,1.69114
0.8,0.152703,7.97297e-06,2,1.69618
0.8,0.152703,8.10811e-06,1,1.6988
0.8,0.152703,8.10811e-06,2,1.68532
0.8,0.152703,8.24324e-06,1,1.69955
0.8,0.152703,8.24324e-06,2,1.68237
0.8,0.152703,8.37838e-06,1,1.69064
0.8,0.152703,8.37838e-06,2,1.69552
0.8,0.152703,8.51351e-06,1,1.68696
0.8,0.152703,8.51351e-06,2,1.69702
0.8,0.152703,8.64865e-06,1,1.69296
0.8,0.152703,8.64865e-06,2,1.6912
0.8,0.152703,8.78378e-06,1,1.68546
0.8,0.152703,8.78378e-06,2,1.699
0.8,0.152703,8.91892e-06,1,1.69147
0.8,0.152703,8.91892e-06,2,1.68494
0.8,0.152703,9.05405e-06,1,1.69674
0.8,0.152703,9.05405e-06,2,1.68645
0.8,0.152703,9.18919e-06,1,1.69221
0.8,0.152703,9.18919e-06,2,1.69671
0.8,0.152703,9.32432e-06,1,1.69672
0.8,0.152703,9.32432e-06,2,1.69327
0.8,0.152703,9.45946e-06,1,1.68484
0.8,0.152703,9.45946e-06,2,1.69171
0.8,0.152703,9.59459e-06,1,1.68575
0.8,0.152703,9.59459e-06,2,1.69837
0.8,0.152703,9.72973e-06,1,1.69045
0.8,0.152703,9.72973e-06,2,1.68681
0.8,0.152703,9.86486e-06,1,1.69383
0.8,0.152703,9.86486e-06,2,1.68493
0.8,0.152703,1e-05,1,1.69339
0.8,0.152703,1e-05,2,1.69165
0.8,0.152703,1.01351e-05,1,1.68781
0.8,0.152703,1.01351e-05,2,1.69323
0.8,0.152703,1.02703e-05,1,1.69745
0.8,0.152703,1.02703e-05,2,1.69401
0.8,0.152703,1.04054e-05,1,1.68641
0.8,0.152703,1.04054e-05,2,1.68887
0.8,0.152703,1.05405e-05,1,1.69299
0.8,0.152703,1.05405e-05,2,1.69579
0.8,0.152703,1.06757e-05,1,1.6877
0.8,0.152703,1.06757e-05,2,1.68075
0.8,0.152703,1.08108e-05,1,1.68931
0.8,0.152703,1.08108e-05,2,1.69344
0.8,0.152703,1.09459e-05,1,1.68495
0.8,0.152703,1.09459e-05,2,1.69644
0.8,0.152703,1.10811e-05,1,1.68103
0.8,0.152703,1.10811e-05,2,1.6929
0.8,0.152703,1.12162e-05,1,1.68491
0.8,0.152703,1.12162e-05,2,1.69307
0.8,0.152703,1.13514e-05,1,1.6915
0.8,0.152703,1.13514e-05,2,1.67715
0.8,0.152703,1.14865e-05,1,1.69288
0.8,0.152703,1.14865e-05,2,1.68814
0.8,0.152703,1.16216e-05,1,1.68554
0.8,0.152703,1.16216e-05,2,1.69102
0.8,0.152703,1.17568e-05,1,1.68587
0.8,0.152703,1.17568e-05,2,1.68744
0.8,0.152703,1.18919e-05,1,1.67903
0.8,0.152703,1.18919e-05,2,1.68331
0.8,0.152703,1.2027e-05,1,1.69393
0.8,0.152703,1.2027e-05,2,1.68691
0.8,0.152703,1.21622e-05,1,1.68958
0.8,0.152703,1.21622e-05,2,1.68596
0.8,0.152703,1.22973e-05,1,1.68314
0.8,0.152703,1.22973e-05,2,1.69798
0.8,0.152703,1.24324e-05,1,1.67946
0.8,0.152703,1.24324e-05,2,1.69072
0.8,0.152703,1.25676e-05,1,1.68584
0.8,0.152703,1.25676e-05,2,1.68719
0.8,0.152703,1.27027e-05,1,1.68674
0.8,0.152703,1.27027e-05,2,1.69424
0.8,0.152703,1.28378e-05,1,1.69026
0.8,0.152703,1.28378e-05,2,1.6852
0.8,0.152703,1.2973e-05,1,1.68051
0.8,0.152703,1.2973e-05,2,1.69016
0.8,0.152703,1.31081e-05,1,1.69215
0.8,0.152703,1.31081e-05,2,1.69428
0.8,0.152703,1.32432e-05,1,1.6844
0.8,0.152703,1.32432e-05,2,1.67748
0.8,0.152703,1.33784e-05,1,1.68448
0.8,0.152703,1.33784e-05,2,1.68969
0.8,0.152703,1.35135e-05,1,1.68967
0.8,0.152703,1.35135e-05,2,1.68558
0.8,0.152703,1.36486e-05,1,1.68272
0.8,0.152703,1.36486e-05,2,1.68659
0.8,0.152703,1.37838e-05,1,1.68607
0.8,0.152703,1.37838e-05,2,1.69137
0.8,0.152703,1.39189e-05,1,1.68091
0.8,0.152703,1.39189e-05,2,1.68631
0.8,0.152703,1.40541e-05,1,1.6889
0.8,0.152703,1.40541e-05,2,1.68733
0.8,0.152703,1.41892e-05,1,1.69488
0.8,0.152703,1.41892e-05,2,1.68947
0.8,0.152703,1.43243e-05,1,1.68847
0.8,0.152703,1.43243e-05,2,1.68441
0.8,0.152703,1.44595e-05,1,1.69787
0.8,0.152703,1.44595e-05,2,1.68249
0.8,0.152703,1.45946e-05,1,1.68686
0.8,0.152703,1.45946e-05,2,1.68054
0.8,0.152703,1.47297e-05,1,1.68775
0.8,0.152703,1.47297e-05,2,1.69291
0.8,0.152703,1.48649e-05,1,1.68675
0.8,0.152703,1.48649e-05,2,1.69058
0.8,0.152703,1.5e-05,1,1.69268
0.8,0.152703,1.5e-05,2,1.69071
0.8,0.155405,5e-06,1,1.70968
0.8,0.155405,5e-06,2,1.70132
0.8,0.155405,5.13514e-06,1,1.70565
0.8,0.155405,5.13514e-06,2,1.6985
0.8,0.155405,5.27027e-06,1,1.69305
0.8,0.155405,5.27027e-06,2,1.69885
0.8,0.155405,5.40541e-06,1,1.69315
0.8,0.155405,5.40541e-06,2,1.70079
0.8,0.155405,5.54054e-06,1,1.69294
0.8,0.155405,5.54054e-06,2,1.70972
0.8,0.155405,5.67568e-06,1,1.70364
0.8,0.155405,5.67568e-06,2,1.70616
0.8,0.155405,5.81081e-06,1,1.69646
0.8,0.155405,5.81081e-06,2,1.71433
0.8,0.155405,5.94595e-06,1,1.69736
0.8,0.155405,5.94595e-06,2,1.69359
0.8,0.155405,6.08108e-06,1,1.6946
0.8,0.155405,6.08108e-06,2,1.70893
0.8,0.155405,6.21622e-06,1,1.69535
0.8,0.155405,6.21622e-06,2,1.69848
0.8,0.155405,6.35135e-06,1,1.69954
0.8,0.155405,6.35135e-06,2,1.69674
0.8,0.155405,6.48649e-06,1,1.69448
0.8,0.155405,6.48649e-06,2,1.70042
0.8,0.155405,6.62162e-06,1,1.69091
0.8,0.155405,6.62162e-06,2,1.6964
0.8,0.155405,6.75676e-06,1,1.69729
0.8,0.155405,6.75676e-06,2,1.69864
0.8,0.155405,6.89189e-06,1,1.69516
0.8,0.155405,6.89189e-06,2,1.69495
0.8,0.155405,7.02703e-06,1,1.68945
0.8,0.155405,7.02703e-06,2,1.70042
0.8,0.155405,7.16216e-06,1,1.68264
0.8,0.155405,7.16216e-06,2,1.69549
0.8,0.155405,7.2973e-06,1,1.70052
0.8,0.155405,7.2973e-06,2,1.70083
0.8,0.155405,7.43243e-06,1,1.69218
0.8,0.155405,7.43243e-06,2,1.68986
0.8,0.155405,7.56757e-06,1,1.69687
0.8,0.155405,7.56757e-06,2,1.69628
0.8,0.155405,7.7027e-06,1,1.7022
0.8,0.155405,7.7027e-06,2,1.6963
0.8,0.155405,7.83784e-06,1,1.69094
0.8,0.155405,7.83784e-06,2,1.68917
0.8,0.155405,7.97297e-06,1,1.69651
0.8,0.155405,7.97297e-06,2,1.68257
0.8,0.155405,8.10811e-06,1,1.694
0.8,0.155405,8.10811e-06,2,1.6857
0.8,0.155405,8.24324e-06,1,1.69961
0.8,0.155405,8.24324e-06,2,1.68661
0.8,0.155405,8.37838e-06,1,1.69796
0.8,0.155405,8.37838e-06,2,1.68532
0.8,0.155405,8.51351e-06,1,1.69159
0.8,0.155405,8.51351e-06,2,1.69452
0.8,0.155405,8.64865e-06,1,1.69249
0.8,0.155405,8.64865e-06,2,1.68928
0.8,0.155405,8.78378e-06,1,1.70163
0.8,0.155405,8.78378e-06,2,1.68041
0.8,0.155405,8.91892e-06,1,1.68238
0.8,0.155405,8.91892e-06,2,1.69324
0.8,0.155405,9.05405e-06,1,1.68122
0.8,0.155405,9.05405e-06,2,1.69514
0.8,0.155405,9.18919e-06,1,1.69769
0.8,0.155405,9.18919e-06,2,1.68187
0.8,0.155405,9.32432e-06,1,1.69159
0.8,0.155405,9.32432e-06,2,1.69222
0.8,0.155405,9.45946e-06,1,1.68779
0.8,0.155405,9.45946e-06,2,1.69838
0.8,0.155405,9.59459e-06,1,1.68206
0.8,0.155405,9.59459e-06,2,1.70003
0.8,0.155405,9.72973e-06,1,1.68822
0.8,0.155405,9.72973e-06,2,1.68754
0.8,0.155405,9.86486e-06,1,1.68427
0.8,0.155405,9.86486e-06,2,1.6921
0.8,0.155405,1e-05,1,1.69297
0.8,0.155405,1e-05,2,1.69179
0.8,0.155405,1.01351e-05,1,1.6854
0.8,0.155405,1.01351e-05,2,1.69238
0.8,0.155405,1.02703e-05,1,1.69197
0.8,0.155405,1.02703e-05,2,1.69308
0.8,0.155405,1.04054e-05,1,1.69193
0.8,0.155405,1.04054e-05,2,1.69089
0.8,0.155405,1.05405e-05,1,1.69577
0.8,0.155405,1.05405e-05,2,1.67695
0.8,0.155405,1.06757e-05,1,1.68695
0.8,0.155405,1.06757e-05,2,1.68756
0.8,0.155405,1.08108e-05,1,1.68739
0.8,0.155405,1.08108e-05,2,1.69312
0.8,0.155405,1.09459e-05,1,1.68992
0.8,0.155405,1.09459e-05,2,1.69324
0.8,0.155405,1.10811e-05,1,1.68971
0.8,0.155405,1.10811e-05,2,1.69494
0.8,0.155405,1.12162e-05,1,1.68843
0.8,0.155405,1.12162e-05,2,1.68813
0.8,0.155405,1.13514e-05,1,1.6885
0.8,0.155405,1.13514e-05,2,1.68378
0.8,0.155405,1.14865e-05,1,1.68719
0.8,0.155405,1.14865e-05,2,1.68563
0.8,0.155405,1.16216e-05,1,1.68143
0.8,0.155405,1.16216e-05,2,1.68963
0.8,0.155405,1.17568e-05,1,1.68816
0.8,0.155405,1.17568e-05,2,1.69574
0.8,0.155405,1.18919e-05,1,1.69432
0.8,0.155405,1.18919e-05,2,1.68224
0.8,0.155405,1.2027e-05,1,1.68811
0.8,0.155405,1.2027e-05,2,1.68358
0.8,0.155405,1.21622e-05,1,1.68942
0.8,0.155405,1.21622e-05,2,1.68669
0.8,0.155405,1.22973e-05,1,1.67624
0.8,0.155405,1.22973e-05,2,1.69476
0.8,0.155405,1.24324e-05,1,1.68665
0.8,0.155405,1.24324e-05,2,1.68151
0.8,0.155405,1.25676e-05,1,1.68724
0.8,0.155405,1.25676e-05,2,1.68645
0.8,0.155405,1.27027e-05,1,1.68751
0.8,0.155405,1.27027e-05,2,1.68746
0.8,0.155405,1.28378e-05,1,1.68786
0.8,0.155405,1.28378e-05,2,1.68139
0.8,0.155405,1.2973e-05,1,1.69263
0.8,0.155405,1.2973e-05,2,1.68601
0.8,0.155405,1.31081e-05,1,1.68161
0.8,0.155405,1.31081e-05,2,1.68801
0.8,0.155405,1.32432e-05,1,1.69377
0.8,0.155405,1.32432e-05,2,1.68617
0.8,0.155405,1.33784e-05,1,1.69037
0.8,0.155405,1.33784e-05,2,1.67722
0.8,0.155405,1.35135e-05,1,1.68918
0.8,0.155405,1.35135e-05,2,1.68096
0.8,0.155405,1.36486e-05,1,1.68891
0.8,0.155405,1.36486e-05,2,1.69091
0.8,0.155405,1.37838e-05,1,1.6842
0.8,0.155405,1.37838e-05,2,1.6884
0.8,0.155405,1.39189e-05,1,1.6838
0.8,0.155405,1.39189e-05,2,1.6825
0.8,0.155405,1.40541e-05,1,1.69449
0.8,0.155405,1.40541e-05,2,1.69006
0.8,0.155405,1.41892e-05,1,1.6769
0.8,0.155405,1.41892e-05,2,1.69039
0.8,0.155405,1.43243e-05,1,1.69058
0.8,0.155405,1.43243e-05,2,1.68279
0.8,0.155405,1.44595e-05,1,1.68163
0.8,0.155405,1.44595e-05,2,1.69192
0.8,0.155405,1.45946e-05,1,1.68899
0.8,0.155405,1.45946e-05,2,1.68686
0.8,0.155405,1.47297e-05,1,1.68538
0.8,0.155405,1.47297e-05,2,1.68945
0.8,0.155405,1.48649e-05,1,1.68671
0.8,0.155405,1.48649e-05,2,1.68672
0.8,0.155405,1.5e-05,1,1.6915
0.8,0.155405,1.5e-05,2,1.68279
0.8,0.158108,5e-06,1,1.70729
0.8,0.158108,5e-06,2,1.71424
0.8,0.158108,5.13514e-06,1,1.70369
0.8,0.158108,5.13514e-06,2,1.70265
0.8,0.158108,5.27027e-06,1,1.70885
0.8,0.158108,5.27027e-06,2,1.69198
0.8,0.158108,5.40541e-06,1,1.6959
0.8,0.158108,5.40541e-06,2,1.71589
0.8,0.158108,5.54054e-06,1,1.70783
0.8,0.158108,5.54054e-06,2,1.69251
0.8,0.158108,5.67568e-06,1,1.69765
0.8,0.158108,5.67568e-06,2,1.71568
0.8,0.158108,5.81081e-06,1,1.69177
0.8,0.158108,5.81081e-06,2,1.70423
0.8,0.158108,5.94595e-06,1,1.69958
0.8,0.158108,5.94595e-06,2,1.69026
0.8,0.158108,6.08108e-06,1,1.70934
0.8,0.158108,6.08108e-06,2,1.70219
0.8,0.158108,6.21622e-06,1,1.69687
0.8,0.158108,6.21622e-06,2,1.6934
0.8,0.158108,6.35135e-06,1,1.70202
0.8,0.158108,6.35135e-06,2,1.69476
0.8,0.158108,6.48649e-06,1,1.69817
0.8,0.158108,6.48649e-06,2,1.69242
0.8,0.158108,6.62162e-06,1,1.69837
0.8,0.158108,6.62162e-06,2,1.70022
0.8,0.158108,6.75676e-06,1,1.69
0.8,0.158108,6.75676e-06,2,1.69473
0.8,0.158108,6.89189e-06,1,1.69896
0.8,0.158108,6.89189e-06,2,1.69057
0.8,0.158108,7.02703e-06,1,1.69383
0.8,0.158108,7.02703e-06,2,1.69674
0.8,0.158108,7.16216e-06,1,1.69534
0.8,0.158108,7.16216e-06,2,1.69323
0.8,0.158108,7.2973e-06,1,1.69818
0.8,0.158108,7.2973e-06,2,1.69268
0.8,0.158108,7.43243e-06,1,1.69378
0.8,0.158108,7.43243e-06,2,1.70537
0.8,0.158108,7.56757e-06,1,1.69965
0.8,0.158108,7.56757e-06,2,1.69495
0.8,0.158108,7.7027e-06,1,1.69075
0.8,0.158108,7.7027e-06,2,1.7004
0.8,0.158108,7.83784e-06,1,1.69684
0.8,0.158108,7.83784e-06,2,1.69858
0.8,0.158108,7.97297e-06,1,1.6934
0.8,0.158108,7.97297e-06,2,1.68571
0.8,0.158108,8.10811e-06,1,1.68717
0.8,0.158108,8.10811e-06,2,1.69104
0.8,0.158108,8.24324e-06,1,1.69281
0.8,0.158108,8.24324e-06,2,1.69604
0.8,0.158108,8.37838e-06,1,1.68682
0.8,0.158108,8.37838e-06,2,1.69903
0.8,0.158108,8.51351e-06,1,1.68893
0.8,0.158108,8.51351e-06,2,1.69686
0.8,0.158108,8.64865e-06,1,1.70154
0.8,0.158108,8.64865e-06,2,1.69252
0.8,0.158108,8.78378e-06,1,1.68906
0.8,0.158108,8.78378e-06,2,1.69033
0.8,0.158108,8.91892e-06,1,1.69063
0.8,0.158108,8.91892e-06,2,1.68743
0.8,0.158108,9.05405e-06,1,1.68914
0.8,0.158108,9.05405e-06,2,1.68481
0.8,0.158108,9.18919e-06,1,1.69735
0.8,0.158108,9.18919e-06,2,1.68133
0.8,0.158108,9.32432e-06,1,1.70037
0.8,0.158108,9.32432e-06,2,1.68848
0.8,0.158108,9.45946e-06,1,1.69031
0.8,0.158108,9.45946e-06,2,1.70336
0.8,0.158108,9.59459e-06,1,1.68734
0.8,0.158108,9.59459e-06,2,1.70138
0.8,0.158108,9.72973e-06,1,1.68659
0.8,0.158108,9.72973e-06,2,1.69064
0.8,0.158108,9.86486e-06,1,1.68142
0.8,0.158108,9.86486e-06,2,1.68548
0.8,0.158108,1e-05,1,1.69903
0.8,0.158108,1e-05,2,1.67925
0.8,0.158108,1.01351e-05,1,1.69782
0.8,0.158108,1.01351e-05,2,1.68603
0.8,0.158108,1.02703e-05,1,1.68914
0.8,0.158108,1.02703e-05,2,1.69345
0.8,0.158108,1.04054e-05,1,1.69512
0.8,0.158108,1.04054e-05,2,1.69153
0.8,0.158108,1.05405e-05,1,1.68122
0.8,0.158108,1.05405e-05,2,1.68953
0.8,0.158108,1.06757e-05,1,1.68848
0.8,0.158108,1.06757e-05,2,1.68239
0.8,0.158108,1.08108e-05,1,1.68868
0.8,0.158108,1.08108e-05,2,1.69282
0.8,0.158108,1.09459e-05,1,1.69205
0.8,0.158108,1.09459e-05,2,1.6837
0.8,0.158108,1.10811e-05,1,1.68862
0.8,0.158108,1.10811e-05,2,1.68916
0.8,0.158108,1.12162e-05,1,1.69142
0.8,0.158108,1.12162e-05,2,1.69412
0.8,0.158108,1.13514e-05,1,1.69081
0.8,0.158108,1.13514e-05,2,1.69149
0.8,0.158108,1.14865e-05,1,1.69085
0.8,0.158108,1.14865e-05,2,1.67854
0.8,0.158108,1.16216e-05,1,1.69463
0.8,0.158108,1.16216e-05,2,1.68767
0.8,0.158108,1.17568e-05,1,1.68151
0.8,0.158108,1.17568e-05,2,1.69391
0.8,0.158108,1.18919e-05,1,1.68781
0.8,0.158108,1.18919e-05,2,1.6859
0.8,0.158108,1.2027e-05,1,1.68834
0.8,0.158108,1.2027e-05,2,1.68629
0.8,0.158108,1.21622e-05,1,1.69046
0.8,0.158108,1.21622e-05,2,1.67805
0.8,0.158108,1.22973e-05,1,1.68578
0.8,0.158108,1.22973e-05,2,1.68134
0.8,0.158108,1.24324e-05,1,1.68937
0.8,0.158108,1.24324e-05,2,1.68128
0.8,0.158108,1.25676e-05,1,1.68113
0.8,0.158108,1.25676e-05,2,1.68572
0.8,0.158108,1.27027e-05,1,1.69337
0.8,0.158108,1.27027e-05,2,1.68997
0.8,0.158108,1.28378e-05,1,1.69939
0.8,0.158108,1.28378e-05,2,1.68853
0.8,0.158108,1.2973e-05,1,1.67795
0.8,0.158108,1.2973e-05,2,1.69287
0.8,0.158108,1.31081e-05,1,1.69202
0.8,0.158108,1.31081e-05,2,1.68988
0.8,0.158108,1.32432e-05,1,1.69272
0.8,0.158108,1.32432e-05,2,1.68228
0.8,0.158108,1.33784e-05,1,1.69568
0.8,0.158108,1.33784e-05,2,1.68421
0.8,0.158108,1.35135e-05,1,1.68437
0.8,0.158108,1.35135e-05,2,1.6835
0.8,0.158108,1.36486e-05,1,1.67844
0.8,0.158108,1.36486e-05,2,1.69328
0.8,0.158108,1.37838e-05,1,1.6873
0.8,0.158108,1.37838e-05,2,1.68543
0.8,0.158108,1.39189e-05,1,1.68144
0.8,0.158108,1.39189e-05,2,1.68706
0.8,0.158108,1.40541e-05,1,1.69046
0.8,0.158108,1.40541e-05,2,1.68121
0.8,0.158108,1.41892e-05,1,1.68715
0.8,0.158108,1.41892e-05,2,1.68128
0.8,0.158108,1.43243e-05,1,1.67597
0.8,0.158108,1.43243e-05,2,1.68653
0.8,0.158108,1.44595e-05,1,1.68468
0.8,0.158108,1.44595e-05,2,1.67894
0.8,0.158108,1.45946e-05,1,1.68048
0.8,0.158108,1.45946e-05,2,1.68283
0.8,0.158108,1.47297e-05,1,1.6864
0.8,0.158108,1.47297e-05,2,1.68717
0.8,0.158108,1.48649e-05,1,1.68446
0.8,0.158108,1.48649e-05,2,1.68019
0.8,0.158108,1.5e-05,1,1.6901
0.8,0.158108,1.5e-05,2,1.68252
0.8,0.160811,5e-06,1,1.69839
0.8,0.160811,5e-06,2,1.71549
0.8,0.160811,5.13514e-06,1,1.69509
0.8,0.160811,5.13514e-06,2,1.704
0.8,0.160811,5.27027e-06,1,1.69219
0.8,0.160811,5.27027e-06,2,1.70415
0.8,0.160811,5.40541e-06,1,1.70215
0.8,0.160811,5.40541e-06,2,1.69332
0.8,0.160811,5.54054e-06,1,1.70267
0.8,0.160811,5.54054e-06,2,1.69819
0.8,0.160811,5.67568e-06,1,1.69413
0.8,0.160811,5.67568e-06,2,1.69285
0.8,0.160811,5.81081e-06,1,1.708
0.8,0.160811,5.81081e-06,2,1.69678
0.8,0.160811,5.94595e-06,1,1.68832
0.8,0.160811,5.94595e-06,2,1.69737
0.8,0.160811,6.08108e-06,1,1.7163
0.8,0.160811,6.08108e-06,2,1.69174
0.8,0.160811,6.21622e-06,1,1.69832
0.8,0.160811,6.21622e-06,2,1.69144
0.8,0.160811,6.35135e-06,1,1.69225
0.8,0.160811,6.35135e-06,2,1.70322
0.8,0.160811,6.48649e-06,1,1.6915
0.8,0.160811,6.48649e-06,2,1.69058
0.8,0.160811,6.62162e-06,1,1.7004
0.8,0.160811,6.62162e-06,2,1.68766
0.8,0.160811,6.75676e-06,1,1.69107
0.8,0.160811,6.75676e-06,2,1.69178
0.8,0.160811,6.89189e-06,1,1.69058
0.8,0.160811,6.89189e-06,2,1.70548
0.8,0.160811,7.02703e-06,1,1.6969
0.8,0.160811,7.02703e-06,2,1.69153
0.8,0.160811,7.16216e-06,1,1.68777
0.8,0.160811,7.16216e-06,2,1.69161
0.8,0.160811,7.2973e-06,1,1.69527
0.8,0.160811,7.2973e-06,2,1.68261
0.8,0.160811,7.43243e-06,1,1.70598
0.8,0.160811,7.43243e-06,2,1.68194
0.8,0.160811,7.56757e-06,1,1.69625
0.8,0.160811,7.56757e-06,2,1.68793
0.8,0.160811,7.7027e-06,1,1.70362
0.8,0.160811,7.7027e-06,2,1.68876
0.8,0.160811,7.83784e-06,1,1.69345
0.8,0.160811,7.83784e-06,2,1.69694
0.8,0.160811,7.97297e-06,1,1.69257
0.8,0.160811,7.97297e-06,2,1.70354
0.8,0.160811,8.10811e-06,1,1.69374
0.8,0.160811,8.10811e-06,2,1.68724
0.8,0.160811,8.24324e-06,1,1.69566
0.8,0.160811,8.24324e-06,2,1.68668
0.8,0.160811,8.37838e-06,1,1.68166
0.8,0.160811,8.37838e-06,2,1.69263
0.8,0.160811,8.51351e-06,1,1.68892
0.8,0.160811,8.51351e-06,2,1.68387
0.8,0.160811,8.64865e-06,1,1.6877
0.8,0.160811,8.64865e-06,2,1.69411
0.8,0.160811,8.78378e-06,1,1.6931
0.8,0.160811,8.78378e-06,2,1.6929
0.8,0.160811,8.91892e-06,1,1.68627
0.8,0.160811,8.91892e-06,2,1.67764
0.8,0.160811,9.05405e-06,1,1.68449
0.8,0.160811,9.05405e-06,2,1.7041
0.8,0.160811,9.18919e-06,1,1.68842
0.8,0.160811,9.18919e-06,2,1.68414
0.8,0.160811,9.32432e-06,1,1.69405
0.8,0.160811,9.32432e-06,2,1.68897
0.8,0.160811,9.45946e-06,1,1.69481
0.8,0.160811,9.45946e-06,2,1.68528
0.8,0.160811,9.59459e-06,1,1.69143
0.8,0.160811,9.59459e-06,2,1.68217
0.8,0.160811,9.72973e-06,1,1.69107
0.8,0.160811,9.72973e-06,2,1.68235
0.8,0.160811,9.86486e-06,1,1.68847
0.8,0.160811,9.86486e-06,2,1.68644
0.8,0.160811,1e-05,1,1.69683
0.8,0.160811,1e-05,2,1.68269
0.8,0.160811,1.01351e-05,1,1.68529
0.8,0.160811,1.01351e-05,2,1.69222
0.8,0.160811,1.02703e-05,1,1.68716
0.8,0.160811,1.02703e-05,2,1.69273
0.8,0.160811,1.04054e-05,1,1.70012
0.8,0.160811,1.04054e-05,2,1.68141
0.8,0.160811,1.05405e-05,1,1.6946
0.8,0.160811,1.05405e-05,2,1.6857
0.8,0.160811,1.06757e-05,1,1.6851
