omega,alpha,beta,firm,profit
0,0.0608108,6.35135e-06,2,0.128579
0,0.0608108,6.48649e-06,1,0.13001
0,0.0608108,6.48649e-06,2,0.129925
0,0.0608108,6.62162e-06,1,0.129819
0,0.0608108,6.62162e-06,2,0.12924
0,0.0608108,6.75676e-06,1,0.130365
0,0.0608108,6.75676e-06,2,0.128935
0,0.0608108,6.89189e-06,1,0.129068
0,0.0608108,6.89189e-06,2,0.128818
0,0.0608108,7.02703e-06,1,0.129782
0,0.0608108,7.02703e-06,2,0.129071
0,0.0608108,7.16216e-06,1,0.130156
0,0.0608108,7.16216e-06,2,0.129712
0,0.0608108,7.2973e-06,1,0.130274
0,0.0608108,7.2973e-06,2,0.130087
0,0.0608108,7.43243e-06,1,0.130162
0,0.0608108,7.43243e-06,2,0.129676
0,0.0608108,7.56757e-06,1,0.130067
0,0.0608108,7.56757e-06,2,0.130323
0,0.0608108,7.7027e-06,1,0.12947
0,0.0608108,7.7027e-06,2,0.130127
0,0.0608108,7.83784e-06,1,0.129941
0,0.0608108,7.83784e-06,2,0.130757
0,0.0608108,7.97297e-06,1,0.130572
0,0.0608108,7.97297e-06,2,0.130716
0,0.0608108,8.10811e-06,1,0.130717
0,0.0608108,8.10811e-06,2,0.131081
0,0.0608108,8.24324e-06,1,0.13067
0,0.0608108,8.24324e-06,2,0.130219
0,0.0608108,8.37838e-06,1,0.130883
0,0.0608108,8.37838e-06,2,0.130421
0,0.0608108,8.51351e-06,1,0.129515
0,0.0608108,8.51351e-06,2,0.130934
0,0.0608108,8.64865e-06,1,0.130467
0,0.0608108,8.64865e-06,2,0.130287
0,0.0608108,8.78378e-06,1,0.130443
0,0.0608108,8.78378e-06,2,0.131408
0,0.0608108,8.91892e-06,1,0.130975
0,0.0608108,8.91892e-06,2,0.13091
0,0.0608108,9.05405e-06,1,0.130739
0,0.0608108,9.05405e-06,2,0.131334
0,0.0608108,9.18919e-06,1,0.131112
0,0.0608108,9.18919e-06,2,0.130008
0,0.0608108,9.32432e-06,1,0.130716
0,0.0608108,9.32432e-06,2,0.131069
0,0.0608108,9.45946e-06,1,0.129462
0,0.0608108,9.45946e-06,2,0.130964
0,0.0608108,9.59459e-06,1,0.131783
0,0.0608108,9.59459e-06,2,0.131507
0,0.0608108,9.72973e-06,1,0.131452
0,0.0608108,9.72973e-06,2,0.13089
0,0.0608108,9.86486e-06,1,0.131442
0,0.0608108,9.86486e-06,2,0.132159
0,0.0608108,1e-05,1,0.131141
0,0.0608108,1e-05,2,0.13187
0,0.0608108,1.01351e-05,1,0.130636
0,0.0608108,1.01351e-05,2,0.131586
0,0.0608108,1.02703e-05,1,0.13193
0,0.0608108,1.02703e-05,2,0.131452
0,0.0608108,1.04054e-05,1,0.13205
0,0.0608108,1.04054e-05,2,0.131836
0,0.0608108,1.05405e-05,1,0.131945
0,0.0608108,1.05405e-05,2,0.131175
0,0.0608108,1.06757e-05,1,0.132268
0,0.0608108,1.06757e-05,2,0.131171
0,0.0608108,1.08108e-05,1,0.131752
0,0.0608108,1.08108e-05,2,0.13117
0,0.0608108,1.09459e-05,1,0.131666
0,0.0608108,1.09459e-05,2,0.132265
0,0.0608108,1.10811e-05,1,0.132106
0,0.0608108,1.10811e-05,2,0.132471
0,0.0608108,1.12162e-05,1,0.131366
0,0.0608108,1.12162e-05,2,0.13171
0,0.0608108,1.13514e-05,1,0.131653
0,0.0608108,1.13514e-05,2,0.131189
0,0.0608108,1.14865e-05,1,0.13142
0,0.0608108,1.14865e-05,2,0.132356
0,0.0608108,1.16216e-05,1,0.13203
0,0.0608108,1.16216e-05,2,0.132084
0,0.0608108,1.17568e-05,1,0.132823
0,0.0608108,1.17568e-05,2,0.130834
0,0.0608108,1.18919e-05,1,0.132844
0,0.0608108,1.18919e-05,2,0.1325
0,0.0608108,1.2027e-05,1,0.131265
0,0.0608108,1.2027e-05,2,0.132591
0,0.0608108,1.21622e-05,1,0.132072
0,0.0608108,1.21622e-05,2,0.13199
0,0.0608108,1.22973e-05,1,0.131534
0,0.0608108,1.22973e-05,2,0.132495
0,0.0608108,1.24324e-05,1,0.132363
0,0.0608108,1.24324e-05,2,0.13224
0,0.0608108,1.25676e-05,1,0.132549
0,0.0608108,1.25676e-05,2,0.132132
0,0.0608108,1.27027e-05,1,0.131872
0,0.0608108,1.27027e-05,2,0.131873
0,0.0608108,1.28378e-05,1,0.131823
0,0.0608108,1.28378e-05,2,0.132741
0,0.0608108,1.2973e-05,1,0.133333
0,0.0608108,1.2973e-05,2,0.132241
0,0.0608108,1.31081e-05,1,0.132639
0,0.0608108,1.31081e-05,2,0.132382
0,0.0608108,1.32432e-05,1,0.131344
0,0.0608108,1.32432e-05,2,0.132139
0,0.0608108,1.33784e-05,1,0.132643
0,0.0608108,1.33784e-05,2,0.13179
0,0.0608108,1.35135e-05,1,0.131697
0,0.0608108,1.35135e-05,2,0.132355
0,0.0608108,1.36486e-05,1,0.132224
0,0.0608108,1.36486e-05,2,0.131994
0,0.0608108,1.37838e-05,1,0.131932
0,0.0608108,1.37838e-05,2,0.133547
0,0.0608108,1.39189e-05,1,0.132797
0,0.0608108,1.39189e-05,2,0.132687
0,0.0608108,1.40541e-05,1,0.132305
0,0.0608108,1.40541e-05,2,0.132679
0,0.0608108,1.41892e-05,1,0.131589
0,0.0608108,1.41892e-05,2,0.132212
0,0.0608108,1.43243e-05,1,0.131703
0,0.0608108,1.43243e-05,2,0.133615
0,0.0608108,1.44595e-05,1,0.132221
0,0.0608108,1.44595e-05,2,0.132548
0,0.0608108,1.45946e-05,1,0.132477
0,0.0608108,1.45946e-05,2,0.133489
0,0.0608108,1.47297e-05,1,0.133294
0,0.0608108,1.47297e-05,2,0.132742
0,0.0608108,1.48649e-05,1,0.133579
0,0.0608108,1.48649e-05,2,0.133125
0,0.0608108,1.5e-05,1,0.132462
0,0.0608108,1.5e-05,2,0.131928
0,0.0635135,5e-06,1,0.127543
0,0.0635135,5e-06,2,0.128444
0,0.0635135,5.13514e-06,1,0.128607
0,0.0635135,5.13514e-06,2,0.127697
0,0.0635135,5.27027e-06,1,0.127828
0,0.0635135,5.27027e-06,2,0.127757
0,0.0635135,5.40541e-06,1,0.127203
0,0.0635135,5.40541e-06,2,0.128354
0,0.0635135,5.54054e-06,1,0.127649
0,0.0635135,5.54054e-06,2,0.128401
0,0.0635135,5.67568e-06,1,0.129483
0,0.0635135,5.67568e-06,2,0.128939
0,0.0635135,5.81081e-06,1,0.129246
0,0.0635135,5.81081e-06,2,0.127261
0,0.0635135,5.94595e-06,1,0.128872
0,0.0635135,5.94595e-06,2,0.12873
0,0.0635135,6.08108e-06,1,0.128802
0,0.0635135,6.08108e-06,2,0.127642
0,0.0635135,6.21622e-06,1,0.128395
0,0.0635135,6.21622e-06,2,0.128712
0,0.0635135,6.35135e-06,1,0.128474
0,0.0635135,6.35135e-06,2,0.128683
0,0.0635135,6.48649e-06,1,0.129648
0,0.0635135,6.48649e-06,2,0.130237
0,0.0635135,6.62162e-06,1,0.12897
0,0.0635135,6.62162e-06,2,0.128687
0,0.0635135,6.75676e-06,1,0.128908
0,0.0635135,6.75676e-06,2,0.129487
0,0.0635135,6.89189e-06,1,0.130187
0,0.0635135,6.89189e-06,2,0.129388
0,0.0635135,7.02703e-06,1,0.128895
0,0.0635135,7.02703e-06,2,0.129569
0,0.0635135,7.16216e-06,1,0.129162
0,0.0635135,7.16216e-06,2,0.127959
0,0.0635135,7.2973e-06,1,0.129626
0,0.0635135,7.2973e-06,2,0.129657
0,0.0635135,7.43243e-06,1,0.129628
0,0.0635135,7.43243e-06,2,0.128798
0,0.0635135,7.56757e-06,1,0.12875
0,0.0635135,7.56757e-06,2,0.129739
0,0.0635135,7.7027e-06,1,0.130106
0,0.0635135,7.7027e-06,2,0.12865
0,0.0635135,7.83784e-06,1,0.129218
0,0.0635135,7.83784e-06,2,0.128733
0,0.0635135,7.97297e-06,1,0.130684
0,0.0635135,7.97297e-06,2,0.130473
0,0.0635135,8.10811e-06,1,0.13031
0,0.0635135,8.10811e-06,2,0.130048
0,0.0635135,8.24324e-06,1,0.129849
0,0.0635135,8.24324e-06,2,0.130138
0,0.0635135,8.37838e-06,1,0.13017
0,0.0635135,8.37838e-06,2,0.130557
0,0.0635135,8.51351e-06,1,0.129614
0,0.0635135,8.51351e-06,2,0.13031
0,0.0635135,8.64865e-06,1,0.130049
0,0.0635135,8.64865e-06,2,0.13124
0,0.0635135,8.78378e-06,1,0.130535
0,0.0635135,8.78378e-06,2,0.130343
0,0.0635135,8.91892e-06,1,0.129986
0,0.0635135,8.91892e-06,2,0.13081
0,0.0635135,9.05405e-06,1,0.130381
0,0.0635135,9.05405e-06,2,0.130841
0,0.0635135,9.18919e-06,1,0.130377
0,0.0635135,9.18919e-06,2,0.130597
0,0.0635135,9.32432e-06,1,0.130811
0,0.0635135,9.32432e-06,2,0.130301
0,0.0635135,9.45946e-06,1,0.131156
0,0.0635135,9.45946e-06,2,0.131831
0,0.0635135,9.59459e-06,1,0.130231
0,0.0635135,9.59459e-06,2,0.130631
0,0.0635135,9.72973e-06,1,0.131444
0,0.0635135,9.72973e-06,2,0.130445
0,0.0635135,9.86486e-06,1,0.13072
0,0.0635135,9.86486e-06,2,0.130798
0,0.0635135,1e-05,1,0.131005
0,0.0635135,1e-05,2,0.13183
0,0.0635135,1.01351e-05,1,0.132227
0,0.0635135,1.01351e-05,2,0.131463
0,0.0635135,1.02703e-05,1,0.131195
0,0.0635135,1.02703e-05,2,0.131662
0,0.0635135,1.04054e-05,1,0.131647
0,0.0635135,1.04054e-05,2,0.131453
0,0.0635135,1.05405e-05,1,0.132071
0,0.0635135,1.05405e-05,2,0.131563
0,0.0635135,1.06757e-05,1,0.131503
0,0.0635135,1.06757e-05,2,0.131497
0,0.0635135,1.08108e-05,1,0.13179
0,0.0635135,1.08108e-05,2,0.131934
0,0.0635135,1.09459e-05,1,0.131798
0,0.0635135,1.09459e-05,2,0.131578
0,0.0635135,1.10811e-05,1,0.130824
0,0.0635135,1.10811e-05,2,0.131441
0,0.0635135,1.12162e-05,1,0.131448
0,0.0635135,1.12162e-05,2,0.131495
0,0.0635135,1.13514e-05,1,0.13019
0,0.0635135,1.13514e-05,2,0.131857
0,0.0635135,1.14865e-05,1,0.131834
0,0.0635135,1.14865e-05,2,0.131231
0,0.0635135,1.16216e-05,1,0.131789
0,0.0635135,1.16216e-05,2,0.131519
0,0.0635135,1.17568e-05,1,0.132307
0,0.0635135,1.17568e-05,2,0.130647
0,0.0635135,1.18919e-05,1,0.131803
0,0.0635135,1.18919e-05,2,0.131498
0,0.0635135,1.2027e-05,1,0.132646
0,0.0635135,1.2027e-05,2,0.131508
0,0.0635135,1.21622e-05,1,0.131867
0,0.0635135,1.21622e-05,2,0.130793
0,0.0635135,1.22973e-05,1,0.13199
0,0.0635135,1.22973e-05,2,0.132753
0,0.0635135,1.24324e-05,1,0.131911
0,0.0635135,1.24324e-05,2,0.131397
0,0.0635135,1.25676e-05,1,0.132605
0,0.0635135,1.25676e-05,2,0.131787
0,0.0635135,1.27027e-05,1,0.131409
0,0.0635135,1.27027e-05,2,0.132185
0,0.0635135,1.28378e-05,1,0.131559
0,0.0635135,1.28378e-05,2,0.132389
0,0.0635135,1.2973e-05,1,0.132146
0,0.0635135,1.2973e-05,2,0.132267
0,0.0635135,1.31081e-05,1,0.132494
0,0.0635135,1.31081e-05,2,0.131976
0,0.0635135,1.32432e-05,1,0.132281
0,0.0635135,1.32432e-05,2,0.131708
0,0.0635135,1.33784e-05,1,0.133741
0,0.0635135,1.33784e-05,2,0.132688
0,0.0635135,1.35135e-05,1,0.132887
0,0.0635135,1.35135e-05,2,0.131687
0,0.0635135,1.36486e-05,1,0.131393
0,0.0635135,1.36486e-05,2,0.132545
0,0.0635135,1.37838e-05,1,0.132406
0,0.0635135,1.37838e-05,2,0.132099
0,0.0635135,1.39189e-05,1,0.132209
0,0.0635135,1.39189e-05,2,0.132593
0,0.0635135,1.40541e-05,1,0.132323
0,0.0635135,1.40541e-05,2,0.133123
0,0.0635135,1.41892e-05,1,0.132302
0,0.0635135,1.41892e-05,2,0.132156
0,0.0635135,1.43243e-05,1,0.132426
0,0.0635135,1.43243e-05,2,0.133119
0,0.0635135,1.44595e-05,1,0.13195
0,0.0635135,1.44595e-05,2,0.132295
0,0.0635135,1.45946e-05,1,0.132946
0,0.0635135,1.45946e-05,2,0.132485
0,0.0635135,1.47297e-05,1,0.13183
0,0.0635135,1.47297e-05,2,0.133002
0,0.0635135,1.48649e-05,1,0.13189
0,0.0635135,1.48649e-05,2,0.13324
0,0.0635135,1.5e-05,1,0.132456
0,0.0635135,1.5e-05,2,0.131735
0,0.0662162,5e-06,1,0.127852
0,0.0662162,5e-06,2,0.127709
0,0.0662162,5.13514e-06,1,0.128128
0,0.0662162,5.13514e-06,2,0.126088
0,0.0662162,5.27027e-06,1,0.126731
0,0.0662162,5.27027e-06,2,0.12704
0,0.0662162,5.40541e-06,1,0.127032
0,0.0662162,5.40541e-06,2,0.128671
0,0.0662162,5.54054e-06,1,0.128863
0,0.0662162,5.54054e-06,2,0.12837
0,0.0662162,5.67568e-06,1,0.12866
0,0.0662162,5.67568e-06,2,0.127332
0,0.0662162,5.81081e-06,1,0.128708
0,0.0662162,5.81081e-06,2,0.128471
0,0.0662162,5.94595e-06,1,0.128238
0,0.0662162,5.94595e-06,2,0.129216
0,0.0662162,6.08108e-06,1,0.129319
0,0.0662162,6.08108e-06,2,0.128981
0,0.0662162,6.21622e-06,1,0.128072
0,0.0662162,6.21622e-06,2,0.128881
0,0.0662162,6.35135e-06,1,0.130454
0,0.0662162,6.35135e-06,2,0.128587
0,0.0662162,6.48649e-06,1,0.128438
0,0.0662162,6.48649e-06,2,0.129014
0,0.0662162,6.62162e-06,1,0.12923
0,0.0662162,6.62162e-06,2,0.130326
0,0.0662162,6.75676e-06,1,0.129121
0,0.0662162,6.75676e-06,2,0.128803
0,0.0662162,6.89189e-06,1,0.128827
0,0.0662162,6.89189e-06,2,0.128819
0,0.0662162,7.02703e-06,1,0.128304
0,0.0662162,7.02703e-06,2,0.129167
0,0.0662162,7.16216e-06,1,0.127981
0,0.0662162,7.16216e-06,2,0.127857
0,0.0662162,7.2973e-06,1,0.129342
0,0.0662162,7.2973e-06,2,0.129158
0,0.0662162,7.43243e-06,1,0.12993
0,0.0662162,7.43243e-06,2,0.129773
0,0.0662162,7.56757e-06,1,0.129164
0,0.0662162,7.56757e-06,2,0.130231
0,0.0662162,7.7027e-06,1,0.130195
0,0.0662162,7.7027e-06,2,0.130225
0,0.0662162,7.83784e-06,1,0.129126
0,0.0662162,7.83784e-06,2,0.129139
0,0.0662162,7.97297e-06,1,0.128749
0,0.0662162,7.97297e-06,2,0.131134
0,0.0662162,8.10811e-06,1,0.129332
0,0.0662162,8.10811e-06,2,0.129933
0,0.0662162,8.24324e-06,1,0.1294
0,0.0662162,8.24324e-06,2,0.12963
0,0.0662162,8.37838e-06,1,0.130315
0,0.0662162,8.37838e-06,2,0.129845
0,0.0662162,8.51351e-06,1,0.129971
0,0.0662162,8.51351e-06,2,0.12898
0,0.0662162,8.64865e-06,1,0.129419
0,0.0662162,8.64865e-06,2,0.129908
0,0.0662162,8.78378e-06,1,0.130263
0,0.0662162,8.78378e-06,2,0.130278
0,0.0662162,8.91892e-06,1,0.129543
0,0.0662162,8.91892e-06,2,0.130722
0,0.0662162,9.05405e-06,1,0.130611
0,0.0662162,9.05405e-06,2,0.128922
0,0.0662162,9.18919e-06,1,0.131319
0,0.0662162,9.18919e-06,2,0.131045
0,0.0662162,9.32432e-06,1,0.130667
0,0.0662162,9.32432e-06,2,0.129781
0,0.0662162,9.45946e-06,1,0.131119
0,0.0662162,9.45946e-06,2,0.131056
0,0.0662162,9.59459e-06,1,0.131647
0,0.0662162,9.59459e-06,2,0.130589
0,0.0662162,9.72973e-06,1,0.130141
0,0.0662162,9.72973e-06,2,0.131047
0,0.0662162,9.86486e-06,1,0.131256
0,0.0662162,9.86486e-06,2,0.130449
0,0.0662162,1e-05,1,0.131767
0,0.0662162,1e-05,2,0.131587
0,0.0662162,1.01351e-05,1,0.130979
0,0.0662162,1.01351e-05,2,0.131785
0,0.0662162,1.02703e-05,1,0.130351
0,0.0662162,1.02703e-05,2,0.130423
0,0.0662162,1.04054e-05,1,0.129982
0,0.0662162,1.04054e-05,2,0.131441
0,0.0662162,1.05405e-05,1,0.130872
0,0.0662162,1.05405e-05,2,0.131182
0,0.0662162,1.06757e-05,1,0.13114
0,0.0662162,1.06757e-05,2,0.131025
0,0.0662162,1.08108e-05,1,0.131047
0,0.0662162,1.08108e-05,2,0.131177
0,0.0662162,1.09459e-05,1,0.130475
0,0.0662162,1.09459e-05,2,0.13188
0,0.0662162,1.10811e-05,1,0.13064
0,0.0662162,1.10811e-05,2,0.131026
0,0.0662162,1.12162e-05,1,0.130961
0,0.0662162,1.12162e-05,2,0.131645
0,0.0662162,1.13514e-05,1,0.130964
0,0.0662162,1.13514e-05,2,0.131306
0,0.0662162,1.14865e-05,1,0.130867
0,0.0662162,1.14865e-05,2,0.131131
0,0.0662162,1.16216e-05,1,0.131868
0,0.0662162,1.16216e-05,2,0.131269
0,0.0662162,1.17568e-05,1,0.130904
0,0.0662162,1.17568e-05,2,0.130836
0,0.0662162,1.18919e-05,1,0.132218
0,0.0662162,1.18919e-05,2,0.131598
0,0.0662162,1.2027e-05,1,0.132377
0,0.0662162,1.2027e-05,2,0.131611
0,0.0662162,1.21622e-05,1,0.130957
0,0.0662162,1.21622e-05,2,0.131626
0,0.0662162,1.22973e-05,1,0.132188
0,0.0662162,1.22973e-05,2,0.132144
0,0.0662162,1.24324e-05,1,0.131604
0,0.0662162,1.24324e-05,2,0.130526
0,0.0662162,1.25676e-05,1,0.131633
0,0.0662162,1.25676e-05,2,0.131331
0,0.0662162,1.27027e-05,1,0.130936
0,0.0662162,1.27027e-05,2,0.130805
0,0.0662162,1.28378e-05,1,0.132501
0,0.0662162,1.28378e-05,2,0.13232
0,0.0662162,1.2973e-05,1,0.131874
0,0.0662162,1.2973e-05,2,0.131688
0,0.0662162,1.31081e-05,1,0.131263
0,0.0662162,1.31081e-05,2,0.131058
0,0.0662162,1.32432e-05,1,0.131483
0,0.0662162,1.32432e-05,2,0.131601
0,0.0662162,1.33784e-05,1,0.131713
0,0.0662162,1.33784e-05,2,0.130977
0,0.0662162,1.35135e-05,1,0.132317
0,0.0662162,1.35135e-05,2,0.131957
0,0.0662162,1.36486e-05,1,0.130389
0,0.0662162,1.36486e-05,2,0.13154
0,0.0662162,1.37838e-05,1,0.132545
0,0.0662162,1.37838e-05,2,0.132221
0,0.0662162,1.39189e-05,1,0.131839
0,0.0662162,1.39189e-05,2,0.131713
0,0.0662162,1.40541e-05,1,0.132199
0,0.0662162,1.40541e-05,2,0.131821
0,0.0662162,1.41892e-05,1,0.132292
0,0.0662162,1.41892e-05,2,0.132431
0,0.0662162,1.43243e-05,1,0.13235
0,0.0662162,1.43243e-05,2,0.132674
0,0.0662162,1.44595e-05,1,0.131605
0,0.0662162,1.44595e-05,2,0.131819
0,0.0662162,1.45946e-05,1,0.132601
0,0.0662162,1.45946e-05,2,0.131869
0,0.0662162,1.47297e-05,1,0.131596
0,0.0662162,1.47297e-05,2,0.132794
0,0.0662162,1.48649e-05,1,0.132947
0,0.0662162,1.48649e-05,2,0.132752
0,0.0662162,1.5e-05,1,0.132815
0,0.0662162,1.5e-05,2,0.13175
0,0.0689189,5e-06,1,0.127958
0,0.0689189,5e-06,2,0.127753
0,0.0689189,5.13514e-06,1,0.127746
0,0.0689189,5.13514e-06,2,0.127658
0,0.0689189,5.27027e-06,1,0.128114
0,0.0689189,5.27027e-06,2,0.128296
0,0.0689189,5.40541e-06,1,0.128499
0,0.0689189,5.40541e-06,2,0.127637
0,0.0689189,5.54054e-06,1,0.127966
0,0.0689189,5.54054e-06,2,0.127276
0,0.0689189,5.67568e-06,1,0.126862
0,0.0689189,5.67568e-06,2,0.128353
0,0.0689189,5.81081e-06,1,0.128526
0,0.0689189,5.81081e-06,2,0.129239
0,0.0689189,5.94595e-06,1,0.12708
0,0.0689189,5.94595e-06,2,0.127042
0,0.0689189,6.08108e-06,1,0.127111
0,0.0689189,6.08108e-06,2,0.128245
0,0.0689189,6.21622e-06,1,0.128969
0,0.0689189,6.21622e-06,2,0.128077
0,0.0689189,6.35135e-06,1,0.128251
0,0.0689189,6.35135e-06,2,0.129083
0,0.0689189,6.48649e-06,1,0.127329
0,0.0689189,6.48649e-06,2,0.127408
0,0.0689189,6.62162e-06,1,0.128639
0,0.0689189,6.62162e-06,2,0.128473
0,0.0689189,6.75676e-06,1,0.127459
0,0.0689189,6.75676e-06,2,0.128664
0,0.0689189,6.89189e-06,1,0.127767
0,0.0689189,6.89189e-06,2,0.129778
0,0.0689189,7.02703e-06,1,0.129603
0,0.0689189,7.02703e-06,2,0.129847
0,0.0689189,7.16216e-06,1,0.128813
0,0.0689189,7.16216e-06,2,0.129308
0,0.0689189,7.2973e-06,1,0.129615
0,0.0689189,7.2973e-06,2,0.128549
0,0.0689189,7.43243e-06,1,0.128616
0,0.0689189,7.43243e-06,2,0.129463
0,0.0689189,7.56757e-06,1,0.128744
0,0.0689189,7.56757e-06,2,0.129257
0,0.0689189,7.7027e-06,1,0.128949
0,0.0689189,7.7027e-06,2,0.129114
0,0.0689189,7.83784e-06,1,0.129419
0,0.0689189,7.83784e-06,2,0.129753
0,0.0689189,7.97297e-06,1,0.129621
0,0.0689189,7.97297e-06,2,0.128633
0,0.0689189,8.10811e-06,1,0.128726
0,0.0689189,8.10811e-06,2,0.130715
0,0.0689189,8.24324e-06,1,0.129711
0,0.0689189,8.24324e-06,2,0.129157
0,0.0689189,8.37838e-06,1,0.130685
0,0.0689189,8.37838e-06,2,0.130187
0,0.0689189,8.51351e-06,1,0.128847
0,0.0689189,8.51351e-06,2,0.129801
0,0.0689189,8.64865e-06,1,0.129713
0,0.0689189,8.64865e-06,2,0.129887
0,0.0689189,8.78378e-06,1,0.129692
0,0.0689189,8.78378e-06,2,0.129555
0,0.0689189,8.91892e-06,1,0.130952
0,0.0689189,8.91892e-06,2,0.130144
0,0.0689189,9.05405e-06,1,0.129091
0,0.0689189,9.05405e-06,2,0.129892
0,0.0689189,9.18919e-06,1,0.129901
0,0.0689189,9.18919e-06,2,0.131142
0,0.0689189,9.32432e-06,1,0.130299
0,0.0689189,9.32432e-06,2,0.13033
0,0.0689189,9.45946e-06,1,0.130303
0,0.0689189,9.45946e-06,2,0.129252
0,0.0689189,9.59459e-06,1,0.131062
0,0.0689189,9.59459e-06,2,0.131552
0,0.0689189,9.72973e-06,1,0.130995
0,0.0689189,9.72973e-06,2,0.130828
0,0.0689189,9.86486e-06,1,0.130479
0,0.0689189,9.86486e-06,2,0.131266
0,0.0689189,1e-05,1,0.130558
0,0.0689189,1e-05,2,0.129639
0,0.0689189,1.01351e-05,1,0.131301
0,0.0689189,1.01351e-05,2,0.129984
0,0.0689189,1.02703e-05,1,0.131687
0,0.0689189,1.02703e-05,2,0.131424
0,0.0689189,1.04054e-05,1,0.129799
0,0.0689189,1.04054e-05,2,0.131348
0,0.0689189,1.05405e-05,1,0.130026
0,0.0689189,1.05405e-05,2,0.130603
0,0.0689189,1.06757e-05,1,0.131194
0,0.0689189,1.06757e-05,2,0.131117
0,0.0689189,1.08108e-05,1,0.1315
0,0.0689189,1.08108e-05,2,0.131074
0,0.0689189,1.09459e-05,1,0.130331
0,0.0689189,1.09459e-05,2,0.129702
0,0.0689189,1.10811e-05,1,0.130472
0,0.0689189,1.10811e-05,2,0.130765
0,0.0689189,1.12162e-05,1,0.131687
0,0.0689189,1.12162e-05,2,0.130211
0,0.0689189,1.13514e-05,1,0.131241
0,0.0689189,1.13514e-05,2,0.131137
0,0.0689189,1.14865e-05,1,0.130154
0,0.0689189,1.14865e-05,2,0.131242
0,0.0689189,1.16216e-05,1,0.13144
0,0.0689189,1.16216e-05,2,0.130266
0,0.0689189,1.17568e-05,1,0.13079
0,0.0689189,1.17568e-05,2,0.130264
0,0.0689189,1.18919e-05,1,0.132278
0,0.0689189,1.18919e-05,2,0.131396
0,0.0689189,1.2027e-05,1,0.13207
0,0.0689189,1.2027e-05,2,0.132058
0,0.0689189,1.21622e-05,1,0.130686
0,0.0689189,1.21622e-05,2,0.130864
0,0.0689189,1.22973e-05,1,0.130102
0,0.0689189,1.22973e-05,2,0.132294
0,0.0689189,1.24324e-05,1,0.131051
0,0.0689189,1.24324e-05,2,0.131335
0,0.0689189,1.25676e-05,1,0.132214
0,0.0689189,1.25676e-05,2,0.131087
0,0.0689189,1.27027e-05,1,0.13122
0,0.0689189,1.27027e-05,2,0.131595
0,0.0689189,1.28378e-05,1,0.131311
0,0.0689189,1.28378e-05,2,0.131239
0,0.0689189,1.2973e-05,1,0.130653
0,0.0689189,1.2973e-05,2,0.131436
0,0.0689189,1.31081e-05,1,0.131115
0,0.0689189,1.31081e-05,2,0.131804
0,0.0689189,1.32432e-05,1,0.130107
0,0.0689189,1.32432e-05,2,0.131872
0,0.0689189,1.33784e-05,1,0.13193
0,0.0689189,1.33784e-05,2,0.132862
0,0.0689189,1.35135e-05,1,0.131468
0,0.0689189,1.35135e-05,2,0.131774
0,0.0689189,1.36486e-05,1,0.13148
0,0.0689189,1.36486e-05,2,0.131852
0,0.0689189,1.37838e-05,1,0.131201
0,0.0689189,1.37838e-05,2,0.132122
0,0.0689189,1.39189e-05,1,0.131113
0,0.0689189,1.39189e-05,2,0.131336
0,0.0689189,1.40541e-05,1,0.13093
0,0.0689189,1.40541e-05,2,0.131599
0,0.0689189,1.41892e-05,1,0.132211
0,0.0689189,1.41892e-05,2,0.132098
0,0.0689189,1.43243e-05,1,0.131431
0,0.0689189,1.43243e-05,2,0.13251
0,0.0689189,1.44595e-05,1,0.132149
0,0.0689189,1.44595e-05,2,0.131508
0,0.0689189,1.45946e-05,1,0.131649
0,0.0689189,1.45946e-05,2,0.131829
0,0.0689189,1.47297e-05,1,0.132743
0,0.0689189,1.47297e-05,2,0.131901
0,0.0689189,1.48649e-05,1,0.132238
0,0.0689189,1.48649e-05,2,0.131315
0,0.0689189,1.5e-05,1,0.131897
0,0.0689189,1.5e-05,2,0.130881
0,0.0716216,5e-06,1,0.126636
0,0.0716216,5e-06,2,0.127961
0,0.0716216,5.13514e-06,1,0.12743
0,0.0716216,5.13514e-06,2,0.127066
0,0.0716216,5.27027e-06,1,0.128102
0,0.0716216,5.27027e-06,2,0.127267
0,0.0716216,5.40541e-06,1,0.127585
0,0.0716216,5.40541e-06,2,0.12648
0,0.0716216,5.54054e-06,1,0.127293
0,0.0716216,5.54054e-06,2,0.128509
0,0.0716216,5.67568e-06,1,0.128208
0,0.0716216,5.67568e-06,2,0.126392
0,0.0716216,5.81081e-06,1,0.127448
0,0.0716216,5.81081e-06,2,0.126854
0,0.0716216,5.94595e-06,1,0.128769
0,0.0716216,5.94595e-06,2,0.127327
0,0.0716216,6.08108e-06,1,0.12646
0,0.0716216,6.08108e-06,2,0.127797
0,0.0716216,6.21622e-06,1,0.12732
0,0.0716216,6.21622e-06,2,0.128246
0,0.0716216,6.35135e-06,1,0.128424
0,0.0716216,6.35135e-06,2,0.127766
0,0.0716216,6.48649e-06,1,0.127584
0,0.0716216,6.48649e-06,2,0.128014
0,0.0716216,6.62162e-06,1,0.127333
0,0.0716216,6.62162e-06,2,0.128566
0,0.0716216,6.75676e-06,1,0.127354
0,0.0716216,6.75676e-06,2,0.12676
0,0.0716216,6.89189e-06,1,0.128004
0,0.0716216,6.89189e-06,2,0.128713
0,0.0716216,7.02703e-06,1,0.127859
