omega,alpha,beta,t
0,0.0716216,1.04054e-05,1.12555e+06
0,0.0716216,1.05405e-05,1.08242e+06
0,0.0716216,1.06757e-05,1.06711e+06
0,0.0716216,1.08108e-05,1.08458e+06
0,0.0716216,1.09459e-05,1.0678e+06
0,0.0716216,1.10811e-05,1.04866e+06
0,0.0716216,1.12162e-05,1.03955e+06
0,0.0716216,1.13514e-05,1.00521e+06
0,0.0716216,1.14865e-05,1.019e+06
0,0.0716216,1.16216e-05,992078
0,0.0716216,1.17568e-05,965636
0,0.0716216,1.18919e-05,972362
0,0.0716216,1.2027e-05,962079
0,0.0716216,1.21622e-05,939772
0,0.0716216,1.22973e-05,937633
0,0.0716216,1.24324e-05,939286
0,0.0716216,1.25676e-05,888971
0,0.0716216,1.27027e-05,922865
0,0.0716216,1.28378e-05,885850
0,0.0716216,1.2973e-05,891064
0,0.0716216,1.31081e-05,900534
0,0.0716216,1.32432e-05,906155
0,0.0716216,1.33784e-05,881638
0,0.0716216,1.35135e-05,873333
0,0.0716216,1.36486e-05,868544
0,0.0716216,1.37838e-05,854966
0,0.0716216,1.39189e-05,842202
0,0.0716216,1.40541e-05,853600
0,0.0716216,1.41892e-05,837197
0,0.0716216,1.43243e-05,822962
0,0.0716216,1.44595e-05,803791
0,0.0716216,1.45946e-05,827177
0,0.0716216,1.47297e-05,810474
0,0.0716216,1.48649e-05,802753
0,0.0716216,1.5e-05,805610
0,0.0743243,5e-06,2.24338e+06
0,0.0743243,5.13514e-06,2.16815e+06
0,0.0743243,5.27027e-06,2.1361e+06
0,0.0743243,5.40541e-06,2.09334e+06
0,0.0743243,5.54054e-06,2.0476e+06
0,0.0743243,5.67568e-06,1.97932e+06
0,0.0743243,5.81081e-06,1.9563e+06
0,0.0743243,5.94595e-06,1.89806e+06
0,0.0743243,6.08108e-06,1.87882e+06
0,0.0743243,6.21622e-06,1.82022e+06
0,0.0743243,6.35135e-06,1.77851e+06
0,0.0743243,6.48649e-06,1.74027e+06
0,0.0743243,6.62162e-06,1.73059e+06
0,0.0743243,6.75676e-06,1.68812e+06
0,0.0743243,6.89189e-06,1.64738e+06
0,0.0743243,7.02703e-06,1.60699e+06
0,0.0743243,7.16216e-06,1.59382e+06
0,0.0743243,7.2973e-06,1.5571e+06
0,0.0743243,7.43243e-06,1.52772e+06
0,0.0743243,7.56757e-06,1.54763e+06
0,0.0743243,7.7027e-06,1.49063e+06
0,0.0743243,7.83784e-06,1.45029e+06
0,0.0743243,7.97297e-06,1.43683e+06
0,0.0743243,8.10811e-06,1.41046e+06
0,0.0743243,8.24324e-06,1.38867e+06
0,0.0743243,8.37838e-06,1.37521e+06
0,0.0743243,8.51351e-06,1.35604e+06
0,0.0743243,8.64865e-06,1.3456e+06
0,0.0743243,8.78378e-06,1.3135e+06
0,0.0743243,8.91892e-06,1.34112e+06
0,0.0743243,9.05405e-06,1.27915e+06
0,0.0743243,9.18919e-06,1.26679e+06
0,0.0743243,9.32432e-06,1.23472e+06
0,0.0743243,9.45946e-06,1.21376e+06
0,0.0743243,9.59459e-06,1.21699e+06
0,0.0743243,9.72973e-06,1.195e+06
0,0.0743243,9.86486e-06,1.20538e+06
0,0.0743243,1e-05,1.14744e+06
0,0.0743243,1.01351e-05,1.13833e+06
0,0.0743243,1.02703e-05,1.12935e+06
0,0.0743243,1.04054e-05,1.11451e+06
0,0.0743243,1.05405e-05,1.10812e+06
0,0.0743243,1.06757e-05,1.0759e+06
0,0.0743243,1.08108e-05,1.08173e+06
0,0.0743243,1.09459e-05,1.06216e+06
0,0.0743243,1.10811e-05,1.06232e+06
0,0.0743243,1.12162e-05,1.03658e+06
0,0.0743243,1.13514e-05,1.02189e+06
0,0.0743243,1.14865e-05,988817
0,0.0743243,1.16216e-05,989185
0,0.0743243,1.17568e-05,998099
0,0.0743243,1.18919e-05,974871
0,0.0743243,1.2027e-05,981860
0,0.0743243,1.21622e-05,980508
0,0.0743243,1.22973e-05,953139
0,0.0743243,1.24324e-05,958487
0,0.0743243,1.25676e-05,941725
0,0.0743243,1.27027e-05,930198
0,0.0743243,1.28378e-05,904016
0,0.0743243,1.2973e-05,927780
0,0.0743243,1.31081e-05,912929
0,0.0743243,1.32432e-05,901731
0,0.0743243,1.33784e-05,869289
0,0.0743243,1.35135e-05,852092
0,0.0743243,1.36486e-05,884209
0,0.0743243,1.37838e-05,860931
0,0.0743243,1.39189e-05,864598
0,0.0743243,1.40541e-05,857409
0,0.0743243,1.41892e-05,862337
0,0.0743243,1.43243e-05,815632
0,0.0743243,1.44595e-05,810671
0,0.0743243,1.45946e-05,819063
0,0.0743243,1.47297e-05,820277
0,0.0743243,1.48649e-05,814728
0,0.0743243,1.5e-05,796335
0,0.077027,5e-06,2.27064e+06
0,0.077027,5.13514e-06,2.19726e+06
0,0.077027,5.27027e-06,2.13083e+06
0,0.077027,5.40541e-06,2.06445e+06
0,0.077027,5.54054e-06,2.08981e+06
0,0.077027,5.67568e-06,2.02798e+06
0,0.077027,5.81081e-06,1.9715e+06
0,0.077027,5.94595e-06,1.90005e+06
0,0.077027,6.08108e-06,1.88952e+06
0,0.077027,6.21622e-06,1.80695e+06
0,0.077027,6.35135e-06,1.79664e+06
0,0.077027,6.48649e-06,1.78532e+06
0,0.077027,6.62162e-06,1.73532e+06
0,0.077027,6.75676e-06,1.69301e+06
0,0.077027,6.89189e-06,1.6542e+06
0,0.077027,7.02703e-06,1.67598e+06
0,0.077027,7.16216e-06,1.5973e+06
0,0.077027,7.2973e-06,1.56179e+06
0,0.077027,7.43243e-06,1.57514e+06
0,0.077027,7.56757e-06,1.54364e+06
0,0.077027,7.7027e-06,1.51876e+06
0,0.077027,7.83784e-06,1.49439e+06
0,0.077027,7.97297e-06,1.4551e+06
0,0.077027,8.10811e-06,1.40901e+06
0,0.077027,8.24324e-06,1.39338e+06
0,0.077027,8.37838e-06,1.3442e+06
0,0.077027,8.51351e-06,1.35438e+06
0,0.077027,8.64865e-06,1.33763e+06
0,0.077027,8.78378e-06,1.34248e+06
0,0.077027,8.91892e-06,1.31152e+06
0,0.077027,9.05405e-06,1.28794e+06
0,0.077027,9.18919e-06,1.2755e+06
0,0.077027,9.32432e-06,1.25268e+06
0,0.077027,9.45946e-06,1.2129e+06
0,0.077027,9.59459e-06,1.21335e+06
0,0.077027,9.72973e-06,1.19697e+06
0,0.077027,9.86486e-06,1.16376e+06
0,0.077027,1e-05,1.18412e+06
0,0.077027,1.01351e-05,1.15957e+06
0,0.077027,1.02703e-05,1.14556e+06
0,0.077027,1.04054e-05,1.12036e+06
0,0.077027,1.05405e-05,1.10577e+06
0,0.077027,1.06757e-05,1.097e+06
0,0.077027,1.08108e-05,1.0888e+06
0,0.077027,1.09459e-05,1.10599e+06
0,0.077027,1.10811e-05,1.03231e+06
0,0.077027,1.12162e-05,1.05331e+06
0,0.077027,1.13514e-05,1.04077e+06
0,0.077027,1.14865e-05,1.02348e+06
0,0.077027,1.16216e-05,1.01718e+06
0,0.077027,1.17568e-05,1.00469e+06
0,0.077027,1.18919e-05,988773
0,0.077027,1.2027e-05,975890
0,0.077027,1.21622e-05,989207
0,0.077027,1.22973e-05,937882
0,0.077027,1.24324e-05,964868
0,0.077027,1.25676e-05,923784
0,0.077027,1.27027e-05,943093
0,0.077027,1.28378e-05,937520
0,0.077027,1.2973e-05,923733
0,0.077027,1.31081e-05,885979
0,0.077027,1.32432e-05,902896
0,0.077027,1.33784e-05,884440
0,0.077027,1.35135e-05,877756
0,0.077027,1.36486e-05,873807
0,0.077027,1.37838e-05,865914
0,0.077027,1.39189e-05,855310
0,0.077027,1.40541e-05,864305
0,0.077027,1.41892e-05,842595
0,0.077027,1.43243e-05,834256
0,0.077027,1.44595e-05,832559
0,0.077027,1.45946e-05,830374
0,0.077027,1.47297e-05,855566
0,0.077027,1.48649e-05,817986
0,0.077027,1.5e-05,819077
0,0.0797297,5e-06,2.25122e+06
0,0.0797297,5.13514e-06,2.22135e+06
0,0.0797297,5.27027e-06,2.16524e+06
0,0.0797297,5.40541e-06,2.11185e+06
0,0.0797297,5.54054e-06,2.05776e+06
0,0.0797297,5.67568e-06,2.0033e+06
0,0.0797297,5.81081e-06,1.98142e+06
0,0.0797297,5.94595e-06,1.91853e+06
0,0.0797297,6.08108e-06,1.87343e+06
0,0.0797297,6.21622e-06,1.84504e+06
0,0.0797297,6.35135e-06,1.81037e+06
0,0.0797297,6.48649e-06,1.75385e+06
0,0.0797297,6.62162e-06,1.71439e+06
0,0.0797297,6.75676e-06,1.71591e+06
0,0.0797297,6.89189e-06,1.6852e+06
0,0.0797297,7.02703e-06,1.65026e+06
0,0.0797297,7.16216e-06,1.61177e+06
0,0.0797297,7.2973e-06,1.58317e+06
0,0.0797297,7.43243e-06,1.57661e+06
0,0.0797297,7.56757e-06,1.53428e+06
0,0.0797297,7.7027e-06,1.49769e+06
0,0.0797297,7.83784e-06,1.47358e+06
0,0.0797297,7.97297e-06,1.46839e+06
0,0.0797297,8.10811e-06,1.43081e+06
0,0.0797297,8.24324e-06,1.4045e+06
0,0.0797297,8.37838e-06,1.38308e+06
0,0.0797297,8.51351e-06,1.36334e+06
0,0.0797297,8.64865e-06,1.35254e+06
0,0.0797297,8.78378e-06,1.31308e+06
0,0.0797297,8.91892e-06,1.32661e+06
0,0.0797297,9.05405e-06,1.27996e+06
0,0.0797297,9.18919e-06,1.27354e+06
0,0.0797297,9.32432e-06,1.26693e+06
0,0.0797297,9.45946e-06,1.25351e+06
0,0.0797297,9.59459e-06,1.22274e+06
0,0.0797297,9.72973e-06,1.20416e+06
0,0.0797297,9.86486e-06,1.18618e+06
0,0.0797297,1e-05,1.16989e+06
0,0.0797297,1.01351e-05,1.17785e+06
0,0.0797297,1.02703e-05,1.17466e+06
0,0.0797297,1.04054e-05,1.13979e+06
0,0.0797297,1.05405e-05,1.10784e+06
0,0.0797297,1.06757e-05,1.09043e+06
0,0.0797297,1.08108e-05,1.09255e+06
0,0.0797297,1.09459e-05,1.08403e+06
0,0.0797297,1.10811e-05,1.07292e+06
0,0.0797297,1.12162e-05,1.06092e+06
0,0.0797297,1.13514e-05,1.04679e+06
0,0.0797297,1.14865e-05,1.01567e+06
0,0.0797297,1.16216e-05,999605
0,0.0797297,1.17568e-05,996503
0,0.0797297,1.18919e-05,1.001e+06
0,0.0797297,1.2027e-05,981638
0,0.0797297,1.21622e-05,969310
0,0.0797297,1.22973e-05,963301
0,0.0797297,1.24324e-05,953357
0,0.0797297,1.25676e-05,949737
0,0.0797297,1.27027e-05,950241
0,0.0797297,1.28378e-05,933375
0,0.0797297,1.2973e-05,939527
0,0.0797297,1.31081e-05,935258
0,0.0797297,1.32432e-05,896756
0,0.0797297,1.33784e-05,893847
0,0.0797297,1.35135e-05,890970
0,0.0797297,1.36486e-05,842139
0,0.0797297,1.37838e-05,876076
0,0.0797297,1.39189e-05,853223
0,0.0797297,1.40541e-05,850924
0,0.0797297,1.41892e-05,850802
0,0.0797297,1.43243e-05,839379
0,0.0797297,1.44595e-05,820268
0,0.0797297,1.45946e-05,823447
0,0.0797297,1.47297e-05,845657
0,0.0797297,1.48649e-05,822555
0,0.0797297,1.5e-05,820988
0,0.0824324,5e-06,2.23606e+06
0,0.0824324,5.13514e-06,2.22328e+06
0,0.0824324,5.27027e-06,2.14786e+06
0,0.0824324,5.40541e-06,2.10049e+06
0,0.0824324,5.54054e-06,2.0506e+06
0,0.0824324,5.67568e-06,2.02327e+06
0,0.0824324,5.81081e-06,1.99366e+06
0,0.0824324,5.94595e-06,1.93254e+06
0,0.0824324,6.08108e-06,1.88726e+06
0,0.0824324,6.21622e-06,1.84172e+06
0,0.0824324,6.35135e-06,1.82952e+06
0,0.0824324,6.48649e-06,1.75456e+06
0,0.0824324,6.62162e-06,1.74688e+06
0,0.0824324,6.75676e-06,1.70457e+06
0,0.0824324,6.89189e-06,1.68901e+06
0,0.0824324,7.02703e-06,1.65759e+06
0,0.0824324,7.16216e-06,1.62306e+06
0,0.0824324,7.2973e-06,1.59337e+06
0,0.0824324,7.43243e-06,1.58245e+06
0,0.0824324,7.56757e-06,1.53242e+06
0,0.0824324,7.7027e-06,1.50938e+06
0,0.0824324,7.83784e-06,1.4877e+06
0,0.0824324,7.97297e-06,1.44928e+06
0,0.0824324,8.10811e-06,1.4532e+06
0,0.0824324,8.24324e-06,1.41834e+06
0,0.0824324,8.37838e-06,1.41374e+06
0,0.0824324,8.51351e-06,1.36214e+06
0,0.0824324,8.64865e-06,1.35444e+06
0,0.0824324,8.78378e-06,1.33257e+06
0,0.0824324,8.91892e-06,1.32058e+06
0,0.0824324,9.05405e-06,1.29059e+06
0,0.0824324,9.18919e-06,1.27856e+06
0,0.0824324,9.32432e-06,1.26314e+06
0,0.0824324,9.45946e-06,1.26872e+06
0,0.0824324,9.59459e-06,1.23934e+06
0,0.0824324,9.72973e-06,1.2125e+06
0,0.0824324,9.86486e-06,1.18547e+06
0,0.0824324,1e-05,1.18602e+06
0,0.0824324,1.01351e-05,1.16692e+06
0,0.0824324,1.02703e-05,1.16142e+06
0,0.0824324,1.04054e-05,1.14237e+06
0,0.0824324,1.05405e-05,1.10906e+06
0,0.0824324,1.06757e-05,1.12114e+06
0,0.0824324,1.08108e-05,1.09087e+06
0,0.0824324,1.09459e-05,1.06397e+06
0,0.0824324,1.10811e-05,1.06093e+06
0,0.0824324,1.12162e-05,1.06687e+06
0,0.0824324,1.13514e-05,1.09385e+06
0,0.0824324,1.14865e-05,1.02277e+06
0,0.0824324,1.16216e-05,1.0309e+06
0,0.0824324,1.17568e-05,994400
0,0.0824324,1.18919e-05,1.01077e+06
0,0.0824324,1.2027e-05,994685
0,0.0824324,1.21622e-05,1.00402e+06
0,0.0824324,1.22973e-05,975382
0,0.0824324,1.24324e-05,958254
0,0.0824324,1.25676e-05,945405
0,0.0824324,1.27027e-05,928065
0,0.0824324,1.28378e-05,936928
0,0.0824324,1.2973e-05,913502
0,0.0824324,1.31081e-05,928193
0,0.0824324,1.32432e-05,902651
0,0.0824324,1.33784e-05,897499
0,0.0824324,1.35135e-05,873365
0,0.0824324,1.36486e-05,884559
0,0.0824324,1.37838e-05,876797
0,0.0824324,1.39189e-05,896364
0,0.0824324,1.40541e-05,859170
0,0.0824324,1.41892e-05,870629
0,0.0824324,1.43243e-05,834304
0,0.0824324,1.44595e-05,845659
0,0.0824324,1.45946e-05,827387
0,0.0824324,1.47297e-05,837952
0,0.0824324,1.48649e-05,823313
0,0.0824324,1.5e-05,820495
0,0.0851351,5e-06,2.25522e+06
0,0.0851351,5.13514e-06,2.21034e+06
0,0.0851351,5.27027e-06,2.15167e+06
0,0.0851351,5.40541e-06,2.11126e+06
0,0.0851351,5.54054e-06,2.06087e+06
0,0.0851351,5.67568e-06,2.01874e+06
0,0.0851351,5.81081e-06,1.97899e+06
0,0.0851351,5.94595e-06,1.90104e+06
0,0.0851351,6.08108e-06,1.90088e+06
0,0.0851351,6.21622e-06,1.84672e+06
0,0.0851351,6.35135e-06,1.81572e+06
0,0.0851351,6.48649e-06,1.76825e+06
0,0.0851351,6.62162e-06,1.74137e+06
0,0.0851351,6.75676e-06,1.7166e+06
0,0.0851351,6.89189e-06,1.69815e+06
0,0.0851351,7.02703e-06,1.64768e+06
0,0.0851351,7.16216e-06,1.59678e+06
0,0.0851351,7.2973e-06,1.59544e+06
0,0.0851351,7.43243e-06,1.55496e+06
0,0.0851351,7.56757e-06,1.54048e+06
0,0.0851351,7.7027e-06,1.52901e+06
0,0.0851351,7.83784e-06,1.50404e+06
0,0.0851351,7.97297e-06,1.47758e+06
0,0.0851351,8.10811e-06,1.45308e+06
0,0.0851351,8.24324e-06,1.45221e+06
0,0.0851351,8.37838e-06,1.40145e+06
0,0.0851351,8.51351e-06,1.41296e+06
0,0.0851351,8.64865e-06,1.35851e+06
0,0.0851351,8.78378e-06,1.34772e+06
0,0.0851351,8.91892e-06,1.29946e+06
0,0.0851351,9.05405e-06,1.30915e+06
0,0.0851351,9.18919e-06,1.27106e+06
0,0.0851351,9.32432e-06,1.29973e+06
0,0.0851351,9.45946e-06,1.26071e+06
0,0.0851351,9.59459e-06,1.25182e+06
0,0.0851351,9.72973e-06,1.22501e+06
0,0.0851351,9.86486e-06,1.23115e+06
0,0.0851351,1e-05,1.19417e+06
0,0.0851351,1.01351e-05,1.16467e+06
0,0.0851351,1.02703e-05,1.15511e+06
0,0.0851351,1.04054e-05,1.11772e+06
0,0.0851351,1.05405e-05,1.12121e+06
0,0.0851351,1.06757e-05,1.12896e+06
0,0.0851351,1.08108e-05,1.10288e+06
0,0.0851351,1.09459e-05,1.09014e+06
0,0.0851351,1.10811e-05,1.08071e+06
0,0.0851351,1.12162e-05,1.06222e+06
0,0.0851351,1.13514e-05,1.03694e+06
0,0.0851351,1.14865e-05,1.05577e+06
0,0.0851351,1.16216e-05,1.01181e+06
0,0.0851351,1.17568e-05,1.0158e+06
0,0.0851351,1.18919e-05,1.00683e+06
0,0.0851351,1.2027e-05,1.03882e+06
0,0.0851351,1.21622e-05,988666
0,0.0851351,1.22973e-05,962944
0,0.0851351,1.24324e-05,960986
0,0.0851351,1.25676e-05,966387
0,0.0851351,1.27027e-05,954354
0,0.0851351,1.28378e-05,926070
0,0.0851351,1.2973e-05,910351
0,0.0851351,1.31081e-05,940999
0,0.0851351,1.32432e-05,913937
0,0.0851351,1.33784e-05,893665
0,0.0851351,1.35135e-05,922500
0,0.0851351,1.36486e-05,888759
0,0.0851351,1.37838e-05,891672
0,0.0851351,1.39189e-05,876583
0,0.0851351,1.40541e-05,868665
0,0.0851351,1.41892e-05,856590
0,0.0851351,1.43243e-05,864568
0,0.0851351,1.44595e-05,861324
0,0.0851351,1.45946e-05,839935
0,0.0851351,1.47297e-05,856844
0,0.0851351,1.48649e-05,852826
0,0.0851351,1.5e-05,819369
0,0.0878378,5e-06,2.24616e+06
0,0.0878378,5.13514e-06,2.20847e+06
0,0.0878378,5.27027e-06,2.16992e+06
0,0.0878378,5.40541e-06,2.12609e+06
0,0.0878378,5.54054e-06,2.06036e+06
0,0.0878378,5.67568e-06,2.00785e+06
0,0.0878378,5.81081e-06,1.97631e+06
0,0.0878378,5.94595e-06,1.94312e+06
0,0.0878378,6.08108e-06,1.88751e+06
0,0.0878378,6.21622e-06,1.85662e+06
0,0.0878378,6.35135e-06,1.82948e+06
0,0.0878378,6.48649e-06,1.78963e+06
0,0.0878378,6.62162e-06,1.76076e+06
0,0.0878378,6.75676e-06,1.71551e+06
0,0.0878378,6.89189e-06,1.67114e+06
0,0.0878378,7.02703e-06,1.65078e+06
0,0.0878378,7.16216e-06,1.62942e+06
0,0.0878378,7.2973e-06,1.59867e+06
0,0.0878378,7.43243e-06,1.56765e+06
0,0.0878378,7.56757e-06,1.54744e+06
0,0.0878378,7.7027e-06,1.52411e+06
0,0.0878378,7.83784e-06,1.4852e+06
0,0.0878378,7.97297e-06,1.48077e+06
0,0.0878378,8.10811e-06,1.45845e+06
0,0.0878378,8.24324e-06,1.46109e+06
0,0.0878378,8.37838e-06,1.41136e+06
0,0.0878378,8.51351e-06,1.39436e+06
0,0.0878378,8.64865e-06,1.35818e+06
0,0.0878378,8.78378e-06,1.3423e+06
0,0.0878378,8.91892e-06,1.34434e+06
0,0.0878378,9.05405e-06,1.32122e+06
0,0.0878378,9.18919e-06,1.29786e+06
0,0.0878378,9.32432e-06,1.30217e+06
0,0.0878378,9.45946e-06,1.25509e+06
0,0.0878378,9.59459e-06,1.23289e+06
0,0.0878378,9.72973e-06,1.21867e+06
0,0.0878378,9.86486e-06,1.222e+06
0,0.0878378,1e-05,1.19365e+06
0,0.0878378,1.01351e-05,1.19864e+06
0,0.0878378,1.02703e-05,1.16782e+06
0,0.0878378,1.04054e-05,1.14824e+06
0,0.0878378,1.05405e-05,1.15067e+06
0,0.0878378,1.06757e-05,1.12155e+06
0,0.0878378,1.08108e-05,1.12886e+06
0,0.0878378,1.09459e-05,1.10066e+06
0,0.0878378,1.10811e-05,1.08828e+06
0,0.0878378,1.12162e-05,1.08495e+06
0,0.0878378,1.13514e-05,1.06258e+06
0,0.0878378,1.14865e-05,1.03974e+06
0,0.0878378,1.16216e-05,1.02796e+06
0,0.0878378,1.17568e-05,1.01436e+06
0,0.0878378,1.18919e-05,1.02125e+06
0,0.0878378,1.2027e-05,1.01386e+06
0,0.0878378,1.21622e-05,1.0121e+06
0,0.0878378,1.22973e-05,990893
0,0.0878378,1.24324e-05,996672
0,0.0878378,1.25676e-05,985634
0,0.0878378,1.27027e-05,941151
0,0.0878378,1.28378e-05,962609
0,0.0878378,1.2973e-05,950992
0,0.0878378,1.31081e-05,916704
0,0.0878378,1.32432e-05,921131
0,0.0878378,1.33784e-05,920491
0,0.0878378,1.35135e-05,915699
0,0.0878378,1.36486e-05,901888
0,0.0878378,1.37838e-05,901078
0,0.0878378,1.39189e-05,884290
0,0.0878378,1.40541e-05,887151
0,0.0878378,1.41892e-05,878136
0,0.0878378,1.43243e-05,871020
0,0.0878378,1.44595e-05,860437
0,0.0878378,1.45946e-05,867756
0,0.0878378,1.47297e-05,846346
0,0.0878378,1.48649e-05,840132
0,0.0878378,1.5e-05,825374
0,0.0905405,5e-06,2.2412e+06
0,0.0905405,5.13514e-06,2.21726e+06
0,0.0905405,5.27027e-06,2.14573e+06
0,0.0905405,5.40541e-06,2.11266e+06
0,0.0905405,5.54054e-06,2.07243e+06
0,0.0905405,5.67568e-06,2.02699e+06
0,0.0905405,5.81081e-06,1.99983e+06
0,0.0905405,5.94595e-06,1.9496e+06
0,0.0905405,6.08108e-06,1.88651e+06
0,0.0905405,6.21622e-06,1.85641e+06
0,0.0905405,6.35135e-06,1.83329e+06
0,0.0905405,6.48649e-06,1.79267e+06
0,0.0905405,6.62162e-06,1.75235e+06
0,0.0905405,6.75676e-06,1.72633e+06
0,0.0905405,6.89189e-06,1.70119e+06
0,0.0905405,7.02703e-06,1.6746e+06
0,0.0905405,7.16216e-06,1.65412e+06
0,0.0905405,7.2973e-06,1.61909e+06
0,0.0905405,7.43243e-06,1.57159e+06
0,0.0905405,7.56757e-06,1.54224e+06
0,0.0905405,7.7027e-06,1.5201e+06
0,0.0905405,7.83784e-06,1.49675e+06
0,0.0905405,7.97297e-06,1.49682e+06
0,0.0905405,8.10811e-06,1.4741e+06
0,0.0905405,8.24324e-06,1.43241e+06
0,0.0905405,8.37838e-06,1.41467e+06
0,0.0905405,8.51351e-06,1.39621e+06
0,0.0905405,8.64865e-06,1.37977e+06
0,0.0905405,8.78378e-06,1.3658e+06
0,0.0905405,8.91892e-06,1.33548e+06
0,0.0905405,9.05405e-06,1.31164e+06
0,0.0905405,9.18919e-06,1.29813e+06
0,0.0905405,9.32432e-06,1.29237e+06
0,0.0905405,9.45946e-06,1.28222e+06
0,0.0905405,9.59459e-06,1.24536e+06
0,0.0905405,9.72973e-06,1.23474e+06
0,0.0905405,9.86486e-06,1.20504e+06
0,0.0905405,1e-05,1.22104e+06
0,0.0905405,1.01351e-05,1.19134e+06
0,0.0905405,1.02703e-05,1.17879e+06
0,0.0905405,1.04054e-05,1.15336e+06
0,0.0905405,1.05405e-05,1.17703e+06
0,0.0905405,1.06757e-05,1.14452e+06
0,0.0905405,1.08108e-05,1.1192e+06
0,0.0905405,1.09459e-05,1.11741e+06
0,0.0905405,1.10811e-05,1.10312e+06
0,0.0905405,1.12162e-05,1.07565e+06
0,0.0905405,1.13514e-05,1.05793e+06
0,0.0905405,1.14865e-05,1.0606e+06
0,0.0905405,1.16216e-05,1.04073e+06
0,0.0905405,1.17568e-05,1.03778e+06
0,0.0905405,1.18919e-05,1.01036e+06
0,0.0905405,1.2027e-05,1.0239e+06
0,0.0905405,1.21622e-05,1.01021e+06
0,0.0905405,1.22973e-05,1.00901e+06
0,0.0905405,1.24324e-05,999724
0,0.0905405,1.25676e-05,986256
0,0.0905405,1.27027e-05,939203
0,0.0905405,1.28378e-05,956483
0,0.0905405,1.2973e-05,967611
0,0.0905405,1.31081e-05,931431
0,0.0905405,1.32432e-05,930978
0,0.0905405,1.33784e-05,937646
0,0.0905405,1.35135e-05,915608
0,0.0905405,1.36486e-05,898904
0,0.0905405,1.37838e-05,897402
0,0.0905405,1.39189e-05,880911
0,0.0905405,1.40541e-05,880172
0,0.0905405,1.41892e-05,875441
0,0.0905405,1.43243e-05,887614
0,0.0905405,1.44595e-05,880460
0,0.0905405,1.45946e-05,857576
0,0.0905405,1.47297e-05,861630
0,0.0905405,1.48649e-05,823917
0,0.0905405,1.5e-05,827910
0,0.0932432,5e-06,2.25589e+06
0,0.0932432,5.13514e-06,2.22231e+06
0,0.0932432,5.27027e-06,2.16837e+06
0,0.0932432,5.40541e-06,2.13025e+06
0,0.0932432,5.54054e-06,2.03526e+06
0,0.0932432,5.67568e-06,2.02886e+06
0,0.0932432,5.81081e-06,1.97974e+06
0,0.0932432,5.94595e-06,1.93332e+06
0,0.0932432,6.08108e-06,1.92321e+06
0,0.0932432,6.21622e-06,1.86226e+06
0,0.0932432,6.35135e-06,1.82718e+06
0,0.0932432,6.48649e-06,1.80653e+06
0,0.0932432,6.62162e-06,1.77022e+06
0,0.0932432,6.75676e-06,1.74353e+06
0,0.0932432,6.89189e-06,1.70631e+06
0,0.0932432,7.02703e-06,1.6836e+06
0,0.0932432,7.16216e-06,1.63384e+06
0,0.0932432,7.2973e-06,1.59997e+06
0,0.0932432,7.43243e-06,1.56199e+06
0,0.0932432,7.56757e-06,1.5589e+06
0,0.0932432,7.7027e-06,1.54124e+06
0,0.0932432,7.83784e-06,1.51324e+06
0,0.0932432,7.97297e-06,1.48738e+06
0,0.0932432,8.10811e-06,1.45252e+06
0,0.0932432,8.24324e-06,1.4472e+06
0,0.0932432,8.37838e-06,1.41712e+06
0,0.0932432,8.51351e-06,1.43034e+06
0,0.0932432,8.64865e-06,1.37506e+06
0,0.0932432,8.78378e-06,1.35083e+06
0,0.0932432,8.91892e-06,1.3291e+06
0,0.0932432,9.05405e-06,1.31013e+06
0,0.0932432,9.18919e-06,1.3068e+06
0,0.0932432,9.32432e-06,1.2867e+06
0,0.0932432,9.45946e-06,1.26223e+06
0,0.0932432,9.59459e-06,1.25942e+06
0,0.0932432,9.72973e-06,1.25154e+06
0,0.0932432,9.86486e-06,1.20697e+06
0,0.0932432,1e-05,1.21339e+06
0,0.0932432,1.01351e-05,1.20366e+06
0,0.0932432,1.02703e-05,1.18057e+06
0,0.0932432,1.04054e-05,1.16097e+06
0,0.0932432,1.05405e-05,1.1429e+06
0,0.0932432,1.06757e-05,1.13832e+06
0,0.0932432,1.08108e-05,1.1161e+06
0,0.0932432,1.09459e-05,1.11656e+06
0,0.0932432,1.10811e-05,1.09793e+06
0,0.0932432,1.12162e-05,1.10306e+06
0,0.0932432,1.13514e-05,1.06607e+06
0,0.0932432,1.14865e-05,1.06908e+06
0,0.0932432,1.16216e-05,1.06022e+06
0,0.0932432,1.17568e-05,1.04823e+06
0,0.0932432,1.18919e-05,1.03908e+06
0,0.0932432,1.2027e-05,1.02471e+06
0,0.0932432,1.21622e-05,987635
0,0.0932432,1.22973e-05,966317
0,0.0932432,1.24324e-05,986710
0,0.0932432,1.25676e-05,974059
0,0.0932432,1.27027e-05,991909
0,0.0932432,1.28378e-05,961042
0,0.0932432,1.2973e-05,962539
0,0.0932432,1.31081e-05,933036
0,0.0932432,1.32432e-05,944644
0,0.0932432,1.33784e-05,961231
0,0.0932432,1.35135e-05,914966
0,0.0932432,1.36486e-05,906705
0,0.0932432,1.37838e-05,930614
0,0.0932432,1.39189e-05,888890
0,0.0932432,1.40541e-05,900149
0,0.0932432,1.41892e-05,878242
0,0.0932432,1.43243e-05,885336
0,0.0932432,1.44595e-05,858648
